bpd	arm	test	key_or_pair	N	canonical_same	max_rel_diff	max_bins
53	G	merge	27,27+1	269	1	0	0.000
53	G	merge	28,28+1	184	1	0	0.000
53	G	merge	29,29+1	639	1	0	0.000
53	G	merge	30,30+1	1263	1	0	0.000
53	G	merge	31,31+1	1438	1	0	0.000
53	G	merge	32,32+1	837	1	0	0.000
53	G	merge	33,33+1	255	1	0	0.000
53	G	merge	34,34+1	971	1	0	0.000
53	G	merge	35,35+1	861	1	0	0.000
53	G	merge	36,36+1	689	1	0	0.000
53	G	merge	37,37+1	1368	1	0	0.000
53	G	merge	38,38+1	823	1	0	0.000
53	G	merge	39,39+1	887	1	0	0.000
53	G	merge	40,40+1	924	1	0	0.000
53	G	merge	41,41+1	590	1	0	0.000
53	G	merge	42,42+1	589	1	0	0.000
53	G	merge	43,43+1	873	1	0	0.000
53	G	merge	44,44+1	1378	1	0	0.000
53	G	merge	45,45+1	958	1	0	0.000
53	G	merge	46,46+1	451	1	0	0.000
53	G	merge	47,47+1	178	1	0	0.000
53	G	merge	48,48+1	168	1	0	0.000
53	G	merge	49,49+1	685	1	0	0.000
53	G	merge	50,50+1	1238	1	0	0.000
53	G	merge	51,51+1	1331	1	0	0.000
53	G	merge	52,52+1	1295	1	0	0.000
53	G	merge	53,53+1	695	1	0	0.000
53	G	merge	54,54+1	187	1	0	0.000
53	G	merge	55,55+1	155	1	0	0.000
53	G	merge	56,56+1	839	1	0	0.000
53	G	merge	57,57+1	800	1	0	0.000
53	G	merge	58,58+1	48	1	0	0.000
53	G	merge	59,59+1	47	1	0	0.000
53	G	merge	60,60+1	57	1	0	0.000
53	G	merge	61,61+1	56	1	0	0.000
53	G	merge	62,62+1	42	1	0	0.000
53	G	merge	63,63+1	50	1	0	0.000
53	G	merge	64,64+1	49	1	0	0.000
53	G	merge	65,65+1	49	1	0	0.000
53	G	merge	66,66+1	1765	1	0	0.000
53	G	merge	67,67+1	1756	1	0	0.000
53	G	merge	68,68+1	40	1	0	0.000
53	G	merge	69,69+1	40	1	0	0.000
53	G	merge	70,70+1	40	1	0	0.000
53	G	merge	71,71+1	269	1	0	0.000
53	G	merge	72,72+1	270	1	0	0.000
53	G	merge	73,73+1	41	1	0	0.000
53	G	merge	74,74+1	40	1	0	0.000
53	G	merge	75,75+1	41	1	0	0.000
53	G	merge	76,76+1	563	1	0	0.000
53	G	merge	77,77+1	563	1	0	0.000
53	G	merge	78,78+1	1631	1	0	0.000
53	G	merge	79,79+1	3211	1	0	0.000
53	G	merge	80,80+1	3223	1	0	0.000
53	G	merge	81,81+1	4078	1	0	0.000
53	G	merge	82,82+1	4420	1	0	0.000
53	G	merge	83,83+1	3604	1	0	0.000
53	G	merge	84,84+1	3435	1	0	0.000
53	G	merge	85,85+1	3466	1	0	0.000
53	G	merge	86,86+1	3310	1	0	0.000
53	G	merge	87,87+1	3347	1	0	0.000
53	G	merge	88,88+1	4199	1	0	0.000
53	G	merge	89,89+1	4560	1	0	0.000
53	G	merge	90,90+1	3690	1	0	0.000
53	G	merge	91,91+1	2161	1	0	0.000
53	G	merge	92,92+1	630	1	0	0.000
53	G	merge	93,93+1	629	1	0	0.000
53	G	merge	94,94+1	583	1	0	0.000
53	G	merge	95,95+1	89	1	0	0.000
53	G	merge	96,96+1	83	1	0	0.000
53	G	merge	97,97+1	75	1	0	0.000
53	G	merge	98,98+1	59	1	0	0.000
53	G	merge	99,99+1	64	1	0	0.000
53	G	merge	100,100+1	121	1	0	0.000
53	G	merge	101,101+1	2420	1	0	0.000
53	G	merge	102,102+1	2467	1	0	0.000
53	G	merge	103,103+1	478	1	0	0.000
53	G	merge	104,104+1	847	1	0	0.000
53	G	merge	105,105+1	521	1	0	0.000
53	G	merge	106,106+1	911	1	0	0.000
53	G	merge	107,107+1	1131	1	0	0.000
53	G	merge	108,108+1	7624	1	0	0.000
53	G	merge	109,109+1	7411	1	0	0.000
53	G	merge	110,110+1	77	1	0	0.000
53	G	merge	111,111+1	581	1	0	0.000
53	G	merge	112,112+1	567	1	0	0.000
53	G	merge	113,113+1	327	1	0	0.000
53	G	merge	114,114+1	462	1	0	0.000
53	G	merge	115,115+1	699	1	0	0.000
53	G	merge	116,116+1	1072	1	0	0.000
53	G	merge	117,117+1	889	1	0	0.000
53	G	merge	118,118+1	582	1	0	0.000
53	G	merge	119,119+1	1099	1	0	0.000
53	G	merge	120,120+1	1446	1	0	0.000
53	G	merge	121,121+1	600	1	0	0.000
53	G	merge	122,122+1	44	1	0	0.000
53	G	merge	123,123+1	48	1	0	0.000
53	G	merge	124,124+1	1153	1	0	0.000
53	G	merge	125,125+1	1240	1	0	0.000
53	G	merge	126,126+1	203	1	0	0.000
53	G	merge	127,127+1	146	1	0	0.000
53	G	merge	128,128+1	175	1	0	0.000
53	G	merge	129,129+1	540	1	0	0.000
53	G	merge	130,130+1	527	1	0	0.000
53	G	merge	131,131+1	2108	1	0	0.000
53	G	merge	132,132+1	2027	1	0	0.000
53	G	merge	133,133+1	483	1	0	0.000
53	G	merge	134,134+1	2260	1	0	0.000
53	G	merge	135,135+1	3586	1	0	0.000
53	G	merge	136,136+1	4678	1	0	0.000
53	G	merge	137,137+1	3857	1	0	0.000
53	G	merge	138,138+1	1035	1	0	0.000
53	G	merge	139,139+1	227	1	0	0.000
53	G	merge	140,140+1	909	1	0	0.000
53	G	merge	141,141+1	1028	1	0	0.000
53	G	merge	142,142+1	1403	1	0	0.000
53	G	merge	143,143+1	1899	1	0	0.000
53	G	merge	144,144+1	2390	1	0	0.000
53	G	merge	145,145+1	5230	1	0	0.000
53	G	merge	146,146+1	155665	1	0	0.000
53	G	merge	147,147+1	152226	1	0	0.000
53	G	merge	148,148+1	770	1	0	0.000
53	G	merge	149,149+1	4790	1	0	0.000
53	G	merge	150,150+1	4359	1	0	0.000
53	G	merge	151,151+1	909	1	0	0.000
53	G	merge	152,152+1	5845	1	0	0.000
53	G	merge	153,153+1	5294	1	0	0.000
53	G	merge	154,154+1	274	1	0	0.000
53	G	merge	155,155+1	317	1	0	0.000
53	G	merge	156,156+1	486	1	0	0.000
53	G	merge	157,157+1	312	1	0	0.000
53	G	merge	158,158+1	3306	1	0	0.000
53	G	merge	159,159+1	3317	1	0	0.000
53	G	merge	160,160+1	138	1	0	0.000
53	G	merge	161,161+1	1417	1	0	0.000
53	G	merge	162,162+1	4657	1	0	0.000
53	G	merge	163,163+1	7250	1	0	0.000
53	G	merge	164,164+1	4437	1	0	0.000
53	G	merge	165,165+1	2431	1	0	0.000
53	G	merge	166,166+1	2059	1	0	0.000
53	G	merge	167,167+1	3349	1	0	0.000
53	G	merge	168,168+1	7181	1	0	0.000
53	G	merge	169,169+1	4000	1	0	0.000
53	G	merge	170,170+1	6920	1	0	0.000
53	G	merge	171,171+1	6926	1	0	0.000
53	G	merge	172,172+1	131	1	0	0.000
53	G	merge	173,173+1	211	1	0	0.000
53	G	merge	174,174+1	217	1	0	0.000
53	G	merge	175,175+1	133	1	0	0.000
53	G	merge	176,176+1	839	1	0	0.000
53	G	merge	177,177+1	1127	1	0	0.000
53	G	merge	178,178+1	4046	1	0	0.000
53	G	merge	179,179+1	3762	1	0	0.000
53	G	merge	180,180+1	265	1	0	0.000
53	G	merge	181,181+1	531	1	0	0.000
53	G	merge	182,182+1	870	1	0	0.000
53	G	merge	183,183+1	1425	1	0	0.000
53	G	merge	184,184+1	1627	1	0	0.000
53	G	merge	185,185+1	2375	1	0	0.000
53	G	merge	186,186+1	4571	1	0	0.000
53	G	merge	187,187+1	3362	1	0	0.000
53	G	merge	188,188+1	444	1	0	0.000
53	G	merge	189,189+1	26271	1	0	0.000
53	G	merge	190,190+1	26447	1	0	0.000
53	G	merge	191,191+1	589	1	0	0.000
53	G	merge	192,192+1	1461	1	0	0.000
53	G	merge	193,193+1	1915	1	0	0.000
53	G	merge	194,194+1	3608	1	0	0.000
53	G	merge	195,195+1	3836	1	0	0.000
53	G	merge	196,196+1	1406	1	0	0.000
53	G	merge	197,197+1	419	1	0	0.000
53	G	merge	198,198+1	2145	1	0	0.000
53	G	merge	199,199+1	2350	1	0	0.000
616	T	ordering	0	47	1	0	0.000
616	T	ordering	1	21	1	0	0.000
616	T	ordering	2	21	0	0.00190801	0.509
616	T	ordering	3	20	1	0	0.000
616	T	ordering	4	20	0	0.00219488	0.586
616	T	ordering	5	20	0	0.00287917	0.769
616	T	ordering	6	20	0	0.00211614	0.565
616	T	ordering	7	21	0	0.00339383	0.906
616	T	ordering	8	334	1	0	0.000
616	T	ordering	9	34	0	0.00359044	0.959
616	T	ordering	10	516	0	0.00359044	0.959
616	T	ordering	11	516	0	0.00360338	0.962
616	T	ordering	12	303	1	0	0.000
616	T	ordering	13	515	0	0.00359044	0.959
616	T	ordering	14	514	1	0	0.000
616	T	ordering	15	100	0	0.00359044	0.959
616	T	ordering	16	205	1	0	0.000
616	T	ordering	17	272	0	0.00276866	0.739
616	T	ordering	18	525	0	0.00304503	0.813
616	T	ordering	19	595	0	0.00270635	0.723
616	T	ordering	20	533	0	0.00304503	0.813
616	T	ordering	21	1501	0	0.00284781	0.760
616	T	ordering	22	518	0	0.00289514	0.773
616	T	ordering	23	21	0	0.00289514	0.773
616	T	ordering	24	140	1	0	0.000
616	T	ordering	25	38	0	0.00290355	0.775
616	T	ordering	26	82	0	0.00359044	0.959
616	T	ordering	27	123	1	0	0.000
616	T	ordering	28	146	1	0	0.000
616	T	ordering	29	38	0	0.00289514	0.773
616	T	ordering	30	601	1	0	0.000
616	T	ordering	31	662	0	0.00270635	0.723
616	T	ordering	32	776	0	0.00290355	0.775
616	T	ordering	33	61	0	0.00290355	0.775
616	T	ordering	34	194	1	0	0.000
616	T	ordering	35	777	1	0	0.000
616	T	ordering	36	84	0	0.00190801	0.509
616	T	ordering	37	605	1	0	0.000
616	T	ordering	38	763	1	0	0.000
616	T	ordering	39	60	0	0.00283972	0.758
616	T	ordering	40	827	0	0.00289514	0.773
616	T	ordering	41	97	0	0.00190801	0.509
616	T	ordering	42	493	1	0	0.000
616	T	ordering	43	96	0	0.00367561	0.981
616	T	ordering	44	777	0	0.00270338	0.722
616	T	ordering	45	601	0	0.00269905	0.721
616	T	ordering	46	357	0	0.00269905	0.721
616	T	ordering	47	94	1	0	0.000
616	T	ordering	48	84	1	0	0.000
616	T	ordering	49	84	0	0.00304503	0.813
616	T	ordering	50	601	1	0	0.000
616	T	ordering	51	637	0	0.00260036	0.694
616	T	ordering	52	694	1	0	0.000
616	T	ordering	53	601	0	0.00304503	0.813
616	T	ordering	54	94	0	0.00284781	0.760
616	T	ordering	55	93	1	0	0.000
616	T	ordering	56	62	0	0.00303579	0.811
616	T	ordering	57	777	0	0.00284781	0.760
616	T	ordering	58	23	0	0.00360338	0.962
616	T	ordering	59	25	1	0	0.000
616	T	ordering	60	22	0	0.00359044	0.959
616	T	ordering	61	35	1	0	0.000
616	T	ordering	62	21	0	0.00360338	0.962
616	T	ordering	63	21	0	0.00359044	0.959
616	T	ordering	64	29	0	0.00360338	0.962
616	T	ordering	65	20	1	0	0.000
616	T	ordering	66	29	1	0	0.000
616	T	ordering	67	1736	0	0.00311227	0.831
616	T	ordering	68	20	1	0	0.000
616	T	ordering	69	20	1	0	0.000
616	T	ordering	70	20	1	0	0.000
616	T	ordering	71	20	1	0	0.000
616	T	ordering	72	249	0	0.00373179	0.996
616	T	ordering	73	21	0	0.00284781	0.760
616	T	ordering	74	20	0	0.00340465	0.909
616	T	ordering	75	20	0	0.0025554	0.682
616	T	ordering	76	21	0	0.00256727	0.686
616	T	ordering	77	542	0	0.00359044	0.959
616	T	ordering	78	21	0	0.00323313	0.863
616	T	ordering	79	1610	1	0	0.000
616	T	ordering	80	1601	1	0	0.000
616	T	ordering	81	1622	1	0	0.000
616	T	ordering	82	2456	1	0	0.000
616	T	ordering	83	1964	1	0	0.000
616	T	ordering	84	1640	1	0	0.000
616	T	ordering	85	1795	1	0	0.000
616	T	ordering	86	1671	1	0	0.000
616	T	ordering	87	1639	1	0	0.000
616	T	ordering	88	1708	1	0	0.000
616	T	ordering	89	2491	1	0	0.000
616	T	ordering	90	2069	1	0	0.000
616	T	ordering	91	1621	1	0	0.000
616	T	ordering	92	540	1	0	0.000
616	T	ordering	93	90	1	0	0.000
616	T	ordering	94	539	1	0	0.000
616	T	ordering	95	44	1	0	0.000
616	T	ordering	96	45	1	0	0.000
616	T	ordering	97	38	1	0	0.000
616	T	ordering	98	37	1	0	0.000
616	T	ordering	99	22	0	0.00320884	0.857
616	T	ordering	100	42	1	0	0.000
616	T	ordering	101	79	0	0.00260714	0.696
616	T	ordering	102	2341	0	0.00156429	0.418
616	T	ordering	103	126	1	0	0.000
616	T	ordering	104	352	1	0	0.000
616	T	ordering	105	495	0	0.00190801	0.509
616	T	ordering	106	26	1	0	0.000
616	T	ordering	107	885	1	0	0.000
616	T	ordering	108	246	0	0.00290355	0.775
616	T	ordering	109	7378	0	0.00211614	0.565
616	T	ordering	110	33	1	0	0.000
616	T	ordering	111	44	1	0	0.000
616	T	ordering	112	537	1	0	0.000
616	T	ordering	113	30	1	0	0.000
616	T	ordering	114	297	0	0.00352402	0.941
616	T	ordering	115	165	1	0	0.000
616	T	ordering	116	534	0	0.00197479	0.527
616	T	ordering	117	538	0	0.00309145	0.825
616	T	ordering	118	351	1	0	0.000
616	T	ordering	119	231	1	0	0.000
616	T	ordering	120	868	0	0.00300359	0.802
616	T	ordering	121	578	0	0.00300359	0.802
616	T	ordering	122	22	0	0.00258039	0.689
616	T	ordering	123	22	0	0.00289514	0.773
616	T	ordering	124	26	1	0	0.000
616	T	ordering	125	1127	0	0.00197089	0.526
616	T	ordering	126	113	0	0.00333699	0.891
616	T	ordering	127	90	0	0.00343901	0.918
616	T	ordering	128	56	1	0	0.000
616	T	ordering	129	119	0	0.00200423	0.535
616	T	ordering	130	421	0	0.003049	0.814
616	T	ordering	131	106	1	0	0.000
616	T	ordering	132	2002	1	0	0.000
616	T	ordering	133	25	1	0	0.000
616	T	ordering	134	458	0	0.00357703	0.955
616	T	ordering	135	1802	0	0.00162274	0.433
616	T	ordering	136	1784	0	0.00197479	0.527
616	T	ordering	137	2894	1	0	0.000
616	T	ordering	138	963	1	0	0.000
616	T	ordering	139	72	1	0	0.000
616	T	ordering	140	155	1	0	0.000
616	T	ordering	141	754	0	0.00211614	0.565
616	T	ordering	142	274	1	0	0.000
616	T	ordering	143	1129	1	0	0.000
616	T	ordering	144	770	0	0.00318986	0.852
616	T	ordering	145	1620	0	0.00285116	0.761
616	T	ordering	146	3610	0	0.00197711	0.528
616	T	ordering	147	152055	0	0.00315096	0.841
616	T	ordering	148	171	0	0.00197479	0.527
616	T	ordering	149	599	1	0	0.000
616	T	ordering	150	4191	0	0.00207021	0.553
616	T	ordering	151	168	0	0.00347203	0.927
616	T	ordering	152	741	1	0	0.000
616	T	ordering	153	5104	0	0.00319716	0.854
616	T	ordering	154	190	0	0.00354142	0.946
616	T	ordering	155	84	0	0.00356049	0.951
616	T	ordering	156	233	0	0.00346885	0.926
616	T	ordering	157	253	1	0	0.000
616	T	ordering	158	59	1	0	0.000
616	T	ordering	159	3247	0	0.00207735	0.555
616	T	ordering	160	70	1	0	0.000
616	T	ordering	161	68	0	0.00187862	0.502
616	T	ordering	162	1349	1	0	0.000
616	T	ordering	163	3308	0	0.00213107	0.569
616	T	ordering	164	3942	0	0.00302882	0.809
616	T	ordering	165	495	1	0	0.000
616	T	ordering	166	1936	0	0.00197479	0.527
616	T	ordering	167	123	0	0.00202637	0.541
616	T	ordering	168	3226	0	0.00207857	0.555
616	T	ordering	169	3955	0	0.00342836	0.915
616	T	ordering	170	45	1	0	0.000
616	T	ordering	171	6875	0	0.00191966	0.513
616	T	ordering	172	51	1	0	0.000
616	T	ordering	173	80	0	0.00197089	0.526
616	T	ordering	174	131	1	0	0.000
616	T	ordering	175	86	0	0.00296176	0.791
616	T	ordering	176	47	1	0	0.000
616	T	ordering	177	792	0	0.00248036	0.662
616	T	ordering	178	335	1	0	0.000
616	T	ordering	179	3711	0	0.0025554	0.682
616	T	ordering	180	51	1	0	0.000
616	T	ordering	181	214	0	0.00211167	0.564
616	T	ordering	182	317	0	0.00243692	0.651
616	T	ordering	183	553	0	0.00329485	0.880
616	T	ordering	184	872	1	0	0.000
616	T	ordering	185	755	0	0.00303569	0.811
616	T	ordering	186	1620	0	0.00308192	0.823
616	T	ordering	187	2951	0	0.00290355	0.775
616	T	ordering	188	411	1	0	0.000
616	T	ordering	189	33	1	0	0.000
616	T	ordering	190	26238	0	0.00274242	0.732
616	T	ordering	191	209	0	0.000932955	0.249
616	T	ordering	192	380	1	0	0.000
616	T	ordering	193	1081	1	0	0.000
616	T	ordering	194	834	1	0	0.000
616	T	ordering	195	2774	1	0	0.000
616	T	ordering	196	1062	0	0.00349125	0.932
616	T	ordering	197	344	1	0	0.000
616	T	ordering	198	75	1	0	0.000
616	T	ordering	199	2070	1	0	0.000
616	T	merge	0,0+1	68	1	0	0.000
616	T	merge	1,1+1	42	1	0	0.000
616	T	merge	2,2+1	41	1	0	0.000
616	T	merge	3,3+1	40	1	0	0.000
616	T	merge	4,4+1	40	1	0	0.000
616	T	merge	5,5+1	40	1	0	0.000
616	T	merge	6,6+1	41	1	0	0.000
616	T	merge	7,7+1	355	1	0	0.000
616	T	merge	8,8+1	368	1	0	0.000
616	T	merge	9,9+1	550	1	0	0.000
616	T	merge	10,10+1	1032	1	0	0.000
616	T	merge	11,11+1	819	1	0	0.000
616	T	merge	12,12+1	818	1	0	0.000
616	T	merge	13,13+1	1029	1	0	0.000
616	T	merge	14,14+1	614	1	0	0.000
616	T	merge	15,15+1	305	1	0	0.000
616	T	merge	16,16+1	477	1	0	0.000
616	T	merge	17,17+1	797	1	0	0.000
616	T	merge	18,18+1	1120	1	0	0.000
616	T	merge	19,19+1	1128	1	0	0.000
616	T	merge	20,20+1	2034	1	0	0.000
616	T	merge	21,21+1	2019	1	0	0.000
616	T	merge	22,22+1	539	1	0	0.000
616	T	merge	23,23+1	161	1	0	0.000
616	T	merge	24,24+1	178	1	0	0.000
616	T	merge	25,25+1	120	1	0	0.000
616	T	merge	26,26+1	205	1	0	0.000
616	T	merge	27,27+1	269	1	0	0.000
616	T	merge	28,28+1	184	1	0	0.000
616	T	merge	29,29+1	639	1	0	0.000
616	T	merge	30,30+1	1263	1	0	0.000
616	T	merge	31,31+1	1438	1	0	0.000
616	T	merge	32,32+1	837	1	0	0.000
616	T	merge	33,33+1	255	1	0	0.000
616	T	merge	34,34+1	971	1	0	0.000
616	T	merge	35,35+1	861	1	0	0.000
616	T	merge	36,36+1	689	1	0	0.000
616	T	merge	37,37+1	1368	1	0	0.000
616	T	merge	38,38+1	823	1	0	0.000
616	T	merge	39,39+1	887	1	0	0.000
616	T	merge	40,40+1	924	1	0	0.000
616	T	merge	41,41+1	590	1	0	0.000
616	T	merge	42,42+1	589	1	0	0.000
616	T	merge	43,43+1	873	1	0	0.000
616	T	merge	44,44+1	1378	1	0	0.000
616	T	merge	45,45+1	958	1	0	0.000
616	T	merge	46,46+1	451	1	0	0.000
616	T	merge	47,47+1	178	1	0	0.000
616	T	merge	48,48+1	168	1	0	0.000
616	T	merge	49,49+1	685	1	0	0.000
616	T	merge	50,50+1	1238	1	0	0.000
616	T	merge	51,51+1	1331	1	0	0.000
616	T	merge	52,52+1	1295	1	0	0.000
616	T	merge	53,53+1	695	1	0	0.000
616	T	merge	54,54+1	187	1	0	0.000
616	T	merge	55,55+1	155	1	0	0.000
616	T	merge	56,56+1	839	1	0	0.000
616	T	merge	57,57+1	800	1	0	0.000
616	T	merge	58,58+1	48	1	0	0.000
616	T	merge	59,59+1	47	1	0	0.000
616	T	merge	60,60+1	57	1	0	0.000
616	T	merge	61,61+1	56	1	0	0.000
616	T	merge	62,62+1	42	1	0	0.000
616	T	merge	63,63+1	50	1	0	0.000
616	T	merge	64,64+1	49	1	0	0.000
616	T	merge	65,65+1	49	1	0	0.000
616	T	merge	66,66+1	1765	1	0	0.000
616	T	merge	67,67+1	1756	1	0	0.000
616	T	merge	68,68+1	40	1	0	0.000
616	T	merge	69,69+1	40	1	0	0.000
616	T	merge	70,70+1	40	1	0	0.000
616	T	merge	71,71+1	269	0	0	0.000
616	T	merge	72,72+1	270	0	0	0.000
616	T	merge	73,73+1	41	1	0	0.000
616	T	merge	74,74+1	40	1	0	0.000
616	T	merge	75,75+1	41	1	0	0.000
616	T	merge	76,76+1	563	1	0	0.000
616	T	merge	77,77+1	563	1	0	0.000
616	T	merge	78,78+1	1631	1	0	0.000
616	T	merge	79,79+1	3211	1	0	0.000
616	T	merge	80,80+1	3223	1	0	0.000
616	T	merge	81,81+1	4078	1	0	0.000
616	T	merge	82,82+1	4420	1	0	0.000
616	T	merge	83,83+1	3604	1	0	0.000
616	T	merge	84,84+1	3435	1	0	0.000
616	T	merge	85,85+1	3466	1	0	0.000
616	T	merge	86,86+1	3310	1	0	0.000
616	T	merge	87,87+1	3347	1	0	0.000
616	T	merge	88,88+1	4199	1	0	0.000
616	T	merge	89,89+1	4560	1	0	0.000
616	T	merge	90,90+1	3690	1	0	0.000
616	T	merge	91,91+1	2161	1	0	0.000
616	T	merge	92,92+1	630	1	0	0.000
616	T	merge	93,93+1	629	1	0	0.000
616	T	merge	94,94+1	583	1	0	0.000
616	T	merge	95,95+1	89	1	0	0.000
616	T	merge	96,96+1	83	1	0	0.000
616	T	merge	97,97+1	75	1	0	0.000
616	T	merge	98,98+1	59	1	0	0.000
616	T	merge	99,99+1	64	1	0	0.000
616	T	merge	100,100+1	121	1	0	0.000
616	T	merge	101,101+1	2420	1	0	0.000
616	T	merge	102,102+1	2467	1	0	0.000
616	T	merge	103,103+1	478	1	0	0.000
616	T	merge	104,104+1	847	1	0	0.000
616	T	merge	105,105+1	521	1	0	0.000
616	T	merge	106,106+1	911	1	0	0.000
616	T	merge	107,107+1	1131	1	0	0.000
616	T	merge	108,108+1	7624	1	0	0.000
616	T	merge	109,109+1	7411	1	0	0.000
616	T	merge	110,110+1	77	1	0	0.000
616	T	merge	111,111+1	581	1	0	0.000
616	T	merge	112,112+1	567	1	0	0.000
616	T	merge	113,113+1	327	1	0	0.000
616	T	merge	114,114+1	462	1	0	0.000
616	T	merge	115,115+1	699	1	0	0.000
616	T	merge	116,116+1	1072	1	0	0.000
616	T	merge	117,117+1	889	1	0	0.000
616	T	merge	118,118+1	582	1	0	0.000
616	T	merge	119,119+1	1099	1	0	0.000
616	T	merge	120,120+1	1446	1	0	0.000
616	T	merge	121,121+1	600	1	0	0.000
616	T	merge	122,122+1	44	1	0	0.000
616	T	merge	123,123+1	48	1	0	0.000
616	T	merge	124,124+1	1153	1	0	0.000
616	T	merge	125,125+1	1240	1	0	0.000
616	T	merge	126,126+1	203	1	0	0.000
616	T	merge	127,127+1	146	1	0	0.000
616	T	merge	128,128+1	175	1	0	0.000
616	T	merge	129,129+1	540	1	0	0.000
616	T	merge	130,130+1	527	1	0	0.000
616	T	merge	131,131+1	2108	1	0	0.000
616	T	merge	132,132+1	2027	1	0	0.000
616	T	merge	133,133+1	483	1	0	0.000
616	T	merge	134,134+1	2260	1	0	0.000
616	T	merge	135,135+1	3586	1	0	0.000
616	T	merge	136,136+1	4678	1	0	0.000
616	T	merge	137,137+1	3857	1	0	0.000
616	T	merge	138,138+1	1035	1	0	0.000
616	T	merge	139,139+1	227	1	0	0.000
616	T	merge	140,140+1	909	1	0	0.000
616	T	merge	141,141+1	1028	1	0	0.000
616	T	merge	142,142+1	1403	1	0	0.000
616	T	merge	143,143+1	1899	1	0	0.000
616	T	merge	144,144+1	2390	1	0	0.000
616	T	merge	145,145+1	5230	1	0	0.000
616	T	merge	146,146+1	155665	1	0	0.000
616	T	merge	147,147+1	152226	1	0	0.000
616	T	merge	148,148+1	770	1	0	0.000
616	T	merge	149,149+1	4790	1	0	0.000
616	T	merge	150,150+1	4359	1	0	0.000
616	T	merge	151,151+1	909	1	0	0.000
616	T	merge	152,152+1	5845	1	0	0.000
616	T	merge	153,153+1	5294	1	0	0.000
616	T	merge	154,154+1	274	1	0	0.000
616	T	merge	155,155+1	317	1	0	0.000
616	T	merge	156,156+1	486	1	0	0.000
616	T	merge	157,157+1	312	1	0	0.000
616	T	merge	158,158+1	3306	1	0	0.000
616	T	merge	159,159+1	3317	1	0	0.000
616	T	merge	160,160+1	138	1	0	0.000
616	T	merge	161,161+1	1417	1	0	0.000
616	T	merge	162,162+1	4657	0	0	0.000
616	T	merge	163,163+1	7250	0	0	0.000
616	T	merge	164,164+1	4437	1	0	0.000
616	T	merge	165,165+1	2431	1	0	0.000
616	T	merge	166,166+1	2059	1	0	0.000
616	T	merge	167,167+1	3349	1	0	0.000
616	T	merge	168,168+1	7181	1	0	0.000
616	T	merge	169,169+1	4000	1	0	0.000
616	T	merge	170,170+1	6920	1	0	0.000
616	T	merge	171,171+1	6926	1	0	0.000
616	T	merge	172,172+1	131	1	0	0.000
616	T	merge	173,173+1	211	1	0	0.000
616	T	merge	174,174+1	217	1	0	0.000
616	T	merge	175,175+1	133	1	0	0.000
616	T	merge	176,176+1	839	1	0	0.000
616	T	merge	177,177+1	1127	1	0	0.000
616	T	merge	178,178+1	4046	1	0	0.000
616	T	merge	179,179+1	3762	1	0	0.000
616	T	merge	180,180+1	265	1	0	0.000
616	T	merge	181,181+1	531	1	0	0.000
616	T	merge	182,182+1	870	1	0	0.000
616	T	merge	183,183+1	1425	1	0	0.000
616	T	merge	184,184+1	1627	1	0	0.000
616	T	merge	185,185+1	2375	1	0	0.000
616	T	merge	186,186+1	4571	1	0	0.000
616	T	merge	187,187+1	3362	1	0	0.000
616	T	merge	188,188+1	444	1	0	0.000
616	T	merge	189,189+1	26271	1	0	0.000
616	T	merge	190,190+1	26447	0	0	0.000
616	T	merge	191,191+1	589	1	0	0.000
616	T	merge	192,192+1	1461	1	0	0.000
616	T	merge	193,193+1	1915	1	0	0.000
616	T	merge	194,194+1	3608	1	0	0.000
616	T	merge	195,195+1	3836	1	0	0.000
616	T	merge	196,196+1	1406	1	0	0.000
616	T	merge	197,197+1	419	1	0	0.000
616	T	merge	198,198+1	2145	1	0	0.000
616	T	merge	199,199+1	2350	1	0	0.000
616	G	ordering	0	47	1	0	0.000
616	G	ordering	1	21	1	0	0.000
616	G	ordering	2	21	1	0	0.000
616	G	ordering	3	20	1	0	0.000
616	G	ordering	4	20	1	0	0.000
616	G	ordering	5	20	1	0	0.000
616	G	ordering	6	20	1	0	0.000
616	G	ordering	7	21	1	0	0.000
616	G	ordering	8	334	1	0	0.000
616	G	ordering	9	34	1	0	0.000
616	G	ordering	10	516	1	0	0.000
616	G	ordering	11	516	1	0	0.000
616	G	ordering	12	303	1	0	0.000
616	G	ordering	13	515	1	0	0.000
616	G	ordering	14	514	1	0	0.000
616	G	ordering	15	100	1	0	0.000
616	G	ordering	16	205	1	0	0.000
616	G	ordering	17	272	1	0	0.000
616	G	ordering	18	525	1	0	0.000
616	G	ordering	19	595	1	0	0.000
616	G	ordering	20	533	1	0	0.000
616	G	ordering	21	1501	1	0	0.000
616	G	ordering	22	518	1	0	0.000
616	G	ordering	23	21	1	0	0.000
616	G	ordering	24	140	1	0	0.000
616	G	ordering	25	38	1	0	0.000
616	G	ordering	26	82	1	0	0.000
616	G	ordering	27	123	1	0	0.000
616	G	ordering	28	146	1	0	0.000
616	G	ordering	29	38	1	0	0.000
616	G	ordering	30	601	1	0	0.000
616	G	ordering	31	662	1	0	0.000
616	G	ordering	32	776	1	0	0.000
616	G	ordering	33	61	1	0	0.000
616	G	ordering	34	194	1	0	0.000
616	G	ordering	35	777	1	0	0.000
616	G	ordering	36	84	1	0	0.000
