bpd	arm	test	key_or_pair	N	canonical_same	max_rel_diff	max_bins
53	G	merge	27,27+1	40	1	0	0.000
53	G	merge	28,28+1	42	1	0	0.000
53	G	merge	29,29+1	157	1	0	0.000
53	G	merge	30,30+1	269	1	0	0.000
53	G	merge	31,31+1	273	1	0	0.000
53	G	merge	32,32+1	278	1	0	0.000
53	G	merge	33,33+1	273	1	0	0.000
53	G	merge	34,34+1	242	1	0	0.000
53	G	merge	35,35+1	621	1	0	0.000
53	G	merge	36,36+1	557	1	0	0.000
53	G	merge	37,37+1	841	1	0	0.000
53	G	merge	38,38+1	1594	1	0	0.000
53	G	merge	39,39+1	1083	1	0	0.000
53	G	merge	40,40+1	1078	1	0	0.000
53	G	merge	41,41+1	1588	1	0	0.000
53	G	merge	42,42+1	924	1	0	0.000
53	G	merge	43,43+1	344	1	0	0.000
53	G	merge	44,44+1	641	1	0	0.000
53	G	merge	45,45+1	1239	1	0	0.000
53	G	merge	46,46+1	1691	1	0	0.000
53	G	merge	47,47+1	1700	1	0	0.000
53	G	merge	48,48+1	2506	1	0	0.000
53	G	merge	49,49+1	2486	1	0	0.000
53	G	merge	50,50+1	831	1	0	0.000
53	G	merge	51,51+1	53	1	0	0.000
53	G	merge	52,52+1	48	1	0	0.000
53	G	merge	53,53+1	46	1	0	0.000
53	G	merge	54,54+1	46	1	0	0.000
53	G	merge	55,55+1	152	1	0	0.000
53	G	merge	56,56+1	869	1	0	0.000
53	G	merge	57,57+1	919	1	0	0.000
53	G	merge	58,58+1	289	1	0	0.000
53	G	merge	59,59+1	133	1	0	0.000
53	G	merge	60,60+1	46	1	0	0.000
53	G	merge	61,61+1	55	1	0	0.000
53	G	merge	62,62+1	56	1	0	0.000
53	G	merge	63,63+1	49	1	0	0.000
53	G	merge	64,64+1	50	1	0	0.000
53	G	merge	65,65+1	94	1	0	0.000
53	G	merge	66,66+1	372	1	0	0.000
53	G	merge	67,67+1	567	1	0	0.000
53	G	merge	68,68+1	292	1	0	0.000
53	G	merge	69,69+1	74	1	0	0.000
53	G	merge	70,70+1	932	1	0	0.000
53	G	merge	71,71+1	1807	1	0	0.000
53	G	merge	72,72+1	1846	1	0	0.000
53	G	merge	73,73+1	979	1	0	0.000
53	G	merge	74,74+1	375	1	0	0.000
53	G	merge	75,75+1	1250	1	0	0.000
53	G	merge	76,76+1	1006	1	0	0.000
53	G	merge	77,77+1	968	1	0	0.000
53	G	merge	78,78+1	1894	1	0	0.000
53	G	merge	79,79+1	1041	1	0	0.000
53	G	merge	80,80+1	1009	1	0	0.000
53	G	merge	81,81+1	1190	1	0	0.000
53	G	merge	82,82+1	931	1	0	0.000
53	G	merge	83,83+1	930	1	0	0.000
53	G	merge	84,84+1	1129	1	0	0.000
53	G	merge	85,85+1	1797	1	0	0.000
53	G	merge	86,86+1	1135	1	0	0.000
53	G	merge	87,87+1	453	1	0	0.000
53	G	merge	88,88+1	274	1	0	0.000
53	G	merge	89,89+1	147	1	0	0.000
53	G	merge	90,90+1	963	1	0	0.000
53	G	merge	91,91+1	1557	1	0	0.000
53	G	merge	92,92+1	1392	1	0	0.000
53	G	merge	93,93+1	1607	1	0	0.000
53	G	merge	94,94+1	1091	1	0	0.000
53	G	merge	95,95+1	413	1	0	0.000
53	G	merge	96,96+1	262	1	0	0.000
53	G	merge	97,97+1	968	1	0	0.000
53	G	merge	98,98+1	935	1	0	0.000
53	G	merge	99,99+1	86	1	0	0.000
53	G	merge	100,100+1	141	1	0	0.000
53	G	merge	101,101+1	207	1	0	0.000
53	G	merge	102,102+1	262	1	0	0.000
53	G	merge	103,103+1	154	1	0	0.000
53	G	merge	104,104+1	95	1	0	0.000
53	G	merge	105,105+1	198	1	0	0.000
53	G	merge	106,106+1	156	1	0	0.000
53	G	merge	107,107+1	157	1	0	0.000
53	G	merge	108,108+1	157	1	0	0.000
53	G	merge	109,109+1	75	1	0	0.000
53	G	merge	110,110+1	84	1	0	0.000
53	G	merge	111,111+1	174	1	0	0.000
53	G	merge	112,112+1	174	1	0	0.000
53	G	merge	113,113+1	171	1	0	0.000
53	G	merge	114,114+1	261	1	0	0.000
53	G	merge	115,115+1	159	1	0	0.000
53	G	merge	116,116+1	157	1	0	0.000
53	G	merge	117,117+1	247	1	0	0.000
53	G	merge	118,118+1	247	1	0	0.000
53	G	merge	119,119+1	158	1	0	0.000
53	G	merge	120,120+1	65	1	0	0.000
53	G	merge	121,121+1	2914	1	0	0.000
53	G	merge	122,122+1	3017	1	0	0.000
53	G	merge	123,123+1	275	1	0	0.000
53	G	merge	124,124+1	275	1	0	0.000
53	G	merge	125,125+1	271	1	0	0.000
53	G	merge	126,126+1	269	1	0	0.000
53	G	merge	127,127+1	551	1	0	0.000
53	G	merge	128,128+1	445	1	0	0.000
53	G	merge	129,129+1	65	1	0	0.000
53	G	merge	130,130+1	449	1	0	0.000
53	G	merge	131,131+1	549	1	0	0.000
53	G	merge	132,132+1	275	1	0	0.000
53	G	merge	133,133+1	276	1	0	0.000
53	G	merge	134,134+1	274	1	0	0.000
53	G	merge	135,135+1	277	1	0	0.000
53	G	merge	136,136+1	983	1	0	0.000
53	G	merge	137,137+1	890	1	0	0.000
53	G	merge	138,138+1	74	1	0	0.000
53	G	merge	139,139+1	52	1	0	0.000
53	G	merge	140,140+1	2659	1	0	0.000
53	G	merge	141,141+1	5316	1	0	0.000
53	G	merge	142,142+1	5365	1	0	0.000
53	G	merge	143,143+1	7278	1	0	0.000
53	G	merge	144,144+1	8220	1	0	0.000
53	G	merge	145,145+1	6358	1	0	0.000
53	G	merge	146,146+1	5951	1	0	0.000
53	G	merge	147,147+1	5863	1	0	0.000
53	G	merge	148,148+1	5471	1	0	0.000
53	G	merge	149,149+1	5800	1	0	0.000
53	G	merge	150,150+1	6955	1	0	0.000
53	G	merge	151,151+1	6935	1	0	0.000
53	G	merge	152,152+1	5390	1	0	0.000
53	G	merge	153,153+1	2467	1	0	0.000
53	G	merge	154,154+1	130	1	0	0.000
53	G	merge	155,155+1	1045	1	0	0.000
53	G	merge	156,156+1	1044	1	0	0.000
53	G	merge	157,157+1	1038	1	0	0.000
53	G	merge	158,158+1	1023	1	0	0.000
53	G	merge	159,159+1	119	1	0	0.000
53	G	merge	160,160+1	101	1	0	0.000
53	G	merge	161,161+1	123	1	0	0.000
53	G	merge	162,162+1	131	1	0	0.000
53	G	merge	163,163+1	106	1	0	0.000
53	G	merge	164,164+1	97	1	0	0.000
53	G	merge	165,165+1	120	1	0	0.000
53	G	merge	166,166+1	3947	1	0	0.000
53	G	merge	167,167+1	3911	1	0	0.000
53	G	merge	168,168+1	182	1	0	0.000
53	G	merge	169,169+1	704	1	0	0.000
53	G	merge	170,170+1	573	1	0	0.000
53	G	merge	171,171+1	70	1	0	0.000
53	G	merge	172,172+1	800	1	0	0.000
53	G	merge	173,173+1	842	1	0	0.000
53	G	merge	174,174+1	1471	1	0	0.000
53	G	merge	175,175+1	1770	1	0	0.000
53	G	merge	176,176+1	138050	1	0	0.000
53	G	merge	177,177+1	137736	1	0	0.000
53	G	merge	178,178+1	98	1	0	0.000
53	G	merge	179,179+1	874	1	0	0.000
53	G	merge	180,180+1	868	1	0	0.000
53	G	merge	181,181+1	51	1	0	0.000
53	G	merge	182,182+1	475	1	0	0.000
53	G	merge	183,183+1	477	1	0	0.000
53	G	merge	184,184+1	277	1	0	0.000
53	G	merge	185,185+1	271	1	0	0.000
53	G	merge	186,186+1	41	1	0	0.000
53	G	merge	187,187+1	44	1	0	0.000
53	G	merge	188,188+1	840	1	0	0.000
53	G	merge	189,189+1	1644	1	0	0.000
53	G	merge	190,190+1	1430	1	0	0.000
53	G	merge	191,191+1	631	1	0	0.000
53	G	merge	192,192+1	417	1	0	0.000
53	G	merge	193,193+1	428	1	0	0.000
53	G	merge	194,194+1	1480	1	0	0.000
53	G	merge	195,195+1	1466	1	0	0.000
53	G	merge	196,196+1	986	1	0	0.000
53	G	merge	197,197+1	981	1	0	0.000
53	G	merge	198,198+1	1699	1	0	0.000
53	G	merge	199,199+1	1750	1	0	0.000
616	T	ordering	0	103	1	0	0.000
616	T	ordering	1	25	0	0.00260036	0.694
616	T	ordering	2	25	0	0.00359044	0.959
616	T	ordering	3	25	0	0.00360338	0.962
616	T	ordering	4	25	0	0.00359044	0.959
616	T	ordering	5	36	1	0	0.000
616	T	ordering	6	58	1	0	0.000
616	T	ordering	7	37	1	0	0.000
616	T	ordering	8	38	1	0	0.000
616	T	ordering	9	135	0	0.00211167	0.564
616	T	ordering	10	135	0	0.00290355	0.775
616	T	ordering	11	79	1	0	0.000
616	T	ordering	12	58	1	0	0.000
616	T	ordering	13	135	0	0.00190801	0.509
616	T	ordering	14	54	1	0	0.000
616	T	ordering	15	123	1	0	0.000
616	T	ordering	16	95	1	0	0.000
616	T	ordering	17	122	1	0	0.000
616	T	ordering	18	113	1	0	0.000
616	T	ordering	19	80	1	0	0.000
616	T	ordering	20	30	1	0	0.000
616	T	ordering	21	67	1	0	0.000
616	T	ordering	22	36	1	0	0.000
616	T	ordering	23	49	1	0	0.000
616	T	ordering	24	59	1	0	0.000
616	T	ordering	25	138	0	0.00260714	0.696
616	T	ordering	26	139	0	0.00287917	0.769
616	T	ordering	27	20	1	0	0.000
616	T	ordering	28	20	1	0	0.000
616	T	ordering	29	22	1	0	0.000
616	T	ordering	30	135	0	0.00260036	0.694
616	T	ordering	31	134	0	0.00359044	0.959
616	T	ordering	32	139	1	0	0.000
616	T	ordering	33	139	0	0.00273202	0.730
616	T	ordering	34	134	0	0.00197479	0.527
616	T	ordering	35	108	1	0	0.000
616	T	ordering	36	513	1	0	0.000
616	T	ordering	37	44	0	0.00360338	0.962
616	T	ordering	38	797	1	0	0.000
616	T	ordering	39	797	1	0	0.000
616	T	ordering	40	286	1	0	0.000
616	T	ordering	41	792	0	0.00360338	0.962
616	T	ordering	42	796	1	0	0.000
616	T	ordering	43	128	0	0.00359044	0.959
616	T	ordering	44	216	0	0.00360338	0.962
616	T	ordering	45	425	0	0.00354759	0.947
616	T	ordering	46	814	0	0.00304503	0.813
616	T	ordering	47	877	0	0.00190437	0.509
616	T	ordering	48	823	0	0.00303579	0.811
616	T	ordering	49	1683	0	0.00284781	0.760
616	T	ordering	50	803	0	0.00283972	0.758
616	T	ordering	51	28	0	0.00283972	0.758
616	T	ordering	52	25	1	0	0.000
616	T	ordering	53	23	0	0.00289514	0.773
616	T	ordering	54	23	0	0.00270635	0.723
616	T	ordering	55	23	0	0.00260714	0.696
616	T	ordering	56	129	0	0.00289514	0.773
616	T	ordering	57	740	1	0	0.000
616	T	ordering	58	179	0	0.00290355	0.775
616	T	ordering	59	110	0	0.00290355	0.775
616	T	ordering	60	23	1	0	0.000
616	T	ordering	61	23	0	0.00270635	0.723
616	T	ordering	62	32	0	0.00283972	0.758
616	T	ordering	63	24	0	0.00303579	0.811
616	T	ordering	64	25	0	0.00270635	0.723
616	T	ordering	65	25	1	0	0.000
616	T	ordering	66	69	0	0.00270635	0.723
616	T	ordering	67	303	0	0.00270635	0.723
616	T	ordering	68	264	0	0.00289514	0.773
616	T	ordering	69	28	1	0	0.000
616	T	ordering	70	46	1	0	0.000
616	T	ordering	71	886	0	0.00360338	0.962
616	T	ordering	72	921	0	0.00269905	0.721
616	T	ordering	73	925	0	0.00290355	0.775
616	T	ordering	74	54	1	0	0.000
616	T	ordering	75	321	0	0.00270635	0.723
616	T	ordering	76	929	0	0.00284781	0.760
616	T	ordering	77	77	1	0	0.000
616	T	ordering	78	891	1	0	0.000
616	T	ordering	79	1003	0	0.00368917	0.985
616	T	ordering	80	38	0	0.00290355	0.775
616	T	ordering	81	971	0	0.00290355	0.775
616	T	ordering	82	219	0	0.00269905	0.721
616	T	ordering	83	712	0	0.00284781	0.760
616	T	ordering	84	218	0	0.00368917	0.985
616	T	ordering	85	911	1	0	0.000
616	T	ordering	86	886	0	0.00270635	0.723
616	T	ordering	87	249	0	0.00270635	0.723
616	T	ordering	88	204	0	0.00270635	0.723
616	T	ordering	89	70	1	0	0.000
616	T	ordering	90	77	0	0.00303579	0.811
616	T	ordering	91	886	0	0.00269905	0.721
616	T	ordering	92	671	1	0	0.000
616	T	ordering	93	721	0	0.00304503	0.813
616	T	ordering	94	886	0	0.00187509	0.501
616	T	ordering	95	205	0	0.00289514	0.773
616	T	ordering	96	208	0	0.00303579	0.811
616	T	ordering	97	54	0	0.00190437	0.509
616	T	ordering	98	914	0	0.00283972	0.758
616	T	ordering	99	21	0	0.00359044	0.959
616	T	ordering	100	65	0	0.00360338	0.962
616	T	ordering	101	76	1	0	0.000
616	T	ordering	102	131	0	0.00359044	0.959
616	T	ordering	103	131	0	0.00360338	0.962
616	T	ordering	104	23	0	0.00359044	0.959
616	T	ordering	105	72	1	0	0.000
616	T	ordering	106	126	0	0.00360338	0.962
616	T	ordering	107	30	0	0.00360338	0.962
616	T	ordering	108	127	0	0.00360338	0.962
616	T	ordering	109	30	0	0.00360338	0.962
616	T	ordering	110	45	1	0	0.000
616	T	ordering	111	39	0	0.00359044	0.959
616	T	ordering	112	135	0	0.00359044	0.959
616	T	ordering	113	39	0	0.00359044	0.959
616	T	ordering	114	132	0	0.00359044	0.959
616	T	ordering	115	129	0	0.00359044	0.959
616	T	ordering	116	30	1	0	0.000
616	T	ordering	117	127	0	0.00360338	0.962
616	T	ordering	118	120	1	0	0.000
616	T	ordering	119	127	0	0.00359044	0.959
616	T	ordering	120	31	0	0.00360338	0.962
616	T	ordering	121	34	0	0.00260036	0.694
616	T	ordering	122	2880	0	0.000433161	0.116
616	T	ordering	123	137	0	0.00284781	0.760
616	T	ordering	124	138	1	0	0.000
616	T	ordering	125	137	0	0.00211614	0.565
616	T	ordering	126	134	0	0.00260714	0.696
616	T	ordering	127	135	1	0	0.000
616	T	ordering	128	416	1	0	0.000
616	T	ordering	129	29	1	0	0.000
616	T	ordering	130	36	1	0	0.000
616	T	ordering	131	413	0	0.00220173	0.588
616	T	ordering	132	136	0	0.00189868	0.507
616	T	ordering	133	139	1	0	0.000
616	T	ordering	134	137	0	0.00263177	0.703
616	T	ordering	135	137	0	0.00303579	0.811
616	T	ordering	136	140	0	0.00276866	0.739
616	T	ordering	137	843	0	0.00260714	0.696
616	T	ordering	138	47	0	0.0025554	0.682
616	T	ordering	139	27	0	0.00324362	0.866
616	T	ordering	140	25	0	0.00265867	0.710
616	T	ordering	141	2634	1	0	0.000
616	T	ordering	142	2682	1	0	0.000
616	T	ordering	143	2683	1	0	0.000
616	T	ordering	144	4595	1	0	0.000
616	T	ordering	145	3625	1	0	0.000
616	T	ordering	146	2733	1	0	0.000
616	T	ordering	147	3218	1	0	0.000
616	T	ordering	148	2645	1	0	0.000
616	T	ordering	149	2826	1	0	0.000
616	T	ordering	150	2974	1	0	0.000
616	T	ordering	151	3981	0	0.00211167	0.564
616	T	ordering	152	2954	1	0	0.000
616	T	ordering	153	2436	1	0	0.000
616	T	ordering	154	31	0	0.00338345	0.903
616	T	ordering	155	99	1	0	0.000
616	T	ordering	156	946	1	0	0.000
616	T	ordering	157	98	1	0	0.000
616	T	ordering	158	940	1	0	0.000
616	T	ordering	159	83	1	0	0.000
616	T	ordering	160	36	0	0.00161719	0.432
616	T	ordering	161	65	1	0	0.000
616	T	ordering	162	58	1	0	0.000
616	T	ordering	163	73	1	0	0.000
616	T	ordering	164	33	0	0.00310536	0.829
616	T	ordering	165	64	1	0	0.000
616	T	ordering	166	56	0	0.00359044	0.959
616	T	ordering	167	3891	0	0.00316048	0.844
616	T	ordering	168	20	1	0	0.000
616	T	ordering	169	162	1	0	0.000
616	T	ordering	170	542	1	0	0.000
616	T	ordering	171	31	1	0	0.000
616	T	ordering	172	39	1	0	0.000
616	T	ordering	173	761	0	0.00303579	0.811
616	T	ordering	174	81	1	0	0.000
616	T	ordering	175	1390	1	0	0.000
616	T	ordering	176	380	0	0.00283972	0.758
616	T	ordering	177	137670	0	0.0032534	0.869
616	T	ordering	178	66	1	0	0.000
616	T	ordering	179	32	1	0	0.000
616	T	ordering	180	842	0	0.00274858	0.734
616	T	ordering	181	26	1	0	0.000
616	T	ordering	182	25	0	0.00274858	0.734
616	T	ordering	183	450	0	0.00237438	0.634
616	T	ordering	184	27	1	0	0.000
616	T	ordering	185	250	1	0	0.000
616	T	ordering	186	21	1	0	0.000
616	T	ordering	187	20	0	0.00211167	0.564
616	T	ordering	188	24	1	0	0.000
616	T	ordering	189	816	1	0	0.000
616	T	ordering	190	828	1	0	0.000
616	T	ordering	191	602	1	0	0.000
616	T	ordering	192	29	1	0	0.000
616	T	ordering	193	388	1	0	0.000
616	T	ordering	194	40	1	0	0.000
616	T	ordering	195	1440	0	0.00286294	0.764
616	T	ordering	196	26	1	0	0.000
616	T	ordering	197	960	0	0.00289514	0.773
616	T	ordering	198	21	1	0	0.000
616	T	ordering	199	1678	1	0	0.000
616	T	merge	0,0+1	128	1	0	0.000
616	T	merge	1,1+1	50	1	0	0.000
616	T	merge	2,2+1	50	1	0	0.000
616	T	merge	3,3+1	50	1	0	0.000
616	T	merge	4,4+1	61	1	0	0.000
616	T	merge	5,5+1	94	1	0	0.000
616	T	merge	6,6+1	95	1	0	0.000
616	T	merge	7,7+1	75	1	0	0.000
616	T	merge	8,8+1	173	1	0	0.000
616	T	merge	9,9+1	270	1	0	0.000
616	T	merge	10,10+1	214	1	0	0.000
616	T	merge	11,11+1	137	1	0	0.000
616	T	merge	12,12+1	193	1	0	0.000
616	T	merge	13,13+1	189	1	0	0.000
616	T	merge	14,14+1	177	1	0	0.000
616	T	merge	15,15+1	218	1	0	0.000
616	T	merge	16,16+1	217	1	0	0.000
616	T	merge	17,17+1	235	1	0	0.000
616	T	merge	18,18+1	193	1	0	0.000
616	T	merge	19,19+1	110	1	0	0.000
616	T	merge	20,20+1	97	1	0	0.000
616	T	merge	21,21+1	103	1	0	0.000
616	T	merge	22,22+1	85	1	0	0.000
616	T	merge	23,23+1	108	1	0	0.000
616	T	merge	24,24+1	197	1	0	0.000
616	T	merge	25,25+1	277	1	0	0.000
616	T	merge	26,26+1	159	1	0	0.000
616	T	merge	27,27+1	40	1	0	0.000
616	T	merge	28,28+1	42	1	0	0.000
616	T	merge	29,29+1	157	1	0	0.000
616	T	merge	30,30+1	269	1	0	0.000
616	T	merge	31,31+1	273	1	0	0.000
616	T	merge	32,32+1	278	1	0	0.000
616	T	merge	33,33+1	273	1	0	0.000
616	T	merge	34,34+1	242	1	0	0.000
616	T	merge	35,35+1	621	1	0	0.000
616	T	merge	36,36+1	557	1	0	0.000
616	T	merge	37,37+1	841	1	0	0.000
616	T	merge	38,38+1	1594	1	0	0.000
616	T	merge	39,39+1	1083	1	0	0.000
616	T	merge	40,40+1	1078	1	0	0.000
616	T	merge	41,41+1	1588	1	0	0.000
616	T	merge	42,42+1	924	1	0	0.000
616	T	merge	43,43+1	344	1	0	0.000
616	T	merge	44,44+1	641	1	0	0.000
616	T	merge	45,45+1	1239	1	0	0.000
616	T	merge	46,46+1	1691	1	0	0.000
616	T	merge	47,47+1	1700	1	0	0.000
616	T	merge	48,48+1	2506	1	0	0.000
616	T	merge	49,49+1	2486	1	0	0.000
616	T	merge	50,50+1	831	1	0	0.000
616	T	merge	51,51+1	53	1	0	0.000
616	T	merge	52,52+1	48	1	0	0.000
616	T	merge	53,53+1	46	1	0	0.000
616	T	merge	54,54+1	46	1	0	0.000
616	T	merge	55,55+1	152	1	0	0.000
616	T	merge	56,56+1	869	1	0	0.000
616	T	merge	57,57+1	919	1	0	0.000
616	T	merge	58,58+1	289	1	0	0.000
616	T	merge	59,59+1	133	1	0	0.000
616	T	merge	60,60+1	46	1	0	0.000
616	T	merge	61,61+1	55	1	0	0.000
616	T	merge	62,62+1	56	1	0	0.000
616	T	merge	63,63+1	49	1	0	0.000
616	T	merge	64,64+1	50	1	0	0.000
616	T	merge	65,65+1	94	1	0	0.000
616	T	merge	66,66+1	372	1	0	0.000
616	T	merge	67,67+1	567	1	0	0.000
616	T	merge	68,68+1	292	1	0	0.000
616	T	merge	69,69+1	74	1	0	0.000
616	T	merge	70,70+1	932	1	0	0.000
616	T	merge	71,71+1	1807	1	0	0.000
616	T	merge	72,72+1	1846	1	0	0.000
616	T	merge	73,73+1	979	1	0	0.000
616	T	merge	74,74+1	375	1	0	0.000
616	T	merge	75,75+1	1250	1	0	0.000
616	T	merge	76,76+1	1006	1	0	0.000
616	T	merge	77,77+1	968	1	0	0.000
616	T	merge	78,78+1	1894	1	0	0.000
616	T	merge	79,79+1	1041	1	0	0.000
616	T	merge	80,80+1	1009	1	0	0.000
616	T	merge	81,81+1	1190	1	0	0.000
616	T	merge	82,82+1	931	1	0	0.000
616	T	merge	83,83+1	930	1	0	0.000
616	T	merge	84,84+1	1129	1	0	0.000
616	T	merge	85,85+1	1797	1	0	0.000
616	T	merge	86,86+1	1135	1	0	0.000
616	T	merge	87,87+1	453	1	0	0.000
616	T	merge	88,88+1	274	1	0	0.000
616	T	merge	89,89+1	147	1	0	0.000
616	T	merge	90,90+1	963	1	0	0.000
616	T	merge	91,91+1	1557	1	0	0.000
616	T	merge	92,92+1	1392	1	0	0.000
616	T	merge	93,93+1	1607	1	0	0.000
616	T	merge	94,94+1	1091	1	0	0.000
616	T	merge	95,95+1	413	1	0	0.000
616	T	merge	96,96+1	262	1	0	0.000
616	T	merge	97,97+1	968	1	0	0.000
616	T	merge	98,98+1	935	1	0	0.000
616	T	merge	99,99+1	86	1	0	0.000
616	T	merge	100,100+1	141	1	0	0.000
616	T	merge	101,101+1	207	1	0	0.000
616	T	merge	102,102+1	262	1	0	0.000
616	T	merge	103,103+1	154	1	0	0.000
616	T	merge	104,104+1	95	1	0	0.000
616	T	merge	105,105+1	198	1	0	0.000
616	T	merge	106,106+1	156	1	0	0.000
616	T	merge	107,107+1	157	1	0	0.000
616	T	merge	108,108+1	157	1	0	0.000
616	T	merge	109,109+1	75	1	0	0.000
616	T	merge	110,110+1	84	1	0	0.000
616	T	merge	111,111+1	174	1	0	0.000
616	T	merge	112,112+1	174	1	0	0.000
616	T	merge	113,113+1	171	1	0	0.000
616	T	merge	114,114+1	261	1	0	0.000
616	T	merge	115,115+1	159	1	0	0.000
616	T	merge	116,116+1	157	1	0	0.000
616	T	merge	117,117+1	247	1	0	0.000
616	T	merge	118,118+1	247	1	0	0.000
616	T	merge	119,119+1	158	1	0	0.000
616	T	merge	120,120+1	65	1	0	0.000
616	T	merge	121,121+1	2914	1	0	0.000
616	T	merge	122,122+1	3017	1	0	0.000
616	T	merge	123,123+1	275	1	0	0.000
616	T	merge	124,124+1	275	1	0	0.000
616	T	merge	125,125+1	271	1	0	0.000
616	T	merge	126,126+1	269	1	0	0.000
616	T	merge	127,127+1	551	1	0	0.000
616	T	merge	128,128+1	445	1	0	0.000
616	T	merge	129,129+1	65	1	0	0.000
616	T	merge	130,130+1	449	0	0	0.000
616	T	merge	131,131+1	549	0	0	0.000
616	T	merge	132,132+1	275	1	0	0.000
616	T	merge	133,133+1	276	1	0	0.000
616	T	merge	134,134+1	274	1	0	0.000
616	T	merge	135,135+1	277	1	0	0.000
616	T	merge	136,136+1	983	1	0	0.000
616	T	merge	137,137+1	890	1	0	0.000
616	T	merge	138,138+1	74	1	0	0.000
616	T	merge	139,139+1	52	1	0	0.000
616	T	merge	140,140+1	2659	1	0	0.000
616	T	merge	141,141+1	5316	1	0	0.000
616	T	merge	142,142+1	5365	1	0	0.000
616	T	merge	143,143+1	7278	1	0	0.000
616	T	merge	144,144+1	8220	1	0	0.000
616	T	merge	145,145+1	6358	1	0	0.000
616	T	merge	146,146+1	5951	1	0	0.000
616	T	merge	147,147+1	5863	1	0	0.000
616	T	merge	148,148+1	5471	1	0	0.000
616	T	merge	149,149+1	5800	1	0	0.000
616	T	merge	150,150+1	6955	1	0	0.000
616	T	merge	151,151+1	6935	1	0	0.000
616	T	merge	152,152+1	5390	1	0	0.000
616	T	merge	153,153+1	2467	1	0	0.000
616	T	merge	154,154+1	130	1	0	0.000
616	T	merge	155,155+1	1045	1	0	0.000
616	T	merge	156,156+1	1044	1	0	0.000
616	T	merge	157,157+1	1038	1	0	0.000
616	T	merge	158,158+1	1023	1	0	0.000
616	T	merge	159,159+1	119	1	0	0.000
616	T	merge	160,160+1	101	1	0	0.000
616	T	merge	161,161+1	123	1	0	0.000
616	T	merge	162,162+1	131	1	0	0.000
616	T	merge	163,163+1	106	1	0	0.000
616	T	merge	164,164+1	97	1	0	0.000
616	T	merge	165,165+1	120	1	0	0.000
616	T	merge	166,166+1	3947	1	0	0.000
616	T	merge	167,167+1	3911	1	0	0.000
616	T	merge	168,168+1	182	1	0	0.000
616	T	merge	169,169+1	704	1	0	0.000
616	T	merge	170,170+1	573	1	0	0.000
616	T	merge	171,171+1	70	1	0	0.000
616	T	merge	172,172+1	800	1	0	0.000
616	T	merge	173,173+1	842	1	0	0.000
616	T	merge	174,174+1	1471	1	0	0.000
616	T	merge	175,175+1	1770	1	0	0.000
616	T	merge	176,176+1	138050	1	0	0.000
616	T	merge	177,177+1	137736	1	0	0.000
616	T	merge	178,178+1	98	1	0	0.000
616	T	merge	179,179+1	874	1	0	0.000
616	T	merge	180,180+1	868	1	0	0.000
616	T	merge	181,181+1	51	1	0	0.000
616	T	merge	182,182+1	475	1	0	0.000
616	T	merge	183,183+1	477	1	0	0.000
616	T	merge	184,184+1	277	1	0	0.000
616	T	merge	185,185+1	271	1	0	0.000
616	T	merge	186,186+1	41	1	0	0.000
616	T	merge	187,187+1	44	1	0	0.000
616	T	merge	188,188+1	840	1	0	0.000
616	T	merge	189,189+1	1644	1	0	0.000
616	T	merge	190,190+1	1430	1	0	0.000
616	T	merge	191,191+1	631	1	0	0.000
616	T	merge	192,192+1	417	1	0	0.000
616	T	merge	193,193+1	428	1	0	0.000
616	T	merge	194,194+1	1480	1	0	0.000
616	T	merge	195,195+1	1466	1	0	0.000
616	T	merge	196,196+1	986	1	0	0.000
616	T	merge	197,197+1	981	1	0	0.000
616	T	merge	198,198+1	1699	1	0	0.000
616	T	merge	199,199+1	1750	1	0	0.000
616	G	ordering	0	103	1	0	0.000
616	G	ordering	1	25	1	0	0.000
616	G	ordering	2	25	1	0	0.000
616	G	ordering	3	25	1	0	0.000
616	G	ordering	4	25	1	0	0.000
616	G	ordering	5	36	1	0	0.000
616	G	ordering	6	58	1	0	0.000
616	G	ordering	7	37	1	0	0.000
616	G	ordering	8	38	1	0	0.000
616	G	ordering	9	135	1	0	0.000
616	G	ordering	10	135	1	0	0.000
616	G	ordering	11	79	1	0	0.000
616	G	ordering	12	58	1	0	0.000
616	G	ordering	13	135	1	0	0.000
616	G	ordering	14	54	1	0	0.000
616	G	ordering	15	123	1	0	0.000
616	G	ordering	16	95	1	0	0.000
616	G	ordering	17	122	1	0	0.000
616	G	ordering	18	113	1	0	0.000
616	G	ordering	19	80	1	0	0.000
616	G	ordering	20	30	1	0	0.000
616	G	ordering	21	67	1	0	0.000
616	G	ordering	22	36	1	0	0.000
616	G	ordering	23	49	1	0	0.000
616	G	ordering	24	59	1	0	0.000
616	G	ordering	25	138	1	0	0.000
616	G	ordering	26	139	1	0	0.000
616	G	ordering	27	20	1	0	0.000
616	G	ordering	28	20	1	0	0.000
616	G	ordering	29	22	1	0	0.000
616	G	ordering	30	135	1	0	0.000
616	G	ordering	31	134	1	0	0.000
616	G	ordering	32	139	1	0	0.000
616	G	ordering	33	139	1	0	0.000
616	G	ordering	34	134	1	0	0.000
616	G	ordering	35	108	1	0	0.000
616	G	ordering	36	513	1	0	0.000
616	G	ordering	37	44	1	0	0.000
616	G	ordering	38	797	1	0	0.000
616	G	ordering	39	797	1	0	0.000
616	G	ordering	40	286	1	0	0.000
