bpd	arm	test	key_or_pair	N	canonical_same	max_rel_diff	max_bins
616	G	ordering	97	31	1	0	0.000
616	G	ordering	98	31	1	0	0.000
616	G	ordering	99	623	1	0	0.000
616	G	ordering	100	623	1	0	0.000
616	G	ordering	101	31	1	0	0.000
616	G	ordering	102	31	1	0	0.000
616	G	ordering	103	623	1	0	0.000
616	G	ordering	104	31	1	0	0.000
616	G	ordering	105	31	1	0	0.000
616	G	ordering	106	31	1	0	0.000
616	G	ordering	107	623	1	0	0.000
616	G	ordering	108	31	1	0	0.000
616	G	ordering	109	31	1	0	0.000
616	G	ordering	110	623	1	0	0.000
616	G	ordering	111	31	1	0	0.000
616	G	ordering	112	31	1	0	0.000
616	G	ordering	113	623	1	0	0.000
616	G	ordering	114	31	1	0	0.000
616	G	ordering	115	31	1	0	0.000
616	G	ordering	116	623	1	0	0.000
616	G	ordering	117	31	1	0	0.000
616	G	ordering	118	31	1	0	0.000
616	G	ordering	119	623	1	0	0.000
616	G	ordering	120	31	1	0	0.000
616	G	ordering	121	31	1	0	0.000
616	G	ordering	122	31	1	0	0.000
616	G	ordering	123	623	1	0	0.000
616	G	ordering	124	31	1	0	0.000
616	G	ordering	125	31	1	0	0.000
616	G	ordering	126	623	1	0	0.000
616	G	ordering	127	31	1	0	0.000
616	G	ordering	128	31	1	0	0.000
616	G	ordering	129	623	1	0	0.000
616	G	ordering	130	31	1	0	0.000
616	G	ordering	131	31	1	0	0.000
616	G	ordering	132	31	1	0	0.000
616	G	ordering	133	623	1	0	0.000
616	G	ordering	134	31	1	0	0.000
616	G	ordering	135	31	1	0	0.000
616	G	ordering	136	31	1	0	0.000
616	G	ordering	137	623	1	0	0.000
616	G	ordering	138	31	1	0	0.000
616	G	ordering	139	31	1	0	0.000
616	G	ordering	140	31	1	0	0.000
616	G	ordering	141	623	1	0	0.000
616	G	ordering	142	31	1	0	0.000
616	G	ordering	143	31	1	0	0.000
616	G	ordering	144	623	1	0	0.000
616	G	ordering	145	31	1	0	0.000
616	G	ordering	146	31	1	0	0.000
616	G	ordering	147	31	1	0	0.000
616	G	ordering	148	623	1	0	0.000
616	G	ordering	149	31	1	0	0.000
616	G	ordering	150	31	1	0	0.000
616	G	ordering	151	623	1	0	0.000
616	G	ordering	152	31	1	0	0.000
616	G	ordering	153	31	1	0	0.000
616	G	ordering	154	623	1	0	0.000
616	G	ordering	155	31	1	0	0.000
616	G	ordering	156	31	1	0	0.000
616	G	ordering	157	31	1	0	0.000
616	G	ordering	158	31	1	0	0.000
616	G	ordering	159	623	1	0	0.000
616	G	ordering	160	31	1	0	0.000
616	G	ordering	161	31	1	0	0.000
616	G	ordering	162	623	1	0	0.000
616	G	ordering	163	31	1	0	0.000
616	G	ordering	164	31	1	0	0.000
616	G	ordering	165	31	1	0	0.000
616	G	ordering	166	623	1	0	0.000
616	G	ordering	167	31	1	0	0.000
616	G	ordering	168	31	1	0	0.000
616	G	ordering	169	31	1	0	0.000
616	G	ordering	170	623	1	0	0.000
616	G	ordering	171	31	1	0	0.000
616	G	ordering	172	31	1	0	0.000
616	G	ordering	173	623	1	0	0.000
616	G	ordering	174	31	1	0	0.000
616	G	ordering	175	31	1	0	0.000
616	G	ordering	176	623	1	0	0.000
616	G	ordering	177	31	1	0	0.000
616	G	ordering	178	31	1	0	0.000
616	G	ordering	179	31	1	0	0.000
616	G	ordering	180	623	1	0	0.000
616	G	ordering	181	31	1	0	0.000
616	G	ordering	182	31	1	0	0.000
616	G	ordering	183	31	1	0	0.000
616	G	ordering	184	623	1	0	0.000
616	G	ordering	185	31	1	0	0.000
616	G	ordering	186	31	1	0	0.000
616	G	ordering	187	623	1	0	0.000
616	G	ordering	188	31	1	0	0.000
616	G	ordering	189	31	1	0	0.000
616	G	ordering	190	623	1	0	0.000
616	G	ordering	191	31	1	0	0.000
616	G	ordering	192	31	1	0	0.000
616	G	ordering	193	623	1	0	0.000
616	G	ordering	194	31	1	0	0.000
616	G	ordering	195	31	1	0	0.000
616	G	ordering	196	623	1	0	0.000
616	G	ordering	197	31	1	0	0.000
616	G	ordering	198	31	1	0	0.000
616	G	ordering	199	31	1	0	0.000
616	G	merge	0,0+1	62	1	0	0.000
616	G	merge	1,1+1	62	1	0	0.000
616	G	merge	2,2+1	62	1	0	0.000
616	G	merge	3,3+1	62	1	0	0.000
616	G	merge	4,4+1	62	1	0	0.000
616	G	merge	5,5+1	62	1	0	0.000
616	G	merge	6,6+1	62	1	0	0.000
616	G	merge	7,7+1	62	1	0	0.000
616	G	merge	8,8+1	62	1	0	0.000
616	G	merge	9,9+1	62	1	0	0.000
616	G	merge	10,10+1	62	1	0	0.000
616	G	merge	11,11+1	62	1	0	0.000
616	G	merge	12,12+1	62	1	0	0.000
616	G	merge	13,13+1	62	1	0	0.000
616	G	merge	14,14+1	62	1	0	0.000
616	G	merge	15,15+1	62	1	0	0.000
616	G	merge	16,16+1	62	1	0	0.000
616	G	merge	17,17+1	62	1	0	0.000
616	G	merge	18,18+1	62	1	0	0.000
616	G	merge	19,19+1	62	1	0	0.000
616	G	merge	20,20+1	62	1	0	0.000
616	G	merge	21,21+1	62	1	0	0.000
616	G	merge	22,22+1	63	1	0	0.000
616	G	merge	23,23+1	56	1	0	0.000
616	G	merge	24,24+1	52	1	0	0.000
616	G	merge	25,25+1	71	1	0	0.000
616	G	merge	26,26+1	73	1	0	0.000
616	G	merge	27,27+1	54	1	0	0.000
616	G	merge	28,28+1	55	1	0	0.000
616	G	merge	29,29+1	63	1	0	0.000
616	G	merge	30,30+1	64	1	0	0.000
616	G	merge	31,31+1	64	1	0	0.000
616	G	merge	32,32+1	64	1	0	0.000
616	G	merge	33,33+1	64	1	0	0.000
616	G	merge	34,34+1	64	1	0	0.000
616	G	merge	35,35+1	64	1	0	0.000
616	G	merge	36,36+1	63	1	0	0.000
616	G	merge	37,37+1	63	1	0	0.000
616	G	merge	38,38+1	655	1	0	0.000
616	G	merge	39,39+1	654	1	0	0.000
616	G	merge	40,40+1	62	1	0	0.000
616	G	merge	41,41+1	62	1	0	0.000
616	G	merge	42,42+1	62	1	0	0.000
616	G	merge	43,43+1	654	1	0	0.000
616	G	merge	44,44+1	654	1	0	0.000
616	G	merge	45,45+1	62	1	0	0.000
616	G	merge	46,46+1	62	1	0	0.000
616	G	merge	47,47+1	654	1	0	0.000
616	G	merge	48,48+1	654	1	0	0.000
616	G	merge	49,49+1	62	1	0	0.000
616	G	merge	50,50+1	62	1	0	0.000
616	G	merge	51,51+1	654	1	0	0.000
616	G	merge	52,52+1	654	1	0	0.000
616	G	merge	53,53+1	62	1	0	0.000
616	G	merge	54,54+1	654	1	0	0.000
616	G	merge	55,55+1	654	1	0	0.000
616	G	merge	56,56+1	62	1	0	0.000
616	G	merge	57,57+1	654	1	0	0.000
616	G	merge	58,58+1	654	1	0	0.000
616	G	merge	59,59+1	62	1	0	0.000
616	G	merge	60,60+1	654	1	0	0.000
616	G	merge	61,61+1	654	1	0	0.000
616	G	merge	62,62+1	62	1	0	0.000
616	G	merge	63,63+1	62	1	0	0.000
616	G	merge	64,64+1	654	1	0	0.000
616	G	merge	65,65+1	1246	1	0	0.000
616	G	merge	66,66+1	654	1	0	0.000
616	G	merge	67,67+1	62	1	0	0.000
616	G	merge	68,68+1	654	1	0	0.000
616	G	merge	69,69+1	654	1	0	0.000
616	G	merge	70,70+1	62	1	0	0.000
616	G	merge	71,71+1	654	1	0	0.000
616	G	merge	72,72+1	654	1	0	0.000
616	G	merge	73,73+1	62	1	0	0.000
616	G	merge	74,74+1	62	1	0	0.000
616	G	merge	75,75+1	62	1	0	0.000
616	G	merge	76,76+1	62	1	0	0.000
616	G	merge	77,77+1	62	1	0	0.000
616	G	merge	78,78+1	62	1	0	0.000
616	G	merge	79,79+1	62	1	0	0.000
616	G	merge	80,80+1	62	1	0	0.000
616	G	merge	81,81+1	654	1	0	0.000
616	G	merge	82,82+1	654	1	0	0.000
616	G	merge	83,83+1	62	1	0	0.000
616	G	merge	84,84+1	62	1	0	0.000
616	G	merge	85,85+1	62	1	0	0.000
616	G	merge	86,86+1	62	1	0	0.000
616	G	merge	87,87+1	62	1	0	0.000
616	G	merge	88,88+1	62	1	0	0.000
616	G	merge	89,89+1	62	1	0	0.000
616	G	merge	90,90+1	62	1	0	0.000
616	G	merge	91,91+1	62	1	0	0.000
616	G	merge	92,92+1	62	1	0	0.000
616	G	merge	93,93+1	62	1	0	0.000
616	G	merge	94,94+1	62	1	0	0.000
616	G	merge	95,95+1	62	1	0	0.000
616	G	merge	96,96+1	62	1	0	0.000
616	G	merge	97,97+1	62	1	0	0.000
616	G	merge	98,98+1	654	1	0	0.000
616	G	merge	99,99+1	1246	1	0	0.000
616	G	merge	100,100+1	654	1	0	0.000
616	G	merge	101,101+1	62	1	0	0.000
616	G	merge	102,102+1	654	1	0	0.000
616	G	merge	103,103+1	654	1	0	0.000
616	G	merge	104,104+1	62	1	0	0.000
616	G	merge	105,105+1	62	1	0	0.000
616	G	merge	106,106+1	654	1	0	0.000
616	G	merge	107,107+1	654	1	0	0.000
616	G	merge	108,108+1	62	1	0	0.000
616	G	merge	109,109+1	654	1	0	0.000
616	G	merge	110,110+1	654	1	0	0.000
616	G	merge	111,111+1	62	1	0	0.000
616	G	merge	112,112+1	654	1	0	0.000
616	G	merge	113,113+1	654	1	0	0.000
616	G	merge	114,114+1	62	1	0	0.000
616	G	merge	115,115+1	654	1	0	0.000
616	G	merge	116,116+1	654	1	0	0.000
616	G	merge	117,117+1	62	1	0	0.000
616	G	merge	118,118+1	654	1	0	0.000
616	G	merge	119,119+1	654	1	0	0.000
616	G	merge	120,120+1	62	1	0	0.000
616	G	merge	121,121+1	62	1	0	0.000
616	G	merge	122,122+1	654	1	0	0.000
616	G	merge	123,123+1	654	1	0	0.000
616	G	merge	124,124+1	62	1	0	0.000
616	G	merge	125,125+1	654	1	0	0.000
616	G	merge	126,126+1	654	1	0	0.000
616	G	merge	127,127+1	62	1	0	0.000
616	G	merge	128,128+1	654	1	0	0.000
616	G	merge	129,129+1	654	1	0	0.000
616	G	merge	130,130+1	62	1	0	0.000
616	G	merge	131,131+1	62	1	0	0.000
616	G	merge	132,132+1	654	1	0	0.000
616	G	merge	133,133+1	654	1	0	0.000
616	G	merge	134,134+1	62	1	0	0.000
616	G	merge	135,135+1	62	1	0	0.000
616	G	merge	136,136+1	654	1	0	0.000
616	G	merge	137,137+1	654	1	0	0.000
616	G	merge	138,138+1	62	1	0	0.000
616	G	merge	139,139+1	62	1	0	0.000
616	G	merge	140,140+1	654	1	0	0.000
616	G	merge	141,141+1	654	1	0	0.000
616	G	merge	142,142+1	62	1	0	0.000
616	G	merge	143,143+1	654	1	0	0.000
616	G	merge	144,144+1	654	1	0	0.000
616	G	merge	145,145+1	62	1	0	0.000
616	G	merge	146,146+1	62	1	0	0.000
616	G	merge	147,147+1	654	1	0	0.000
616	G	merge	148,148+1	654	1	0	0.000
616	G	merge	149,149+1	62	1	0	0.000
616	G	merge	150,150+1	654	1	0	0.000
616	G	merge	151,151+1	654	1	0	0.000
616	G	merge	152,152+1	62	1	0	0.000
616	G	merge	153,153+1	654	1	0	0.000
616	G	merge	154,154+1	654	1	0	0.000
616	G	merge	155,155+1	62	1	0	0.000
616	G	merge	156,156+1	62	1	0	0.000
616	G	merge	157,157+1	62	1	0	0.000
616	G	merge	158,158+1	654	1	0	0.000
616	G	merge	159,159+1	654	1	0	0.000
616	G	merge	160,160+1	62	1	0	0.000
616	G	merge	161,161+1	654	1	0	0.000
616	G	merge	162,162+1	654	1	0	0.000
616	G	merge	163,163+1	62	1	0	0.000
616	G	merge	164,164+1	62	1	0	0.000
616	G	merge	165,165+1	654	1	0	0.000
616	G	merge	166,166+1	654	1	0	0.000
616	G	merge	167,167+1	62	1	0	0.000
616	G	merge	168,168+1	62	1	0	0.000
616	G	merge	169,169+1	654	1	0	0.000
616	G	merge	170,170+1	654	1	0	0.000
616	G	merge	171,171+1	62	1	0	0.000
616	G	merge	172,172+1	654	1	0	0.000
616	G	merge	173,173+1	654	1	0	0.000
616	G	merge	174,174+1	62	1	0	0.000
616	G	merge	175,175+1	654	1	0	0.000
616	G	merge	176,176+1	654	1	0	0.000
616	G	merge	177,177+1	62	1	0	0.000
616	G	merge	178,178+1	62	1	0	0.000
616	G	merge	179,179+1	654	1	0	0.000
616	G	merge	180,180+1	654	1	0	0.000
616	G	merge	181,181+1	62	1	0	0.000
616	G	merge	182,182+1	62	1	0	0.000
616	G	merge	183,183+1	654	1	0	0.000
616	G	merge	184,184+1	654	1	0	0.000
616	G	merge	185,185+1	62	1	0	0.000
616	G	merge	186,186+1	654	1	0	0.000
616	G	merge	187,187+1	654	1	0	0.000
616	G	merge	188,188+1	62	1	0	0.000
616	G	merge	189,189+1	654	1	0	0.000
616	G	merge	190,190+1	654	1	0	0.000
616	G	merge	191,191+1	62	1	0	0.000
616	G	merge	192,192+1	654	1	0	0.000
616	G	merge	193,193+1	654	1	0	0.000
616	G	merge	194,194+1	62	1	0	0.000
616	G	merge	195,195+1	654	1	0	0.000
616	G	merge	196,196+1	654	1	0	0.000
616	G	merge	197,197+1	62	1	0	0.000
616	G	merge	198,198+1	62	1	0	0.000
616	G	merge	199,199+1	654	1	0	0.000
