key_ordinal	n	quantile	oracle	T_int_err	T_ceil_err	G_int_err	G_ceil_err
520	7	P95	106	0.016992	0.016992	0.029035	0.029035
520	7	P99	106	0.016992	0.016992	0.029035	0.029035
520	7	P999	106	0.016992	0.016992	0.029035	0.029035
521	7	P1	93	0.005498	0.005498	0.007431	0.007431
521	7	P50	101	0.009901	0.009901	0.011842	0.011842
521	7	P75	106	0.027061	0.027061	0.029035	0.029035
521	7	P90	119	0.042219	0.042219	0.044222	0.044222
521	7	P95	119	0.042219	0.042219	0.044222	0.044222
521	7	P99	119	0.042219	0.042219	0.044222	0.044222
521	7	P999	119	0.042219	0.042219	0.044222	0.044222
522	7	P1	92	0.016428	0.016428	0.018381	0.018381
522	7	P50	96	0.039669	0.039669	0.041667	0.041667
522	7	P75	102	0.021960	0.021960	0.023924	0.023924
522	7	P90	112	0.015201	0.015201	0.017152	0.017152
522	7	P95	112	0.015201	0.015201	0.017152	0.017152
522	7	P99	112	0.015201	0.015201	0.017152	0.017152
522	7	P999	112	0.015201	0.015201	0.017152	0.017152
523	7	P1	92	0.018381	0.018381	0.018381	0.018381
523	7	P50	100	0.000000	0.000000	0.021960	0.021960
523	7	P75	106	0.006922	0.006922	0.006922	0.006922
523	7	P90	107	0.041804	0.041804	0.019417	0.019417
523	7	P95	107	0.041804	0.041804	0.019417	0.019417
523	7	P99	107	0.041804	0.041804	0.019417	0.019417
523	7	P999	107	0.041804	0.041804	0.019417	0.019417
524	7	P1	92	0.016428	0.016428	0.018381	0.018381
524	7	P50	101	0.009901	0.009901	0.011842	0.011842
524	7	P75	105	0.014562	0.014562	0.016512	0.016512
524	7	P90	106	0.027061	0.027061	0.029035	0.029035
524	7	P95	106	0.027061	0.027061	0.029035	0.029035
524	7	P99	106	0.027061	0.027061	0.029035	0.029035
524	7	P999	106	0.027061	0.027061	0.029035	0.029035
525	7	P1	91	0.032276	0.032276	0.007448	0.007448
525	7	P50	97	0.000499	0.000499	0.019791	0.019791
525	7	P75	102	0.004553	0.004553	0.023924	0.023924
525	7	P90	105	0.019182	0.019182	0.038835	0.038835
525	7	P95	105	0.019182	0.019182	0.038835	0.038835
525	7	P99	105	0.019182	0.019182	0.038835	0.038835
525	7	P999	105	0.019182	0.019182	0.038835	0.038835
526	7	P1	90	0.010679	0.010679	-0.003247	-0.003247
526	7	P50	98	0.005127	0.005127	-0.008722	-0.008722
526	7	P75	99	0.024213	0.024213	0.010101	0.010101
526	7	P90	109	0.014693	0.014693	0.000713	0.000713
526	7	P95	109	0.014693	0.014693	0.000713	0.000713
526	7	P99	109	0.014693	0.014693	0.000713	0.000713
526	7	P999	109	0.014693	0.014693	0.000713	0.000713
527	7	P1	93	0.031120	0.031120	0.029554	0.029554
527	7	P50	100	0.001521	0.001521	0.021960	0.021960
527	7	P75	105	0.018058	0.018058	0.016512	0.016512
527	7	P90	105	0.040415	0.040415	0.038835	0.038835
527	7	P95	105	0.040415	0.040415	0.038835	0.038835
527	7	P99	105	0.040415	0.040415	0.038835	0.038835
527	7	P999	105	0.040415	0.040415	0.038835	0.038835
528	623	P1	1	0.019946	0.019946	0.044403	0.044403
528	623	P50	2	0.019619	0.019619	-0.000321	-0.000321
528	623	P75	3	-0.013964	-0.013964	0.009680	0.009680
528	623	P90	3	0.000738	0.000738	0.024734	0.024734
528	623	P95	3	0.005687	0.005687	0.029802	0.029802
528	623	P99	4	0.023978	0.023978	0.003953	0.003953
528	623	P999	175	0.025232	0.025232	0.005183	0.005183
529	7	P1	162	0.008713	0.008713	0.006350	0.006350
529	7	P50	167	0.021960	0.021960	0.008553	0.008553
529	7	P75	175	0.003901	0.003901	0.005183	0.005183
529	7	P90	176	0.012758	0.012758	0.043850	0.043850
529	7	P95	176	0.012758	0.012758	0.043850	0.043850
529	7	P99	176	0.012758	0.012758	0.043850	0.043850
529	7	P999	176	0.012758	0.012758	0.043850	0.043850
530	31	P1	4	0.000000	0.000000	-0.017620	-0.017620
530	31	P50	5	0.012991	0.012991	0.039330	0.039330
530	31	P75	9	0.022004	0.022004	0.003997	0.003997
530	31	P90	12	0.009278	0.009278	0.035520	0.035520
530	31	P95	15	0.003322	0.003322	0.029409	0.029409
530	31	P99	19	0.027982	0.027982	0.009870	0.009870
530	31	P999	19	0.027982	0.027982	0.009870	0.009870
531	31	P1	4083	0.017804	0.017804	0.027217	0.027217
531	31	P50	5030	0.000942	0.000942	0.007874	0.007874
531	31	P75	5304	-0.015770	-0.015770	-0.006668	-0.006668
531	31	P90	5453	0.010764	0.010764	0.020111	0.020111
531	31	P95	6118	0.004258	0.004258	0.013546	0.013546
531	31	P99	9270	0.023421	0.023421	0.032886	0.032886
531	31	P999	9270	0.023421	0.023421	0.032886	0.032886
532	31	P1	41	0.017931	0.017931	0.022958	0.022958
532	31	P50	47	-0.004749	-0.004749	0.000166	0.000166
532	31	P75	49	0.006082	0.006082	0.011050	0.011050
532	31	P90	52	0.011877	0.011877	0.002254	0.002254
532	31	P95	53	0.021960	0.021960	0.027006	0.027006
532	31	P99	110	0.030557	0.030557	0.035645	0.035645
532	31	P999	110	0.030557	0.030557	0.035645	0.035645
533	7	P1	137	0.010859	0.010859	0.003793	0.003793
533	7	P50	143	0.000520	0.000520	0.004377	0.004377
533	7	P75	145	0.015717	0.015717	0.019632	0.019632
533	7	P90	148	0.009644	0.009644	0.043320	0.043320
533	7	P95	148	0.009644	0.009644	0.043320	0.043320
533	7	P99	148	0.009644	0.009644	0.043320	0.043320
533	7	P999	148	0.009644	0.009644	0.043320	0.043320
534	7	P1	138	0.007174	0.007174	-0.003481	-0.003481
534	7	P50	144	0.008066	0.008066	-0.002598	-0.002598
534	7	P75	147	0.016512	0.016512	0.005759	0.005759
534	7	P90	154	0.013391	0.013391	0.002671	0.002671
534	7	P95	154	0.013391	0.013391	0.002671	0.002671
534	7	P99	154	0.013391	0.013391	0.002671	0.002671
534	7	P999	154	0.013391	0.013391	0.002671	0.002671
535	7	P1	137	-0.006867	-0.006867	0.011088	0.011088
535	7	P50	143	0.000932	0.000932	0.011676	0.011676
535	7	P75	146	0.038831	0.038831	0.012648	0.012648
535	7	P90	155	0.021960	0.021960	0.040436	0.040436
535	7	P95	155	0.021960	0.021960	0.040436	0.040436
535	7	P99	155	0.021960	0.021960	0.040436	0.040436
535	7	P999	155	0.021960	0.021960	0.040436	0.040436
536	7	P1	135	-0.011661	-0.011661	0.004018	0.004018
536	7	P50	139	0.009805	0.009805	0.018424	0.018424
536	7	P75	149	0.020134	0.020134	0.014049	0.014049
536	7	P90	152	0.021960	0.021960	0.015864	0.015864
536	7	P95	152	0.021960	0.021960	0.015864	0.015864
536	7	P99	152	0.021960	0.021960	0.015864	0.015864
536	7	P999	152	0.021960	0.021960	0.015864	0.015864
537	7	P1	137	-0.014032	-0.014032	0.000166	0.000166
537	7	P50	140	0.037294	0.037294	0.011149	0.011149
537	7	P75	149	0.017915	0.017915	0.036318	0.036318
537	7	P90	155	0.021960	0.021960	0.040436	0.040436
537	7	P95	155	0.021960	0.021960	0.040436	0.040436
537	7	P99	155	0.021960	0.021960	0.040436	0.040436
537	7	P999	155	0.021960	0.021960	0.040436	0.040436
538	7	P1	135	0.014753	0.014753	0.004018	0.004018
538	7	P50	143	0.000520	0.000520	0.011676	0.011676
538	7	P75	150	0.018058	0.018058	0.007289	0.007289
538	7	P90	153	0.020015	0.020015	0.009225	0.009225
538	7	P95	153	0.020015	0.020015	0.009225	0.009225
538	7	P99	153	0.020015	0.020015	0.009225	0.009225
538	7	P999	153	0.020015	0.020015	0.009225	0.009225
539	7	P1	139	0.006670	0.006670	0.018424	0.018424
539	7	P50	144	0.014863	0.014863	0.015621	0.015621
539	7	P75	148	0.016452	0.016452	0.020901	0.020901
539	7	P90	150	0.017529	0.017529	0.029409	0.029409
539	7	P95	150	0.017529	0.017529	0.029409	0.029409
539	7	P99	150	0.017529	0.017529	0.029409	0.029409
539	7	P999	150	0.017529	0.017529	0.029409	0.029409
540	7	P1	138	0.005019	0.005019	0.003761	0.003761
540	7	P50	143	0.020305	0.020305	0.019028	0.019028
540	7	P75	152	0.017137	0.017137	0.015864	0.015864
540	7	P90	158	0.021960	0.021960	0.020681	0.020681
540	7	P95	158	0.021960	0.021960	0.020681	0.020681
540	7	P99	158	0.021960	0.021960	0.020681	0.020681
540	7	P999	158	0.021960	0.021960	0.020681	0.020681
541	7	P1	138	0.006874	0.006874	0.003761	0.003761
541	7	P50	143	0.014814	0.014814	0.011676	0.011676
541	7	P75	147	0.016210	0.016210	0.005759	0.005759
541	7	P90	150	0.010413	0.010413	0.029409	0.029409
541	7	P95	150	0.010413	0.010413	0.029409	0.029409
541	7	P99	150	0.010413	0.010413	0.029409	0.029409
541	7	P999	150	0.010413	0.010413	0.029409	0.029409
542	7	P1	140	-0.010802	-0.010802	-0.021267	-0.021267
542	7	P50	140	0.021960	0.021960	0.011149	0.011149
542	7	P75	150	0.018058	0.018058	0.029409	0.029409
542	7	P90	156	0.000399	0.000399	0.033767	0.033767
542	7	P95	156	0.000399	0.000399	0.033767	0.033767
542	7	P99	156	0.000399	0.000399	0.033767	0.033767
542	7	P999	156	0.000399	0.000399	0.033767	0.033767
543	7	P1	143	-0.010682	-0.010682	0.000747	0.000747
543	7	P50	146	0.001082	0.001082	0.012648	0.012648
543	7	P75	156	0.000000	0.000000	0.011553	0.011553
543	7	P90	157	0.015451	0.015451	0.027182	0.027182
543	7	P95	157	0.015451	0.015451	0.027182	0.027182
543	7	P99	157	0.015451	0.015451	0.027182	0.027182
543	7	P999	157	0.015451	0.015451	0.027182	0.027182
544	623	P1	1	0.017936	0.017936	0.044403	0.044403
544	623	P50	3	-0.007369	-0.007369	0.018440	0.018440
544	623	P75	4	-0.006161	-0.006161	-0.023672	-0.023672
544	623	P90	4	0.011299	0.011299	-0.006520	-0.006520
544	623	P95	4	0.017187	0.017187	-0.000736	-0.000736
544	623	P99	4	0.021960	0.021960	0.003953	0.003953
544	623	P999	79	0.036940	0.036940	0.018669	0.018669
545	7	P1	117	0.006107	0.006107	0.016918	0.016918
545	7	P50	121	0.005068	0.005068	0.026962	0.026962
545	7	P75	128	0.021451	0.021451	0.013906	0.013906
545	7	P90	131	0.012618	0.012618	0.034676	0.034676
545	7	P95	131	0.012618	0.012618	0.034676	0.034676
545	7	P99	131	0.012618	0.012618	0.034676	0.034676
545	7	P999	131	0.012618	0.012618	0.034676	0.034676
546	31	P1	4	0.005936	0.005936	-0.017620	-0.017620
546	31	P50	5	0.021960	0.021960	0.042344	0.042344
546	31	P75	8	0.030057	0.030057	0.005936	0.005936
546	31	P90	10	0.012917	0.012917	0.033120	0.033120
546	31	P95	11	0.015392	0.015392	0.035645	0.035645
546	31	P99	17	0.014511	0.014511	0.034747	0.034747
546	31	P999	17	0.014511	0.014511	0.034747	0.034747
547	31	P1	3662	0.038021	0.038021	0.005355	0.005355
547	31	P50	5091	-0.000447	-0.000447	0.001715	0.001715
547	31	P75	5350	-0.000418	-0.000418	0.002781	0.002781
547	31	P90	5605	0.002675	0.002675	-0.000341	-0.000341
547	31	P95	5766	0.017956	0.017956	0.029699	0.029699
547	31	P99	7929	0.003369	0.003369	0.014944	0.014944
547	31	P999	7929	0.003369	0.003369	0.014944	0.014944
548	31	P1	43	-0.012431	-0.012431	-0.003202	-0.003202
548	31	P50	47	-0.004419	-0.004419	-0.005251	-0.005251
548	31	P75	49	0.001689	0.001689	0.018397	0.018397
548	31	P90	52	0.007459	0.007459	0.002254	0.002254
548	31	P95	112	0.022435	0.022435	0.017152	0.017152
548	31	P99	215	0.021960	0.021960	0.016680	0.016680
548	31	P999	215	0.021960	0.021960	0.016680	0.016680
549	7	P1	97	0.009593	0.009593	0.001497	0.001497
549	7	P50	101	0.001723	0.001723	0.011842	0.011842
549	7	P75	108	0.021836	0.021836	0.009978	0.009978
549	7	P90	115	0.002248	0.002248	0.034603	0.034603
549	7	P95	115	0.002248	0.002248	0.034603	0.034603
549	7	P99	115	0.002248	0.002248	0.034603	0.034603
549	7	P999	115	0.002248	0.002248	0.034603	0.034603
550	7	P1	98	0.009385	0.009385	-0.001519	-0.001519
550	7	P50	102	0.001922	0.001922	0.001922	0.001922
550	7	P75	104	0.026286	0.026286	0.004233	0.004233
550	7	P90	116	0.003644	0.003644	0.025684	0.025684
550	7	P95	116	0.003644	0.003644	0.025684	0.025684
550	7	P99	116	0.003644	0.003644	0.025684	0.025684
550	7	P999	116	0.003644	0.003644	0.025684	0.025684
551	7	P1	101	0.003408	0.003408	0.000911	0.000911
551	7	P50	104	0.006738	0.006738	0.004233	0.004233
551	7	P75	107	0.007267	0.007267	0.004761	0.004761
551	7	P90	108	0.012498	0.012498	0.009978	0.009978
551	7	P95	108	0.012498	0.012498	0.009978	0.009978
551	7	P99	108	0.012498	0.012498	0.009978	0.009978
551	7	P999	108	0.012498	0.012498	0.009978	0.009978
552	7	P1	100	-0.010841	-0.010841	0.014587	0.014587
552	7	P50	108	-0.000970	-0.000970	0.009978	0.009978
552	7	P75	115	0.001397	0.001397	0.034603	0.034603
552	7	P90	174	0.021960	0.021960	0.010960	0.010960
552	7	P95	174	0.021960	0.021960	0.010960	0.010960
552	7	P99	174	0.021960	0.021960	0.010960	0.010960
552	7	P999	174	0.021960	0.021960	0.010960	0.010960
553	7	P1	96	0.002095	0.002095	0.019283	0.019283
553	7	P50	108	0.014753	0.014753	0.009978	0.009978
553	7	P75	112	0.021960	0.021960	0.017152	0.017152
553	7	P90	164	0.031857	0.031857	0.027002	0.027002
553	7	P95	164	0.031857	0.031857	0.027002	0.027002
553	7	P99	164	0.031857	0.031857	0.027002	0.027002
553	7	P999	164	0.031857	0.031857	0.027002	0.027002
554	7	P1	96	0.021825	0.021825	0.019283	0.019283
554	7	P50	106	0.002151	0.002151	-0.000342	-0.000342
554	7	P75	108	0.012498	0.012498	0.009978	0.009978
554	7	P90	111	0.028875	0.028875	0.026315	0.026315
554	7	P95	111	0.028875	0.028875	0.026315	0.026315
554	7	P99	111	0.028875	0.028875	0.026315	0.026315
554	7	P999	111	0.028875	0.028875	0.026315	0.026315
555	7	P1	97	0.043158	0.043158	0.030928	0.030928
555	7	P50	104	0.005170	0.005170	-0.006615	-0.006615
555	7	P75	108	0.021960	0.021960	0.009978	0.009978
555	7	P90	115	0.002369	0.002369	0.034603	0.034603
555	7	P95	115	0.002369	0.002369	0.034603	0.034603
555	7	P99	115	0.002369	0.002369	0.034603	0.034603
555	7	P999	115	0.002369	0.002369	0.034603	0.034603
556	7	P1	97	0.008057	0.008057	0.030928	0.030928
556	7	P50	106	0.006205	0.006205	-0.003955	-0.003955
556	7	P75	108	0.016594	0.016594	-0.000932	-0.000932
556	7	P90	109	0.021960	0.021960	0.000713	0.000713
556	7	P95	109	0.021960	0.021960	0.000713	0.000713
556	7	P99	109	0.021960	0.021960	0.000713	0.000713
556	7	P999	109	0.021960	0.021960	0.000713	0.000713
557	7	P1	97	0.001840	0.001840	0.008775	0.008775
557	7	P50	102	0.016885	0.016885	0.009203	0.009203
557	7	P75	106	0.021960	0.021960	0.029035	0.029035
557	7	P90	112	0.010159	0.010159	0.017152	0.017152
557	7	P95	112	0.010159	0.010159	0.017152	0.017152
557	7	P99	112	0.010159	0.010159	0.017152	0.017152
557	7	P999	112	0.010159	0.010159	0.017152	0.017152
558	7	P1	97	0.008057	0.008057	0.030928	0.030928
558	7	P50	102	0.001208	0.001208	0.012863	0.012863
558	7	P75	109	0.021960	0.021960	0.000713	0.000713
558	7	P90	117	0.038509	0.038509	0.016918	0.016918
558	7	P95	117	0.038509	0.038509	0.016918	0.016918
558	7	P99	117	0.038509	0.038509	0.016918	0.016918
558	7	P999	117	0.038509	0.038509	0.016918	0.016918
559	623	P1	1	0.024859	0.024859	0.034368	0.034368
559	623	P50	3	-0.013350	-0.013350	-0.004196	-0.004196
559	623	P75	3	0.009269	0.009269	0.018633	0.018633
559	623	P90	4	-0.000538	-0.000538	-0.034151	-0.034151
559	623	P95	4	0.020718	0.020718	-0.013610	-0.013610
559	623	P99	4	0.038188	0.038188	0.003272	0.003272
559	623	P999	147	0.040761	0.040761	0.005759	0.005759
560	7	P1	1389	0.000791	0.000791	-0.013516	-0.013516
560	7	P50	1405	0.011121	0.011121	0.007551	0.007551
560	7	P75	1431	0.007231	0.007231	0.018316	0.018316
560	7	P90	1473	0.021960	0.021960	0.003711	0.003711
560	7	P95	1473	0.021960	0.021960	0.003711	0.003711
560	7	P99	1473	0.021960	0.021960	0.003711	0.003711
560	7	P999	1473	0.021960	0.021960	0.003711	0.003711
561	31	P1	4	-0.007090	-0.007090	-0.030341	-0.030341
561	31	P50	5	0.018267	0.018267	0.038577	0.038577
561	31	P75	7	0.024415	0.024415	0.000426	0.000426
561	31	P90	9	0.043067	0.043067	0.018642	0.018642
561	31	P95	18	0.000694	0.000694	0.020654	0.020654
561	31	P99	21	0.020531	0.020531	0.040886	0.040886
561	31	P999	21	0.020531	0.020531	0.040886	0.040886
562	31	P1	4597	-0.010982	-0.010982	0.001379	0.001379
562	31	P50	5034	0.010434	0.010434	0.005748	0.005748
562	31	P75	5249	0.019429	0.019429	0.022076	0.022076
562	31	P90	5456	0.009573	0.009573	0.023989	0.023989
562	31	P95	5580	0.001538	0.001538	0.018786	0.018786
562	31	P99	9221	0.020795	0.020795	0.038375	0.038375
562	31	P999	9221	0.020795	0.020795	0.038375	0.038375
563	7	P1	1087	-0.005267	-0.005267	0.003474	0.003474
563	7	P50	1125	0.003810	0.003810	-0.004814	-0.004814
563	7	P75	1135	0.024204	0.024204	0.003709	0.003709
563	7	P90	1188	0.021960	0.021960	0.001510	0.001510
563	7	P95	1188	0.021960	0.021960	0.001510	0.001510
563	7	P99	1188	0.021960	0.021960	0.001510	0.001510
563	7	P999	1188	0.021960	0.021960	0.001510	0.001510
564	7	P1	1082	0.001115	0.001115	-0.020668	-0.020668
564	7	P50	1091	0.014660	0.014660	0.014379	0.014379
564	7	P75	1121	0.001910	0.001910	0.016244	0.016244
564	7	P90	1252	0.021960	0.021960	0.036581	0.036581
564	7	P95	1252	0.021960	0.021960	0.036581	0.036581
564	7	P99	1252	0.021960	0.021960	0.036581	0.036581
564	7	P999	1252	0.021960	0.021960	0.036581	0.036581
565	7	P1	1125	-0.005259	-0.005259	0.012631	0.012631
565	7	P50	1154	0.001861	0.001861	0.019880	0.019880
565	7	P75	1191	0.013840	0.013840	0.020925	0.020925
565	7	P90	1234	0.021960	0.021960	0.006988	0.006988
565	7	P95	1234	0.021960	0.021960	0.006988	0.006988
565	7	P99	1234	0.021960	0.021960	0.006988	0.006988
565	7	P999	1234	0.021960	0.021960	0.006988	0.006988
566	7	P1	1113	-0.011645	-0.011645	-0.009265	-0.009265
566	7	P50	1136	0.000416	0.000416	0.002826	0.002826
566	7	P75	1154	0.028540	0.028540	0.031017	0.031017
566	7	P90	1213	0.021960	0.021960	0.024422	0.024422
566	7	P95	1213	0.021960	0.021960	0.024422	0.024422
566	7	P99	1213	0.021960	0.021960	0.024422	0.024422
566	7	P999	1213	0.021960	0.021960	0.024422	0.024422
567	7	P1	1100	-0.013671	-0.013671	0.000269	0.000269
567	7	P50	1124	0.015456	0.015456	0.004764	0.004764
567	7	P75	1163	0.039932	0.039932	0.023039	0.023039
567	7	P90	1236	0.021960	0.021960	0.005359	0.005359
567	7	P95	1236	0.021960	0.021960	0.005359	0.005359
567	7	P99	1236	0.021960	0.021960	0.005359	0.005359
567	7	P999	1236	0.021960	0.021960	0.005359	0.005359
568	7	P1	1098	0.004320	0.004320	0.004270	0.004270
568	7	P50	1132	0.006420	0.006420	0.006369	0.006369
568	7	P75	1177	0.000000	0.000000	0.010870	0.010870
568	7	P90	1199	0.003209	0.003209	0.036383	0.036383
568	7	P95	1199	0.003209	0.003209	0.036383	0.036383
568	7	P99	1199	0.003209	0.003209	0.036383	0.036383
568	7	P999	1199	0.003209	0.003209	0.036383	0.036383
569	7	P1	1080	-0.015873	-0.015873	-0.022400	-0.022400
569	7	P50	1088	0.009246	0.009246	0.002552	0.002552
569	7	P75	1118	0.025774	0.025774	0.018971	0.018971
569	7	P90	1172	0.021960	0.021960	0.015182	0.015182
569	7	P95	1172	0.021960	0.021960	0.015182	0.015182
569	7	P99	1172	0.021960	0.021960	0.015182	0.015182
569	7	P999	1172	0.021960	0.021960	0.015182	0.015182
570	7	P1	1080	0.019324	0.019324	0.009978	0.009978
570	7	P50	1111	0.034880	0.034880	0.025392	0.025392
570	7	P75	1175	0.007267	0.007267	-0.001968	-0.001968
570	7	P90	1177	0.020224	0.020224	0.010870	0.010870
570	7	P95	1177	0.020224	0.020224	0.010870	0.010870
570	7	P99	1177	0.020224	0.020224	0.010870	0.010870
570	7	P999	1177	0.020224	0.020224	0.010870	0.010870
571	7	P1	1093	-0.013718	-0.013718	0.006675	0.006675
571	7	P50	1112	0.012475	0.012475	0.015606	0.015606
571	7	P75	1149	0.008667	0.008667	0.035504	0.035504
571	7	P90	1237	0.021960	0.021960	0.004546	0.004546
571	7	P95	1237	0.021960	0.021960	0.004546	0.004546
571	7	P99	1237	0.021960	0.021960	0.004546	0.004546
571	7	P999	1237	0.021960	0.021960	0.004546	0.004546
572	7	P1	1112	-0.017281	-0.017281	-0.010525	-0.010525
572	7	P50	1117	0.010723	0.010723	0.011060	0.011060
572	7	P75	1140	0.034304	0.034304	0.043679	0.043679
572	7	P90	1205	0.021960	0.021960	0.031223	0.031223
572	7	P95	1205	0.021960	0.021960	0.031223	0.031223
572	7	P99	1205	0.021960	0.021960	0.031223	0.031223
572	7	P999	1205	0.021960	0.021960	0.031223	0.031223
573	7	P1	1088	-0.004405	-0.004405	0.002552	0.002552
573	7	P50	1116	0.021080	0.021080	0.009770	0.009770
573	7	P75	1188	0.016400	0.016400	0.001510	0.001510
573	7	P90	1234	0.021960	0.021960	0.006988	0.006988
573	7	P95	1234	0.021960	0.021960	0.006988	0.006988
573	7	P99	1234	0.021960	0.021960	0.006988	0.006988
573	7	P999	1234	0.021960	0.021960	0.006988	0.006988
574	7	P1	1074	0.005663	0.005663	-0.006203	-0.006203
574	7	P50	1119	0.008079	0.008079	0.003424	0.003424
574	7	P75	1151	0.023569	0.023569	0.033704	0.033704
574	7	P90	1204	0.021960	0.021960	0.032079	0.032079
574	7	P95	1204	0.021960	0.021960	0.032079	0.032079
574	7	P99	1204	0.021960	0.021960	0.032079	0.032079
574	7	P999	1204	0.021960	0.021960	0.032079	0.032079
575	7	P1	1085	0.008578	0.008578	-0.016279	-0.016279
575	7	P50	1105	0.016477	0.016477	0.016137	0.016137
575	7	P75	1150	0.028972	0.028972	0.034603	0.034603
575	7	P90	1263	0.021960	0.021960	0.027553	0.027553
575	7	P95	1263	0.021960	0.021960	0.027553	0.027553
575	7	P99	1263	0.021960	0.021960	0.027553	0.027553
575	7	P999	1263	0.021960	0.021960	0.027553	0.027553
576	7	P1	1090	-0.011003	-0.011003	0.000713	0.000713
576	7	P50	1111	0.013387	0.013387	0.007726	0.007726
576	7	P75	1122	0.032940	0.032940	0.015339	0.015339
576	7	P90	1237	0.021960	0.021960	0.004546	0.004546
576	7	P95	1237	0.021960	0.021960	0.004546	0.004546
576	7	P99	1237	0.021960	0.021960	0.004546	0.004546
576	7	P999	1237	0.021960	0.021960	0.004546	0.004546
577	7	P1	1091	-0.011796	-0.011796	0.010714	0.010714
577	7	P50	1113	0.019034	0.019034	0.023549	0.023549
577	7	P75	1155	0.018182	0.018182	0.015314	0.015314
577	7	P90	1176	0.021960	0.021960	0.011729	0.011729
577	7	P95	1176	0.021960	0.021960	0.011729	0.011729
577	7	P99	1176	0.021960	0.021960	0.011729	0.011729
577	7	P999	1176	0.021960	0.021960	0.011729	0.011729
578	7	P1	1119	-0.006749	-0.006749	-0.014577	-0.014577
578	7	P50	1134	0.012575	0.012575	0.004594	0.004594
578	7	P75	1168	0.026751	0.026751	0.018659	0.018659
578	7	P90	1280	0.021960	0.021960	0.013906	0.013906
578	7	P95	1280	0.021960	0.021960	0.013906	0.013906
578	7	P99	1280	0.021960	0.021960	0.013906	0.013906
578	7	P999	1280	0.021960	0.021960	0.013906	0.013906
579	7	P1	1095	-0.019077	-0.019077	0.003382	0.003382
579	7	P50	1109	0.000618	0.000618	0.012472	0.012472
579	7	P75	1115	0.039424	0.039424	0.021713	0.021713
579	7	P90	1237	0.021960	0.021960	0.004546	0.004546
579	7	P95	1237	0.021960	0.021960	0.004546	0.004546
579	7	P99	1237	0.021960	0.021960	0.004546	0.004546
579	7	P999	1237	0.021960	0.021960	0.004546	0.004546
580	7	P1	1095	-0.014106	-0.014106	0.003382	0.003382
580	7	P50	1113	-0.004435	-0.004435	0.008833	0.008833
580	7	P75	1138	0.025804	0.025804	0.001063	0.001063
580	7	P90	1193	0.021960	0.021960	0.041596	0.041596
580	7	P95	1193	0.021960	0.021960	0.041596	0.041596
580	7	P99	1193	0.021960	0.021960	0.041596	0.041596
580	7	P999	1193	0.021960	0.021960	0.041596	0.041596
581	7	P1	1110	0.006124	0.006124	-0.008743	-0.008743
581	7	P50	1129	0.021954	0.021954	0.000314	0.000314
581	7	P75	1176	0.013605	0.013605	0.011729	0.011729
581	7	P90	1192	0.021960	0.021960	0.042470	0.042470
581	7	P95	1192	0.021960	0.021960	0.042470	0.042470
581	7	P99	1192	0.021960	0.021960	0.042470	0.042470
581	7	P999	1192	0.021960	0.021960	0.042470	0.042470
582	7	P1	1104	-0.013269	-0.013269	0.002435	0.002435
582	7	P50	1154	-0.006942	-0.006942	0.008862	0.008862
582	7	P75	1201	0.011102	0.011102	0.012425	0.012425
582	7	P90	1241	0.021960	0.021960	0.001308	0.001308
582	7	P95	1241	0.021960	0.021960	0.001308	0.001308
582	7	P99	1241	0.021960	0.021960	0.001308	0.001308
582	7	P999	1241	0.021960	0.021960	0.001308	0.001308
583	623	P1	1	0.012423	0.012423	0.038746	0.038746
583	623	P50	3	-0.009315	-0.009315	0.016443	0.016443
583	623	P75	4	-0.008076	-0.008076	-0.025553	-0.025553
583	623	P90	4	0.010566	0.010566	-0.007240	-0.007240
583	623	P95	4	0.016858	0.016858	-0.001059	-0.001059
583	623	P99	4	0.021960	0.021960	0.003953	0.003953
583	623	P999	79	0.036940	0.036940	0.018669	0.018669
584	7	P1	160	0.013034	0.013034	0.007923	0.007923
584	7	P50	173	0.007267	0.007267	0.016803	0.016803
584	7	P75	180	0.025830	0.025830	0.020654	0.020654
584	7	P90	185	0.042423	0.042423	0.037163	0.037163
584	7	P95	185	0.042423	0.042423	0.037163	0.037163
584	7	P99	185	0.042423	0.042423	0.037163	0.037163
584	7	P999	185	0.042423	0.042423	0.037163	0.037163
585	31	P1	6	-0.009171	-0.009171	0.003975	0.003975
585	31	P50	8	0.031852	0.031852	0.001092	0.001092
585	31	P75	12	0.021960	0.021960	0.035520	0.035520
585	31	P90	14	0.042219	0.042219	0.011149	0.011149
585	31	P95	16	0.038893	0.038893	0.007923	0.007923
585	31	P99	17	0.021197	0.021197	0.034747	0.034747
585	31	P999	17	0.021197	0.021197	0.034747	0.034747
586	31	P1	3351	-0.001625	-0.001625	-0.014416	-0.014416
586	31	P50	4917	0.001596	0.001596	-0.006932	-0.006932
586	31	P75	5369	-0.005957	-0.005957	-0.004894	-0.004894
586	31	P90	5609	0.004611	0.004611	0.013518	0.013518
586	31	P95	5808	0.035520	0.035520	0.022253	0.022253
586	31	P99	7555	0.033138	0.033138	0.019901	0.019901
586	31	P999	7555	0.033138	0.033138	0.019901	0.019901
587	31	P1	46	0.005266	0.005266	0.001761	0.001761
587	31	P50	50	-0.005705	-0.005705	0.005282	0.005282
587	31	P75	53	0.008454	0.008454	0.004938	0.004938
587	31	P90	56	0.018699	0.018699	0.015147	0.015147
