pair	n_a	n_b	n_union	remap	quantile	oracle	T_int_err	T_ceil_err	G_int_err	G_ceil_err
1	10	31	41	1	P1	42	-0.001475	-0.001475	0.000293	0.000293
1	10	31	41	1	P50	47	-0.001786	-0.001786	0.003699	0.003699
1	10	31	41	1	P75	172	0.002006	0.002006	0.003424	0.003424
1	10	31	41	1	P90	181	0.003352	0.003352	0.001010	0.001010
1	10	31	41	1	P95	183	0.003580	0.003580	0.001235	0.001235
1	10	31	41	1	P99	212	-0.001447	-0.001447	0.003659	0.003659
1	10	31	41	1	P999	212	-0.001447	-0.001447	0.003659	0.003659
2	31	31	62	1	P1	40	-0.000758	-0.000758	-0.002000	-0.002000
2	31	31	62	1	P50	44	0.000828	-0.000107	0.001246	0.000872
2	31	31	62	1	P75	47	-0.000013	-0.000013	0.002449	0.002449
2	31	31	62	1	P90	50	0.001672	0.001672	0.000378	0.000378
2	31	31	62	1	P95	59	0.001910	0.001910	0.000580	0.000580
2	31	31	62	1	P99	211	-0.001232	-0.001232	0.000905	0.000905
2	31	31	62	1	P999	211	-0.001232	-0.001232	0.000905	0.000905
3	17	31	48	1	P1	42	-0.000674	-0.000674	-0.002196	-0.002196
3	17	31	48	1	P50	46	-0.001165	-0.001539	-0.000220	-0.000594
3	17	31	48	1	P75	49	-0.001531	-0.020023	0.001269	-0.019106
3	17	31	48	1	P90	53	-0.001487	-0.001487	0.003168	0.003168
3	17	31	48	1	P95	107	0.002622	0.002622	0.003368	0.003368
3	17	31	48	1	P99	209	-0.001370	-0.001370	0.002957	0.002957
3	17	31	48	1	P999	209	-0.001370	-0.001370	0.002957	0.002957
4	31	31	62	1	P1	41	0.004246	0.004246	0.001965	0.001965
4	31	31	62	1	P50	47	0.002265	0.001641	0.003699	0.003358
4	31	31	62	1	P75	50	0.000210	0.000210	0.001625	0.001625
4	31	31	62	1	P90	61	0.003266	0.003266	0.000886	0.000886
4	31	31	62	1	P95	99	0.001337	0.001337	0.002578	0.002578
4	31	31	62	1	P99	124	0.000510	0.000510	0.001692	0.001692
4	31	31	62	1	P999	124	0.000510	0.000510	0.001692	0.001692
5	31	31	62	1	P1	40	0.004798	0.004798	0.000490	0.000490
5	31	31	62	1	P50	46	0.000241	-0.000382	0.001072	0.000732
5	31	31	62	1	P75	48	0.001175	0.001175	0.000581	0.000581
5	31	31	62	1	P90	51	-0.000130	-0.000130	-0.000734	-0.000734
5	31	31	62	1	P95	52	0.004139	0.004139	0.003527	0.003527
5	31	31	62	1	P99	214	-0.001116	-0.001116	0.001740	0.001740
5	31	31	62	1	P999	214	-0.001116	-0.001116	0.001740	0.001740
6	31	31	62	1	P1	41	0.000817	0.000817	0.001965	0.001965
6	31	31	62	1	P50	47	0.002554	0.001805	0.003699	0.002949
6	31	31	62	1	P75	52	-0.000109	-0.000109	0.001029	0.001029
6	31	31	62	1	P90	55	0.000496	0.000496	0.001633	0.001633
6	31	31	62	1	P95	62	0.002185	0.002185	0.003320	0.003320
6	31	31	62	1	P99	211	-0.000188	-0.000188	0.000905	0.000905
6	31	31	62	1	P999	211	-0.000188	-0.000188	0.000905	0.000905
7	31	31	62	0	P1	41	0.002776	0.002776	0.001965	0.001965
7	31	31	62	0	P50	47	0.000764	-0.001105	0.003699	0.001825
7	31	31	62	0	P75	50	-0.000058	-0.000058	-0.000868	-0.000868
7	31	31	62	0	P90	52	0.000593	0.000593	0.003527	0.003527
7	31	31	62	0	P95	59	0.001390	0.001390	0.000580	0.000580
7	31	31	62	0	P99	114	0.000610	0.000610	0.003545	0.003545
7	31	31	62	0	P999	114	0.000610	0.000610	0.003545	0.003545
8	31	31	62	1	P1	42	-0.001088	-0.001088	-0.002196	-0.002196
8	31	31	62	1	P50	46	0.002019	0.001083	0.001526	0.000902
8	31	31	62	1	P75	49	0.000518	0.000518	0.003142	0.003142
8	31	31	62	1	P90	54	0.000546	0.000546	0.003165	0.003165
8	31	31	62	1	P95	60	-0.000146	-0.000146	0.002466	0.002466
8	31	31	62	1	P99	120	0.002006	0.002006	0.000839	0.000839
8	31	31	62	1	P999	120	0.002006	0.002006	0.000839	0.000839
9	31	31	62	1	P1	40	0.001599	0.001599	0.000490	0.000490
9	31	31	62	1	P50	46	-0.001720	-0.002342	0.000052	-0.000288
9	31	31	62	1	P75	48	0.001700	0.001700	0.000581	0.000581
9	31	31	62	1	P90	51	0.001633	0.001633	0.000511	0.000511
9	31	31	62	1	P95	54	0.000546	0.000546	0.003165	0.003165
9	31	31	62	1	P99	112	0.003717	0.003717	0.002551	0.002551
9	31	31	62	1	P999	112	0.003717	0.003717	0.002551	0.002551
10	31	31	62	1	P1	41	-0.000034	-0.000034	0.000094	0.000094
10	31	31	62	1	P50	46	0.002025	0.001401	0.002150	0.001526
10	31	31	62	1	P75	49	0.001146	0.001146	0.001269	0.001269
10	31	31	62	1	P90	52	0.003406	0.003406	0.003527	0.003527
10	31	31	62	1	P95	106	0.001439	0.001439	0.001540	0.001540
10	31	31	62	1	P99	212	-0.000166	-0.000166	0.003659	0.003659
10	31	31	62	1	P999	212	-0.000166	-0.000166	0.003659	0.003659
11	31	31	62	1	P1	40	0.002086	0.002086	0.000490	0.000490
11	31	31	62	1	P50	47	0.000485	-0.000049	0.002628	0.002092
11	31	31	62	1	P75	49	0.001000	0.001000	0.003142	0.003142
11	31	31	62	1	P90	55	0.000121	0.000121	0.002257	0.002257
11	31	31	62	1	P95	69	0.002620	0.002620	0.001006	0.001006
11	31	31	62	1	P99	218	-0.000181	-0.000181	0.001911	0.001911
11	31	31	62	1	P999	218	-0.000181	-0.000181	0.001911	0.001911
12	31	31	62	1	P1	40	0.001406	0.001406	0.000490	0.000490
12	31	31	62	1	P50	47	-0.001796	-0.002329	0.001023	0.000488
12	31	31	62	1	P75	49	0.000318	0.000318	0.003142	0.003142
12	31	31	62	1	P90	56	0.001357	0.001357	0.000434	0.000434
12	31	31	62	1	P95	63	0.003195	0.003195	0.002269	0.002269
12	31	31	62	1	P99	213	-0.000107	-0.000107	0.002688	0.002688
12	31	31	62	1	P999	213	-0.000107	-0.000107	0.002688	0.002688
13	31	32	63	1	P1	40	0.000160	0.000160	-0.001378	-0.001378
13	31	32	63	1	P50	949	0.002000	0.002000	0.000015	0.000015
13	31	32	63	1	P75	1016	-0.000798	-0.000798	0.000948	0.000948
13	31	32	63	1	P90	1049	0.002757	0.002757	0.000756	0.000756
13	31	32	63	1	P95	1070	0.001625	0.001625	0.003368	0.003368
13	31	32	63	1	P99	1149	0.001423	0.001423	0.003156	0.003156
13	31	32	63	1	P999	1149	0.001423	0.001423	0.003156	0.003156
14	24	28	52	1	P1	1	-0.002761	-0.002761	0.000935	0.000935
14	24	28	52	1	P50	1448	-0.000038	-0.096034	0.003620	-0.096112
14	24	28	52	1	P75	4064	0.003406	-0.456448	0.003312	-0.456497
14	24	28	52	1	P90	11529	0.003607	0.003607	0.003506	0.003506
14	24	28	52	1	P95	12310	0.000354	0.000354	0.000253	0.000253
14	24	28	52	1	P99	18063	0.003164	0.003164	0.003060	0.003060
14	24	28	52	1	P999	18063	0.003164	0.003164	0.003060	0.003060
15	43	30	73	1	P1	1	0.000862	0.000862	0.003745	0.003745
15	43	30	73	1	P50	1525	0.001383	0.001383	0.000395	0.000395
15	43	30	73	1	P75	7279	0.004626	0.004626	0.003609	0.003609
15	43	30	73	1	P90	10678	0.002706	0.002706	0.001684	0.001684
15	43	30	73	1	P95	11275	0.000632	0.000632	0.003356	0.003356
15	43	30	73	1	P99	13818	0.002843	0.002843	0.001817	0.001817
15	43	30	73	1	P999	13818	0.002843	0.002843	0.001817	0.001817
16	24	31	55	1	P1	1	-0.002726	-0.002726	0.000156	0.000156
16	24	31	55	1	P50	14744	0.002778	0.002778	0.000497	0.000497
16	24	31	55	1	P75	15978	0.000906	0.000906	0.002358	0.002358
16	24	31	55	1	P90	19497	-0.000000	-0.000000	0.001421	0.001421
16	24	31	55	1	P95	21213	0.001633	0.001633	0.003044	0.003044
16	24	31	55	1	P99	33044	-0.000449	-0.000449	0.000894	0.000894
16	24	31	55	1	P999	33044	-0.000449	-0.000449	0.000894	0.000894
17	32	32	64	1	P1	4717	0.002475	0.002475	0.000082	0.000082
17	32	32	64	1	P50	8250	0.000504	-0.000743	0.000802	-0.000133
17	32	32	64	1	P75	9819	0.000249	-0.027409	0.001446	-0.026239
17	32	32	64	1	P90	10615	0.002686	0.002686	0.000124	0.000124
17	32	32	64	1	P95	11164	0.000860	0.000860	0.000161	0.000161
17	32	32	64	1	P99	11390	-0.000488	-0.000488	0.000678	0.000678
17	32	32	64	1	P999	11390	-0.000488	-0.000488	0.000678	0.000678
18	32	32	64	1	P1	5409	0.002508	0.002508	0.001496	0.001496
18	32	32	64	1	P50	7622	-0.000235	-0.003966	0.002416	-0.001324
18	32	32	64	1	P75	8515	0.001140	-0.013721	0.000023	-0.014818
18	32	32	64	1	P90	8983	-0.001889	-0.001889	0.000720	0.000720
18	32	32	64	1	P95	9380	0.001600	0.001600	0.000460	0.000460
18	32	32	64	1	P99	9585	0.002415	0.002415	0.001269	0.001269
18	32	32	64	1	P999	9585	0.002415	0.002415	0.001269	0.001269
19	32	32	64	1	P1	5787	0.001853	0.001853	0.001229	0.001229
19	32	32	64	1	P50	9792	0.003057	-0.000686	0.002332	-0.001407
19	32	32	64	1	P75	11429	0.001752	-0.009421	0.000998	-0.010164
19	32	32	64	1	P90	12582	-0.000896	-0.000896	0.002074	0.002074
19	32	32	64	1	P95	12868	-0.000940	-0.000940	0.002025	0.002025
19	32	32	64	1	P99	13709	-0.000691	-0.000691	0.002262	0.002262
19	32	32	64	1	P999	13709	-0.000691	-0.000691	0.002262	0.002262
20	32	31	63	1	P1	5524	0.003197	0.003197	0.002889	0.002889
20	32	31	63	1	P50	9246	0.001163	0.001163	0.000832	0.000832
20	32	31	63	1	P75	10727	0.001181	0.001181	0.000843	0.000843
20	32	31	63	1	P90	11780	0.000995	0.000995	0.000652	0.000652
20	32	31	63	1	P95	12392	0.002684	0.002684	0.002339	0.002339
20	32	31	63	1	P99	13414	0.001936	0.001936	0.001586	0.001586
20	32	31	63	1	P999	13414	0.001936	0.001936	0.001586	0.001586
21	10	11	21	1	P1	35	0.003563	0.003563	0.003198	0.003198
21	10	11	21	1	P50	22486	0.001263	0.001263	0.000830	0.000830
21	10	11	21	1	P75	65960	0.001653	0.001653	0.001209	0.001209
21	10	11	21	1	P90	102007	0.003009	0.003009	0.002560	0.002560
21	10	11	21	1	P95	109458	0.003533	0.003533	0.003083	0.003083
21	10	11	21	1	P99	184696	-0.000061	-0.000061	0.003228	0.003228
21	10	11	21	1	P999	184696	-0.000061	-0.000061	0.003228	0.003228
22	10	10	20	1	P1	58	0.001779	0.001779	0.002726	0.002726
22	10	10	20	1	P50	69294	0.000203	-0.998350	0.000492	-0.998349
22	10	10	20	1	P75	92452	-0.000279	-0.015117	0.003728	-0.014857
22	10	10	20	1	P90	104315	0.002363	-0.090478	0.002614	-0.090242
22	10	10	20	1	P95	121635	0.002023	-0.140367	0.002260	-0.140151
22	10	10	20	1	P99	121635	0.002023	0.002023	0.002260	0.002260
22	10	10	20	1	P999	121635	0.002023	0.002023	0.002260	0.002260
23	13	32	45	1	P1	3551	0.004398	0.004398	0.003685	0.003685
23	13	32	45	1	P50	11882	0.004311	0.004311	0.003250	0.003250
23	13	32	45	1	P75	13424	0.001933	0.001933	0.000840	0.000840
23	13	32	45	1	P90	65198	-0.000581	-0.000581	0.001615	0.001615
23	13	32	45	1	P95	69094	0.001205	0.001205	0.003388	0.003388
23	13	32	45	1	P99	98741	-0.000620	-0.000620	0.001457	0.001457
23	13	32	45	1	P999	98741	-0.000620	-0.000620	0.001457	0.001457
24	623	7	630	1	P1	2	-0.001641	-0.001641	-0.000752	-0.000752
24	623	7	630	1	P50	4	0.001237	0.001220	-0.001715	-0.001732
24	623	7	630	1	P75	5	-0.002322	-0.002322	-0.001572	-0.001572
24	623	7	630	1	P90	5	-0.000091	-0.000115	0.000660	0.000637
24	623	7	630	1	P95	5	0.000638	0.000638	0.001390	0.001390
24	623	7	630	1	P99	1168	0.001778	0.001778	0.001703	0.001703
24	623	7	630	1	P999	7255	-0.000219	-0.000219	0.003172	0.003172
25	31	31	62	1	P1	5	0.000811	0.000811	0.001625	0.001625
25	31	31	62	1	P50	3559	0.000648	-0.995209	0.001429	-0.995223
25	31	31	62	1	P75	5074	0.001107	0.001107	0.001886	0.001886
25	31	31	62	1	P90	5531	0.000841	0.000841	0.001620	0.001620
25	31	31	62	1	P95	5738	0.001479	0.001479	0.002258	0.002258
25	31	31	62	1	P99	8432	0.001568	0.001568	0.002346	0.002346
25	31	31	62	1	P999	8432	0.001568	0.001568	0.002346	0.002346
26	7	31	38	1	P1	4	0.000463	0.000463	-0.002311	-0.002311
26	7	31	38	1	P50	6	-0.001253	-0.166092	-0.000341	-0.165312
26	7	31	38	1	P75	15	-0.000699	-0.000699	0.000104	0.000104
26	7	31	38	1	P90	1193	0.002675	0.002675	0.002955	0.002955
26	7	31	38	1	P95	1206	-0.000689	-0.000689	0.003333	0.003333
26	7	31	38	1	P99	11992	0.001504	0.001504	0.001507	0.001507
26	7	31	38	1	P999	11992	0.001504	0.001504	0.001507	0.001507
27	31	7	38	1	P1	956	-0.000306	-0.000306	0.000142	0.000142
27	31	7	38	1	P50	4919	0.000750	-0.010410	0.003009	-0.011876
27	31	7	38	1	P75	5273	0.000410	0.000410	-0.001074	-0.001074
27	31	7	38	1	P90	5837	0.001592	0.001592	0.000101	0.000101
27	31	7	38	1	P95	6259	0.002815	0.002815	0.001320	0.001320
27	31	7	38	1	P99	8375	0.003157	0.003157	0.001651	0.001651
27	31	7	38	1	P999	8375	0.003157	0.003157	0.001651	0.001651
28	7	7	14	0	P1	943	0.000787	0.000787	0.002623	0.002623
28	7	7	14	0	P50	967	0.001822	-0.001916	0.003660	-0.000085
28	7	7	14	0	P75	1014	0.000462	0.000462	0.001049	0.001049
28	7	7	14	0	P90	1017	-0.000000	-0.000000	0.001834	0.001834
28	7	7	14	0	P95	1062	0.001560	0.001560	0.003397	0.003397
28	7	7	14	0	P99	1062	0.001560	0.001560	0.003397	0.003397
28	7	7	14	0	P999	1062	0.001560	0.001560	0.003397	0.003397
29	7	7	14	1	P1	934	0.003747	0.003747	0.000996	0.000996
29	7	7	14	1	P50	968	0.001631	-0.000240	0.002623	0.000751
29	7	7	14	1	P75	984	0.003934	0.003934	0.001178	0.001178
29	7	7	14	1	P90	1025	-0.001381	-0.001381	-0.000396	-0.000396
29	7	7	14	1	P95	1026	-0.000487	-0.000487	0.000498	0.000498
29	7	7	14	1	P99	1026	-0.000487	-0.000487	0.000498	0.000498
29	7	7	14	1	P999	1026	-0.000487	-0.000487	0.000498	0.000498
30	7	7	14	1	P1	934	-0.001006	-0.001006	0.000996	0.000996
30	7	7	14	1	P50	964	0.001030	-0.000839	0.001154	-0.000715
30	7	7	14	1	P75	1019	0.001631	0.001631	0.001739	0.001739
30	7	7	14	1	P90	1030	-0.001628	-0.001628	0.000345	0.000345
30	7	7	14	1	P95	1044	-0.000174	-0.000174	0.001798	0.001798
30	7	7	14	1	P99	1044	-0.000174	-0.000174	0.001798	0.001798
30	7	7	14	1	P999	1044	-0.000174	-0.000174	0.001798	0.001798
31	7	7	14	1	P1	933	0.001884	0.001884	0.002069	0.002069
31	7	7	14	1	P50	970	0.002245	-0.003359	0.000556	-0.003177
31	7	7	14	1	P75	1004	0.003311	0.003311	0.003490	0.003490
31	7	7	14	1	P90	1023	-0.000489	-0.000489	0.003432	0.003432
31	7	7	14	1	P95	1044	0.001622	0.001622	0.001798	0.001798
31	7	7	14	1	P99	1044	0.001622	0.001622	0.001798	0.001798
31	7	7	14	1	P999	1044	0.001622	0.001622	0.001798	0.001798
32	7	7	14	1	P1	937	-0.000778	-0.000778	0.001528	0.001528
32	7	7	14	1	P50	961	0.001972	0.000101	0.002404	0.000532
32	7	7	14	1	P75	1027	-0.000896	-0.000896	0.001394	0.001394
32	7	7	14	1	P90	1054	0.001193	0.001193	0.003483	0.003483
32	7	7	14	1	P95	1084	-0.000703	-0.000703	0.001579	0.001579
32	7	7	14	1	P99	1084	-0.000703	-0.000703	0.001579	0.001579
32	7	7	14	1	P999	1084	-0.000703	-0.000703	0.001579	0.001579
33	7	7	14	1	P1	941	0.003106	0.003106	0.001005	0.001005
33	7	7	14	1	P50	986	0.001244	-0.006213	0.002889	-0.004580
33	7	7	14	1	P75	1024	0.000808	0.000808	0.002452	0.002452
33	7	7	14	1	P90	1082	0.001784	0.001784	0.003430	0.003430
33	7	7	14	1	P95	3402	0.000047	0.000047	0.001690	0.001690
33	7	7	14	1	P99	3402	0.000047	0.000047	0.001690	0.001690
33	7	7	14	1	P999	3402	0.000047	0.000047	0.001690	0.001690
34	7	7	14	0	P1	933	0.000594	0.000594	0.002069	0.002069
34	7	7	14	0	P50	975	0.001418	-0.013444	0.002894	-0.011989
34	7	7	14	0	P75	1019	0.002135	0.002135	0.003613	0.003613
34	7	7	14	0	P90	1025	-0.000000	-0.000000	0.001474	0.001474
34	7	7	14	0	P95	1058	0.001956	0.001956	0.003433	0.003433
34	7	7	14	0	P99	1058	0.001956	0.001956	0.003433	0.003433
34	7	7	14	0	P999	1058	0.001956	0.001956	0.003433	0.003433
35	7	7	14	1	P1	937	0.002202	0.002202	0.001528	0.001528
35	7	7	14	1	P50	992	0.001240	-0.020969	0.000556	-0.021634
35	7	7	14	1	P75	1030	-0.000834	-0.000834	-0.000901	-0.000901
35	7	7	14	1	P90	1036	-0.001034	-0.001034	0.002015	0.002015
35	7	7	14	1	P95	1050	0.004244	0.004244	0.003548	0.003548
35	7	7	14	1	P99	1050	0.004244	0.004244	0.003548	0.003548
35	7	7	14	1	P999	1050	0.004244	0.004244	0.003548	0.003548
36	7	7	14	1	P1	938	0.000392	0.000392	0.000460	0.000460
36	7	7	14	1	P50	972	0.000306	-0.003427	-0.000258	-0.005228
36	7	7	14	1	P75	994	0.004104	0.004104	0.002283	0.002283
36	7	7	14	1	P90	1027	0.001348	0.001348	0.003267	0.003267
36	7	7	14	1	P95	1069	-0.001346	-0.001346	0.000560	0.000560
36	7	7	14	1	P99	1069	-0.001346	-0.001346	0.000560	0.000560
36	7	7	14	1	P999	1069	-0.001346	-0.001346	0.000560	0.000560
37	623	7	630	1	P1	1	0.002552	0.002552	0.003745	0.003745
37	623	7	630	1	P50	3	0.001210	0.001197	-0.001539	-0.001552
37	623	7	630	1	P75	4	-0.000137	-0.000137	-0.002934	-0.002934
37	623	7	630	1	P90	4	0.002128	0.002104	-0.000677	-0.000700
37	623	7	630	1	P95	4	0.002868	0.002868	0.000061	0.000061
37	623	7	630	1	P99	118	0.002379	0.002379	0.002698	0.002698
37	623	7	630	1	P999	123	0.002003	0.002003	0.002314	0.002314
38	31	31	62	1	P1	4	0.000853	0.000853	-0.001378	-0.001378
38	31	31	62	1	P50	3688	0.001845	-0.995379	0.003208	-0.995390
38	31	31	62	1	P75	4674	0.000409	0.000409	0.001765	0.001765
38	31	31	62	1	P90	4956	0.001635	0.001635	0.002992	0.002992
38	31	31	62	1	P95	5262	0.001531	0.001531	0.002886	0.002886
38	31	31	62	1	P99	8662	0.000255	0.000255	0.001598	0.001598
38	31	31	62	1	P999	8662	0.000255	0.000255	0.001598	0.001598
39	31	7	38	1	P1	42	0.000830	0.000830	0.000293	0.000293
39	31	7	38	1	P50	48	0.000940	0.000005	0.000394	-0.000540
39	31	7	38	1	P75	89	0.001247	0.001247	0.000657	0.000657
39	31	7	38	1	P90	106	0.002142	0.002142	0.001540	0.001540
39	31	7	38	1	P95	116	0.001707	0.001707	0.001099	0.001099
39	31	7	38	1	P99	213	-0.000404	-0.000404	0.002688	0.002688
39	31	7	38	1	P999	213	-0.000404	-0.000404	0.002688	0.002688
40	7	7	14	1	P1	98	-0.000823	-0.000823	-0.000979	-0.000979
40	7	7	14	1	P50	104	-0.001667	-0.003532	0.001899	0.000028
40	7	7	14	1	P75	108	0.001722	0.001722	0.001537	0.001537
40	7	7	14	1	P90	112	0.002747	0.002747	0.002551	0.002551
40	7	7	14	1	P95	115	-0.001255	-0.001255	0.002283	0.002283
40	7	7	14	1	P99	115	-0.001255	-0.001255	0.002283	0.002283
40	7	7	14	1	P999	115	-0.001255	-0.001255	0.002283	0.002283
41	7	7	14	1	P1	94	0.002581	0.002581	0.002070	0.002070
41	7	7	14	1	P50	105	0.004069	0.000322	0.003548	0.001674
41	7	7	14	1	P75	113	0.001662	0.001662	0.001136	0.001136
41	7	7	14	1	P90	118	-0.000515	-0.000515	0.002698	0.002698
41	7	7	14	1	P95	126	0.001178	0.001178	0.000642	0.000642
41	7	7	14	1	P99	126	0.001178	0.001178	0.000642	0.000642
41	7	7	14	1	P999	126	0.001178	0.001178	0.000642	0.000642
42	7	7	14	1	P1	96	-0.000906	-0.000906	0.001575	0.001575
42	7	7	14	1	P50	102	0.003902	-0.007294	0.002629	-0.008552
42	7	7	14	1	P75	107	0.004651	0.004651	0.003368	0.003368
42	7	7	14	1	P90	109	0.001076	0.001076	0.003540	0.003540
42	7	7	14	1	P95	112	0.003841	0.003841	0.002551	0.002551
42	7	7	14	1	P99	112	0.003841	0.003841	0.002551	0.002551
42	7	7	14	1	P999	112	0.003841	0.003841	0.002551	0.002551
43	7	623	630	1	P1	1	0.000336	0.000336	0.002382	0.002382
43	7	623	630	1	P50	3	0.000020	0.000007	-0.001689	-0.001702
43	7	623	630	1	P75	4	-0.001355	-0.001355	-0.003065	-0.003065
43	7	623	630	1	P90	4	0.001061	0.001035	-0.000654	-0.000680
43	7	623	630	1	P95	4	0.001850	0.001850	0.000134	0.000134
43	7	623	630	1	P99	100	0.001761	0.001761	0.003745	0.003745
43	7	623	630	1	P999	112	0.000572	0.000572	0.002551	0.002551
44	7	31	38	1	P1	4	-0.002076	-0.002076	-0.002497	-0.002497
44	7	31	38	1	P50	5	0.001851	0.001617	0.001391	0.001157
44	7	31	38	1	P75	13	0.003648	0.003648	0.003036	0.003036
44	7	31	38	1	P90	111	0.001254	0.001254	0.000303	0.000303
44	7	31	38	1	P95	114	-0.001114	-0.001114	0.001671	0.001671
44	7	31	38	1	P99	114	0.000755	0.000755	0.003545	0.003545
44	7	31	38	1	P999	114	0.000755	0.000755	0.003545	0.003545
45	31	31	62	1	P1	42	0.000780	0.000780	-0.002507	-0.002507
45	31	31	62	1	P50	4067	-0.000901	-0.973412	0.002572	-0.973404
45	31	31	62	1	P75	4877	0.000663	0.000663	0.000366	0.000366
45	31	31	62	1	P90	5460	-0.000099	-0.000099	0.003330	0.003330
45	31	31	62	1	P95	5564	-0.000275	-0.000275	0.003151	0.003151
45	31	31	62	1	P99	9459	-0.000051	-0.000051	0.003292	0.003292
45	31	31	62	1	P999	9459	-0.000051	-0.000051	0.003292	0.003292
46	7	7	14	1	P1	92	0.002823	0.002823	0.001147	0.001147
46	7	7	14	1	P50	104	-0.000158	-0.018673	0.001899	-0.016653
46	7	7	14	1	P75	108	-0.000515	-0.000515	0.001537	0.001537
46	7	7	14	1	P90	110	0.003572	0.003572	0.001879	0.001879
46	7	7	14	1	P95	112	0.004247	0.004247	0.002551	0.002551
46	7	7	14	1	P99	112	0.004247	0.004247	0.002551	0.002551
46	7	7	14	1	P999	112	0.004247	0.004247	0.002551	0.002551
47	7	7	14	1	P1	97	-0.001591	-0.001591	-0.001313	-0.001313
47	7	7	14	1	P50	103	0.000069	-0.007380	0.000345	-0.007106
47	7	7	14	1	P75	108	0.001264	0.001264	0.001537	0.001537
47	7	7	14	1	P90	109	0.003266	0.003266	0.003540	0.003540
47	7	7	14	1	P95	111	0.003776	0.003776	0.000303	0.000303
47	7	7	14	1	P99	111	0.003776	0.003776	0.000303	0.000303
47	7	7	14	1	P999	111	0.003776	0.003776	0.000303	0.000303
48	623	7	630	1	P1	1	0.002631	0.002631	0.002183	0.002183
48	623	7	630	1	P50	3	0.003288	0.003274	-0.001137	-0.001152
48	623	7	630	1	P75	4	-0.001484	-0.001484	-0.002226	-0.002226
48	623	7	630	1	P90	4	0.000308	0.000290	-0.000435	-0.000454
48	623	7	630	1	P95	4	0.000894	0.000894	0.000150	0.000150
48	623	7	630	1	P99	954	0.000415	0.000415	0.002239	0.002239
48	623	7	630	1	P999	1087	0.000759	0.000759	0.002555	0.002555
49	31	31	62	1	P1	4	-0.001240	-0.001240	-0.002710	-0.002710
49	31	31	62	1	P50	2930	0.003254	-0.993498	0.001532	-0.993508
49	31	31	62	1	P75	3579	0.001288	0.001288	0.001432	0.001432
49	31	31	62	1	P90	3836	0.002969	0.002969	0.001237	0.001237
49	31	31	62	1	P95	3924	0.002715	0.002715	0.000983	0.000983
49	31	31	62	1	P99	7476	0.001079	0.001079	0.003069	0.003069
49	31	31	62	1	P999	7476	0.001079	0.001079	0.003069	0.003069
50	7	7	14	1	P1	864	0.003893	0.003893	0.000402	0.000402
50	7	7	14	1	P50	891	-0.002579	-0.004442	0.001404	-0.004195
50	7	7	14	1	P75	920	0.000909	0.000909	0.001147	0.001147
50	7	7	14	1	P90	961	-0.001562	-0.001562	0.000532	0.000532
50	7	7	14	1	P95	962	0.004886	0.004886	0.001362	0.001362
50	7	7	14	1	P99	962	0.004886	0.004886	0.001362	0.001362
50	7	7	14	1	P999	962	0.004886	0.004886	0.001362	0.001362
51	7	7	14	1	P1	864	-0.000395	-0.000395	0.000402	0.000402
51	7	7	14	1	P50	906	0.000739	-0.006715	0.001530	-0.009638
51	7	7	14	1	P75	926	0.001336	0.001336	0.000253	0.000253
51	7	7	14	1	P90	951	0.000866	0.000866	0.001649	0.001649
51	7	7	14	1	P95	967	-0.000865	-0.000865	0.003660	0.003660
51	7	7	14	1	P99	967	-0.000865	-0.000865	0.003660	0.003660
51	7	7	14	1	P999	967	-0.000865	-0.000865	0.003660	0.003660
52	623	7	630	1	P1	1	0.003891	0.003891	0.003745	0.003745
52	623	7	630	1	P50	3	-0.001287	-0.001301	-0.001547	-0.001561
52	623	7	630	1	P75	4	-0.002443	-0.002443	-0.002734	-0.002734
52	623	7	630	1	P90	4	-0.000240	-0.000263	-0.000532	-0.000555
52	623	7	630	1	P95	4	0.000480	0.000480	0.000188	0.000188
52	623	7	630	1	P99	1006	0.002374	0.002374	0.001495	0.001495
52	623	7	630	1	P999	1112	-0.000610	-0.000610	0.002243	0.002243
53	31	31	62	1	P1	4	0.001292	0.001292	0.000490	0.000490
53	31	31	62	1	P50	2928	0.000369	-0.995214	0.002216	-0.995201
53	31	31	62	1	P75	4870	0.000042	0.000042	0.001804	0.001804
53	31	31	62	1	P90	5273	-0.000953	-0.000953	0.000794	0.000794
53	31	31	62	1	P95	5490	-0.000158	-0.000158	0.001584	0.001584
53	31	31	62	1	P99	9835	0.000042	0.000042	0.001687	0.001687
53	31	31	62	1	P999	9835	0.000042	0.000042	0.001687	0.001687
54	7	7	14	1	P1	901	-0.000981	-0.000981	0.003331	0.003331
54	7	7	14	1	P50	925	0.002645	-0.001097	0.003207	-0.000536
54	7	7	14	1	P75	973	0.000657	0.000657	0.001206	0.001206
54	7	7	14	1	P90	998	0.001461	0.001461	0.002004	0.002004
54	7	7	14	1	P95	1016	-0.001459	-0.001459	0.002820	0.002820
54	7	7	14	1	P99	1016	-0.001459	-0.001459	0.002820	0.002820
54	7	7	14	1	P999	1016	-0.001459	-0.001459	0.002820	0.002820
55	7	7	14	1	P1	890	-0.000550	-0.000550	0.000657	0.000657
55	7	7	14	1	P50	930	0.002224	-0.007100	0.001551	-0.005909
55	7	7	14	1	P75	937	0.000331	0.000331	-0.000342	-0.000342
55	7	7	14	1	P90	1005	0.001310	0.001310	0.002491	0.002491
