key_ordinal	n	quantile	oracle	T_int_err	T_ceil_err	G_int_err	G_ceil_err
27	20	P90	84	0.002551	-0.034232	0.002410	-0.034368
27	20	P95	95	0.002845	-0.113533	0.002703	-0.113659
27	20	P99	95	0.002845	0.002845	0.002703	0.002703
27	20	P999	95	0.002845	0.002845	0.002703	0.002703
28	8	P1	1	-0.003265	-0.003265	0.000467	0.000467
28	8	P50	1	-0.001401	-0.001867	0.002339	0.001871
28	8	P75	1	-0.000467	-0.000934	0.003276	0.002807
28	8	P90	1	-0.000000	-0.000000	0.003745	0.003745
28	8	P95	1	-0.000000	-0.000000	0.003745	0.003745
28	8	P99	1	-0.000000	-0.000000	0.003745	0.003745
28	8	P999	1	-0.000000	-0.000000	0.003745	0.003745
29	7	P1	1	-0.003199	-0.003199	0.000534	0.000534
29	7	P50	1	-0.001601	-0.001601	0.002138	0.002138
29	7	P75	1	-0.000534	-0.000534	0.003209	0.003209
29	7	P90	1	-0.000000	-0.000000	0.003745	0.003745
29	7	P95	1	-0.000000	-0.000000	0.003745	0.003745
29	7	P99	1	-0.000000	-0.000000	0.003745	0.003745
29	7	P999	1	-0.000000	-0.000000	0.003745	0.003745
30	8	P1	1	-0.003265	-0.003265	0.000467	0.000467
30	8	P50	1	-0.001401	-0.001867	0.002339	0.001871
30	8	P75	1	-0.000467	-0.000934	0.003276	0.002807
30	8	P90	1	-0.000000	-0.000000	0.003745	0.003745
30	8	P95	1	-0.000000	-0.000000	0.003745	0.003745
30	8	P99	1	-0.000000	-0.000000	0.003745	0.003745
30	8	P999	1	-0.000000	-0.000000	0.003745	0.003745
31	10	P1	1	-0.003359	-0.003359	0.000374	0.000374
31	10	P50	1	-0.001494	-0.001867	0.002245	0.001871
31	10	P75	1	-0.000747	-0.000747	0.002995	0.002995
31	10	P90	1	-0.000000	-0.000374	0.003745	0.003370
31	10	P95	1	-0.000000	-0.000000	0.003745	0.003745
31	10	P99	1	-0.000000	-0.000000	0.003745	0.003745
31	10	P999	1	-0.000000	-0.000000	0.003745	0.003745
32	3	P1	1	-0.002489	-0.002489	0.001247	0.001247
32	3	P50	1	-0.001245	-0.001245	0.002495	0.002495
32	3	P75	1	-0.000000	-0.000000	0.003745	0.003745
32	3	P90	1	-0.000000	-0.000000	0.003745	0.003745
32	3	P95	1	-0.000000	-0.000000	0.003745	0.003745
32	3	P99	1	-0.000000	-0.000000	0.003745	0.003745
32	3	P999	1	-0.000000	-0.000000	0.003745	0.003745
33	6	P1	1	-0.003110	-0.003110	0.000623	0.000623
33	6	P50	1	-0.001245	-0.001867	0.002495	0.001871
33	6	P75	1	-0.000623	-0.000623	0.003120	0.003120
33	6	P90	1	-0.000000	-0.000000	0.003745	0.003745
33	6	P95	1	-0.000000	-0.000000	0.003745	0.003745
33	6	P99	1	-0.000000	-0.000000	0.003745	0.003745
33	6	P999	1	-0.000000	-0.000000	0.003745	0.003745
34	18	P1	7	-0.003317	-0.003317	-0.001753	-0.001753
34	18	P50	8	-0.002285	-0.125000	-0.000719	-0.123627
34	18	P75	8	-0.000626	-0.000626	0.000943	0.000943
34	18	P90	8	0.000620	0.000620	0.002191	0.002191
34	18	P95	8	0.001036	0.001036	0.002607	0.002607
34	18	P99	8	0.001036	0.001036	0.002607	0.002607
34	18	P999	8	0.001036	0.001036	0.002607	0.002607
35	19	P1	2	-0.001867	-0.001867	0.000245	0.000245
35	19	P50	3	-0.000006	-0.000006	-0.001629	-0.001629
35	19	P75	3	0.001094	0.001094	-0.000531	-0.000531
35	19	P90	3	0.001754	0.001754	0.000129	0.000129
35	19	P95	3	0.001975	0.001975	0.000349	0.000349
35	19	P99	3	0.001975	0.001975	0.000349	0.000349
35	19	P999	3	0.001975	0.001975	0.000349	0.000349
36	20	P1	1	-0.001365	-0.001365	0.000748	0.000748
36	20	P50	2	-0.001867	-0.002178	0.000245	-0.000067
36	20	P75	2	-0.000311	-0.000623	0.001804	0.001492
36	20	P90	3	0.000727	-0.000519	-0.000897	-0.002141
36	20	P95	3	0.001975	0.000727	0.000349	-0.000897
36	20	P99	3	0.001975	0.001975	0.000349	0.000349
36	20	P999	3	0.001975	0.001975	0.000349	0.000349
37	21	P1	53	0.000196	0.000196	-0.000041	-0.000041
37	21	P50	54	0.003403	0.003403	0.003165	0.003165
37	21	P75	57	0.000416	0.000416	0.000179	0.000179
37	21	P90	61	0.001123	0.001123	0.000886	0.000886
37	21	P95	64	0.001708	0.001708	0.001471	0.001471
37	21	P99	67	0.000753	0.000753	0.000516	0.000516
37	21	P999	67	0.000753	0.000753	0.000516	0.000516
38	19	P1	2	-0.003421	-0.003421	-0.001312	-0.001312
38	19	P50	2	-0.000623	-0.000623	0.001492	0.001492
38	19	P75	3	-0.000163	-0.000163	-0.001786	-0.001786
38	19	P90	3	0.001440	0.001440	-0.000185	-0.000185
38	19	P95	3	0.001975	0.001975	0.000349	0.000349
38	19	P99	3	0.001975	0.001975	0.000349	0.000349
38	19	P999	3	0.001975	0.001975	0.000349	0.000349
39	13	P1	1	-0.003444	-0.003444	0.000288	0.000288
39	13	P50	1	-0.001724	-0.001724	0.002015	0.002015
39	13	P75	1	-0.000862	-0.000862	0.002879	0.002879
39	13	P90	1	-0.000287	-0.000287	0.003456	0.003456
39	13	P95	1	-0.000000	-0.000000	0.003745	0.003745
39	13	P99	1	-0.000000	-0.000000	0.003745	0.003745
39	13	P999	1	-0.000000	-0.000000	0.003745	0.003745
40	2	P1	1	-0.001867	-0.001867	0.001871	0.001871
40	2	P50	1	-0.000000	-0.001867	0.003745	0.001871
40	2	P75	1	-0.000000	-0.000000	0.003745	0.003745
40	2	P90	1	-0.000000	-0.000000	0.003745	0.003745
40	2	P95	1	-0.000000	-0.000000	0.003745	0.003745
40	2	P99	1	-0.000000	-0.000000	0.003745	0.003745
40	2	P999	1	-0.000000	-0.000000	0.003745	0.003745
41	3	P1	1	-0.002489	-0.002489	0.001247	0.001247
41	3	P50	1	-0.001245	-0.001245	0.002495	0.002495
41	3	P75	1	-0.000000	-0.000000	0.003745	0.003745
41	3	P90	1	-0.000000	-0.000000	0.003745	0.003745
41	3	P95	1	-0.000000	-0.000000	0.003745	0.003745
41	3	P99	1	-0.000000	-0.000000	0.003745	0.003745
41	3	P999	1	-0.000000	-0.000000	0.003745	0.003745
42	334	P1	1	-0.003686	-0.003686	0.000045	0.000045
42	334	P50	1	-0.001845	-0.001856	0.001893	0.001882
42	334	P75	1	-0.000912	-0.000912	0.002830	0.002830
42	334	P90	1	-0.000349	-0.000349	0.003395	0.003395
42	334	P95	1	-0.000158	-0.000158	0.003587	0.003587
42	334	P99	1	-0.000011	-0.000011	0.003734	0.003734
42	334	P999	46	0.002774	0.002774	0.002774	0.002774
43	2	P1	4	-0.001867	-0.001867	-0.001378	-0.001378
43	2	P50	4	-0.000000	-0.001867	0.000490	-0.001378
43	2	P75	4	-0.000000	-0.000000	0.000490	0.000490
43	2	P90	4	-0.000000	-0.000000	0.000490	0.000490
43	2	P95	4	-0.000000	-0.000000	0.000490	0.000490
43	2	P99	4	-0.000000	-0.000000	0.000490	0.000490
43	2	P999	4	-0.000000	-0.000000	0.000490	0.000490
44	2	P1	4	-0.001867	-0.001867	-0.001378	-0.001378
44	2	P50	4	-0.000000	-0.001867	0.000490	-0.001378
44	2	P75	4	-0.000000	-0.000000	0.000490	0.000490
44	2	P90	4	-0.000000	-0.000000	0.000490	0.000490
44	2	P95	4	-0.000000	-0.000000	0.000490	0.000490
44	2	P99	4	-0.000000	-0.000000	0.000490	0.000490
44	2	P999	4	-0.000000	-0.000000	0.000490	0.000490
45	2	P1	4	-0.001867	-0.001867	-0.001378	-0.001378
45	2	P50	4	-0.000000	-0.001867	0.000490	-0.001378
45	2	P75	4	-0.000000	-0.000000	0.000490	0.000490
45	2	P90	4	-0.000000	-0.000000	0.000490	0.000490
45	2	P95	4	-0.000000	-0.000000	0.000490	0.000490
45	2	P99	4	-0.000000	-0.000000	0.000490	0.000490
45	2	P999	4	-0.000000	-0.000000	0.000490	0.000490
46	2	P1	4	-0.001867	-0.001867	-0.001378	-0.001378
46	2	P50	4	-0.000000	-0.001867	0.000490	-0.001378
46	2	P75	4	-0.000000	-0.000000	0.000490	0.000490
46	2	P90	4	-0.000000	-0.000000	0.000490	0.000490
46	2	P95	4	-0.000000	-0.000000	0.000490	0.000490
46	2	P99	4	-0.000000	-0.000000	0.000490	0.000490
46	2	P999	4	-0.000000	-0.000000	0.000490	0.000490
47	2	P1	4	-0.001867	-0.001867	-0.001378	-0.001378
47	2	P50	4	-0.000000	-0.001867	0.000490	-0.001378
47	2	P75	4	-0.000000	-0.000000	0.000490	0.000490
47	2	P90	4	-0.000000	-0.000000	0.000490	0.000490
47	2	P95	4	-0.000000	-0.000000	0.000490	0.000490
47	2	P99	4	-0.000000	-0.000000	0.000490	0.000490
47	2	P999	4	-0.000000	-0.000000	0.000490	0.000490
48	3	P1	3	0.003603	0.003603	0.000349	0.000349
48	3	P50	4	-0.001867	-0.001867	-0.001378	-0.001378
48	3	P75	4	-0.000000	-0.000000	0.000490	0.000490
48	3	P90	4	-0.000000	-0.000000	0.000490	0.000490
48	3	P95	4	-0.000000	-0.000000	0.000490	0.000490
48	3	P99	4	-0.000000	-0.000000	0.000490	0.000490
48	3	P999	4	-0.000000	-0.000000	0.000490	0.000490
49	4	P1	3	0.003603	0.003603	0.000349	0.000349
49	4	P50	4	-0.001245	-0.002489	-0.000756	-0.002000
49	4	P75	4	-0.000000	-0.001245	0.000490	-0.000756
49	4	P90	4	-0.000000	-0.000000	0.000490	0.000490
49	4	P95	4	-0.000000	-0.000000	0.000490	0.000490
49	4	P99	4	-0.000000	-0.000000	0.000490	0.000490
49	4	P999	4	-0.000000	-0.000000	0.000490	0.000490
50	34	P1	3	0.000233	0.000233	-0.003011	-0.003011
50	34	P50	4	-0.002435	-0.002597	-0.001946	-0.002108
50	34	P75	4	-0.001137	-0.001137	-0.000648	-0.000648
50	34	P90	4	-0.000325	-0.000325	0.000165	0.000165
50	34	P95	4	-0.000000	-0.000000	0.000490	0.000490
50	34	P99	5	0.001135	0.001135	0.001625	0.001625
50	34	P999	5	0.001135	0.001135	0.001625	0.001625
51	516	P1	3	0.000037	0.000037	-0.003206	-0.003206
51	516	P50	4	-0.002395	-0.002405	-0.001906	-0.001916
51	516	P75	4	-0.001098	-0.001108	-0.000608	-0.000618
51	516	P90	4	-0.000322	-0.000322	0.000167	0.000167
51	516	P95	4	-0.000060	-0.000060	0.000429	0.000429
51	516	P99	5	0.000475	0.000475	0.000965	0.000965
51	516	P999	45	0.001833	0.001833	0.002324	0.002324
52	5	P1	3	-0.000000	-0.000000	0.000349	0.000349
52	5	P50	4	-0.001726	-0.001726	-0.001378	-0.001378
52	5	P75	4	-0.000793	-0.000793	-0.000445	-0.000445
52	5	P90	4	0.000141	0.000141	0.000490	0.000490
52	5	P95	4	0.000141	0.000141	0.000490	0.000490
52	5	P99	4	0.000141	0.000141	0.000490	0.000490
52	5	P999	4	0.000141	0.000141	0.000490	0.000490
53	516	P1	3	-0.003587	-0.003587	-0.003239	-0.003239
53	516	P50	4	-0.002505	-0.002515	-0.002157	-0.002167
53	516	P75	4	-0.001157	-0.001167	-0.000808	-0.000819
53	516	P90	4	-0.000351	-0.000351	-0.000002	-0.000002
53	516	P95	4	-0.000079	-0.000079	0.000270	0.000270
53	516	P99	4	0.000131	0.000131	0.000479	0.000479
53	516	P999	43	0.002583	0.002583	0.002933	0.002933
54	303	P1	3	0.000739	0.000739	-0.002507	-0.002507
54	303	P50	4	-0.001710	-0.001710	-0.001221	-0.001221
54	303	P75	4	-0.000570	-0.000570	-0.000081	-0.000081
54	303	P90	5	-0.001895	-0.001895	-0.001406	-0.001406
54	303	P95	5	-0.000381	-0.000381	0.000109	0.000109
54	303	P99	5	0.000831	0.000831	0.001322	0.001322
54	303	P999	5	0.001135	0.001135	0.001625	0.001625
55	515	P1	3	0.000029	0.000029	-0.003214	-0.003214
55	515	P50	4	-0.002459	-0.002459	-0.001970	-0.001970
55	515	P75	4	-0.001154	-0.001154	-0.000665	-0.000665
55	515	P90	4	-0.000375	-0.000375	0.000115	0.000115
55	515	P95	4	-0.000111	-0.000111	0.000378	0.000378
55	515	P99	5	-0.000016	-0.000016	0.000474	0.000474
55	515	P999	32	0.002607	0.002607	0.003098	0.003098
56	514	P1	3	0.000146	0.000146	-0.003097	-0.003097
56	514	P50	4	-0.001979	-0.001989	-0.001490	-0.001500
56	514	P75	4	-0.000732	-0.000732	-0.000242	-0.000242
56	514	P90	5	-0.002457	-0.002457	-0.001968	-0.001968
56	514	P95	5	-0.000591	-0.000591	-0.000101	-0.000101
56	514	P99	5	0.000847	0.000847	0.001337	0.001337
56	514	P999	7	0.001079	0.001079	0.001570	0.001570
57	100	P1	3	0.000607	0.000233	-0.002638	-0.003011
57	100	P50	4	-0.001912	-0.001956	-0.001423	-0.001467
57	100	P75	4	-0.000801	-0.000845	-0.000311	-0.000356
57	100	P90	4	-0.000133	-0.000178	0.000356	0.000312
57	100	P95	5	-0.001357	-0.001979	-0.000868	-0.001490
57	100	P99	5	0.001135	0.000511	0.001625	0.001002
57	100	P999	5	0.001135	0.001135	0.001625	0.001625
58	205	P1	3	0.000179	0.000179	-0.003064	-0.003064
58	205	P50	4	-0.002186	-0.002186	-0.001697	-0.001697
58	205	P75	4	-0.001025	-0.001025	-0.000536	-0.000536
58	205	P90	4	-0.000319	-0.000319	0.000171	0.000171
58	205	P95	4	-0.000091	-0.000091	0.000399	0.000399
58	205	P99	5	-0.000112	-0.000112	0.000378	0.000378
58	205	P999	5	0.001135	0.001135	0.001625	0.001625
59	2	P1	4	-0.001867	-0.001867	-0.001378	-0.001378
59	2	P50	4	-0.000000	-0.001867	0.000490	-0.001378
59	2	P75	4	-0.000000	-0.000000	0.000490	0.000490
59	2	P90	4	-0.000000	-0.000000	0.000490	0.000490
59	2	P95	4	-0.000000	-0.000000	0.000490	0.000490
59	2	P99	4	-0.000000	-0.000000	0.000490	0.000490
59	2	P999	4	-0.000000	-0.000000	0.000490	0.000490
60	3	P1	3	0.003603	0.003603	0.000349	0.000349
60	3	P50	4	-0.001867	-0.001867	-0.001378	-0.001378
60	3	P75	4	-0.000000	-0.000000	0.000490	0.000490
60	3	P90	4	-0.000000	-0.000000	0.000490	0.000490
60	3	P95	4	-0.000000	-0.000000	0.000490	0.000490
60	3	P99	4	-0.000000	-0.000000	0.000490	0.000490
60	3	P999	4	-0.000000	-0.000000	0.000490	0.000490
61	2	P1	4	-0.001867	-0.001867	-0.001378	-0.001378
61	2	P50	4	-0.000000	-0.001867	0.000490	-0.001378
61	2	P75	4	-0.000000	-0.000000	0.000490	0.000490
61	2	P90	4	-0.000000	-0.000000	0.000490	0.000490
61	2	P95	4	-0.000000	-0.000000	0.000490	0.000490
61	2	P99	4	-0.000000	-0.000000	0.000490	0.000490
61	2	P999	4	-0.000000	-0.000000	0.000490	0.000490
62	272	P1	3	-0.001716	-0.001716	-0.002523	-0.002523
62	272	P50	42	-0.001128	-0.001184	-0.001937	-0.001992
62	272	P75	43	-0.001054	-0.001149	0.001876	0.001780
62	272	P90	45	0.002303	0.002303	0.001492	0.001492
62	272	P95	46	0.003245	0.003245	0.002434	0.002434
62	272	P99	54	0.000232	0.000232	0.003165	0.003165
62	272	P999	60	0.003278	0.003278	0.002466	0.002466
63	4	P1	1	-0.002800	-0.002800	0.000935	0.000935
63	4	P50	1	-0.000934	-0.001867	0.002807	0.001871
63	4	P75	1	-0.000000	-0.000934	0.003745	0.002807
63	4	P90	1	-0.000000	-0.000000	0.003745	0.003745
63	4	P95	1	-0.000000	-0.000000	0.003745	0.003745
63	4	P99	1	-0.000000	-0.000000	0.003745	0.003745
63	4	P999	1	-0.000000	-0.000000	0.003745	0.003745
64	525	P1	8	-0.000361	-0.000361	-0.000361	-0.000361
64	525	P50	9	0.000050	0.000050	0.000050	0.000050
64	525	P75	10	-0.001772	-0.001772	0.001967	0.001967
64	525	P90	11	-0.001276	-0.001276	-0.001276	-0.001276
64	525	P95	11	0.001762	0.001762	0.001762	0.001762
64	525	P99	18	0.001567	0.001567	0.001567	0.001567
64	525	P999	49	0.003142	0.003142	0.003142	0.003142
65	595	P1	7	-0.003555	-0.003555	-0.001991	-0.001991
