group	step	n_union	remaps_so_far	quantile	oracle	T_int_err	T_ceil_err	G_int_err	G_ceil_err
99	4	651	4	P95	18	0.031685	0.031685	0.020654	0.020654
99	4	651	4	P99	130	0.011730	0.011730	0.020230	0.020230
99	4	651	4	P999	176	0.016326	0.016326	0.043850	0.043850
99	5	658	5	P1	1	0.029936	0.029936	0.028033	0.028033
99	5	658	5	P50	3	-0.004062	-0.004217	-0.008403	-0.008557
99	5	658	5	P75	3	0.021761	0.021761	0.017246	0.017246
99	5	658	5	P90	4	0.022074	0.022074	-0.026368	-0.026368
99	5	658	5	P95	126	-0.019149	-0.019149	-0.009019	-0.009019
99	5	658	5	P99	993	-0.007449	-0.007449	0.007049	0.007049
99	5	658	5	P999	1102	0.008161	0.008161	0.033766	0.033766
99	6	689	6	P1	1	0.029936	0.029936	0.028033	0.028033
99	6	689	6	P50	3	-0.001727	-0.001727	-0.006084	-0.006084
99	6	689	6	P75	3	0.025436	0.025436	0.020896	0.020896
99	6	689	6	P90	5	0.007610	0.007610	0.001979	0.001979
99	6	689	6	P95	124	-0.015653	-0.015653	0.002116	0.002116
99	6	689	6	P99	993	-0.007449	-0.007449	0.007049	0.007049
99	6	689	6	P999	1102	0.008161	0.008161	0.033766	0.033766
99	7	720	7	P1	1	0.028578	0.028578	0.032101	0.032101
99	7	720	7	P50	3	-0.005693	-0.005848	-0.003605	-0.003760
99	7	720	7	P75	3	0.022607	0.022447	0.024718	0.024559
99	7	720	7	P90	14	0.055930	-0.186632	0.011149	-0.186279
99	7	720	7	P95	1013	-0.018491	-0.029107	0.004472	-0.004218
99	7	720	7	P99	5200	-0.012244	-0.012244	0.002254	0.002254
99	7	720	7	P999	9813	0.027229	0.027229	0.019056	0.019056
100	1	14	1	P1	924	-0.014760	-0.014760	-0.003496	-0.003496
100	1	14	1	P50	934	0.004812	0.000453	0.016276	0.011870
100	1	14	1	P75	963	0.004669	0.004669	0.016108	0.016108
100	1	14	1	P90	1006	0.004463	0.004463	0.015865	0.015865
100	1	14	1	P95	1015	0.017436	0.017436	0.028968	0.028968
100	1	14	1	P99	1015	0.017436	0.017436	0.028968	0.028968
100	1	14	1	P999	1015	0.017436	0.017436	0.028968	0.028968
100	2	21	2	P1	919	-0.011335	-0.011335	0.000295	0.000295
100	2	21	2	P50	932	0.003548	0.003548	0.013491	0.013491
100	2	21	2	P75	947	0.013759	0.013759	0.011072	0.011072
100	2	21	2	P90	1005	-0.002294	-0.002294	0.009539	0.009539
100	2	21	2	P95	1006	0.011266	0.011266	0.023247	0.023247
100	2	21	2	P99	1015	0.016932	0.016932	0.028968	0.028968
100	2	21	2	P999	1015	0.016932	0.016932	0.028968	0.028968
100	3	28	3	P1	915	-0.007732	-0.007732	0.001943	0.001943
100	3	28	3	P50	934	0.002125	-0.000051	0.011870	0.009675
100	3	28	3	P75	963	0.004166	-0.006691	0.008777	-0.005727
100	3	28	3	P90	1006	0.003964	0.003964	0.015865	0.015865
100	3	28	3	P95	1007	0.013929	0.013929	0.025939	0.025939
100	3	28	3	P99	1015	0.016932	0.016932	0.028968	0.028968
100	3	28	3	P999	1015	0.016932	0.016932	0.028968	0.028968
100	4	35	4	P1	915	-0.031920	-0.031920	0.001943	0.001943
100	4	35	4	P50	933	0.010611	0.010611	0.010926	0.010926
100	4	35	4	P75	947	0.024284	0.024284	0.011072	0.011072
100	4	35	4	P90	1006	0.013777	0.013777	0.011461	0.011461
100	4	35	4	P95	1015	0.022460	0.022460	0.020066	0.020066
100	4	35	4	P99	1044	0.002762	0.002762	0.000386	0.000386
100	4	35	4	P999	1044	0.002762	0.002762	0.000386	0.000386
100	5	42	5	P1	913	-0.030806	-0.030806	-0.017439	-0.017439
100	5	42	5	P50	933	0.011713	0.009877	0.011489	0.010025
100	5	42	5	P75	947	0.024284	0.024284	0.011072	0.011072
100	5	42	5	P90	1007	0.017194	0.017194	0.014856	0.014856
100	5	42	5	P95	1023	0.015939	0.015939	0.013556	0.013556
100	5	42	5	P99	1705	0.035948	0.035948	0.031712	0.031712
100	5	42	5	P999	1705	0.035948	0.035948	0.031712	0.031712
100	6	49	6	P1	910	-0.027611	-0.027611	-0.024849	-0.024849
100	6	49	6	P50	934	0.011417	0.011417	0.009949	0.009949
100	6	49	6	P75	963	0.013873	0.013873	0.005131	0.005131
100	6	49	6	P90	1015	0.018647	0.018647	0.016275	0.016275
100	6	49	6	P95	1044	0.002762	0.002762	0.000386	0.000386
100	6	49	6	P99	2408	0.039557	0.039557	0.034118	0.034118
100	6	49	6	P999	2408	0.039557	0.039557	0.034118	0.034118
100	7	56	7	P1	909	-0.027038	-0.027038	-0.025895	-0.025895
100	7	56	7	P50	934	0.012876	0.011497	0.011242	0.009988
100	7	56	7	P75	968	0.019918	0.012534	0.015260	0.006477
100	7	56	7	P90	1015	0.019727	0.019727	0.017853	0.017853
100	7	56	7	P95	1705	0.035481	0.035481	0.031712	0.031712
100	7	56	7	P99	3864	0.001393	0.001393	0.039289	0.039289
100	7	56	7	P999	3864	0.001393	0.001393	0.039289	0.039289
101	1	14	1	P1	912	-0.008891	-0.008891	-0.016362	-0.016362
101	1	14	1	P50	955	0.023553	0.008822	0.002602	-0.004631
101	1	14	1	P75	1005	0.004878	0.004878	0.016876	0.016876
101	1	14	1	P90	1306	0.014808	0.014808	0.037845	0.037845
101	1	14	1	P95	3945	-0.003516	-0.003516	0.017950	0.017950
101	1	14	1	P99	3945	-0.003516	-0.003516	0.017950	0.017950
101	1	14	1	P999	3945	-0.003516	-0.003516	0.017950	0.017950
101	2	21	2	P1	912	-0.012715	-0.012715	-0.016362	-0.016362
101	2	21	2	P50	942	0.015358	0.015358	0.008441	0.008441
101	2	21	2	P75	1000	-0.001018	-0.001018	0.000000	0.000000
101	2	21	2	P90	1014	0.006847	0.006847	0.029983	0.029983
101	2	21	2	P95	1306	0.014808	0.014808	0.037845	0.037845
101	2	21	2	P99	3945	-0.003516	-0.003516	0.017950	0.017950
101	2	21	2	P999	3945	-0.003516	-0.003516	0.017950	0.017950
101	3	28	3	P1	912	-0.018038	-0.018038	-0.016362	-0.016362
101	3	28	3	P50	941	0.014941	0.008660	0.009264	0.006527
101	3	28	3	P75	1004	-0.006497	-0.012645	0.004708	-0.003984
101	3	28	3	P90	1040	0.020541	0.020541	0.004233	0.004233
101	3	28	3	P95	1306	0.009911	0.009911	0.037845	0.037845
101	3	28	3	P99	3945	-0.009187	-0.009187	0.017950	0.017950
101	3	28	3	P999	3945	-0.009187	-0.009187	0.017950	0.017950
101	4	35	4	P1	912	-0.019250	-0.019250	-0.016362	-0.016362
101	4	35	4	P50	941	0.002418	0.002418	0.007048	0.007048
101	4	35	4	P75	1000	-0.008012	-0.008012	0.000000	0.000000
101	4	35	4	P90	1014	0.002198	0.002198	0.022552	0.022552
101	4	35	4	P95	1306	0.009911	0.009911	0.037845	0.037845
101	4	35	4	P99	3945	-0.009187	-0.009187	0.017950	0.017950
101	4	35	4	P999	3945	-0.009187	-0.009187	0.017950	0.017950
101	5	42	5	P1	912	-0.019976	-0.019976	-0.016362	-0.016362
101	5	42	5	P50	938	-0.006785	-0.008744	0.009340	0.007717
101	5	42	5	P75	994	-0.008268	-0.008268	-0.004831	-0.004831
101	5	42	5	P90	1011	0.000813	0.000813	0.020295	0.020295
101	5	42	5	P95	1040	0.020541	0.020541	0.004233	0.004233
101	5	42	5	P99	3945	-0.009187	-0.009187	0.017950	0.017950
101	5	42	5	P999	3945	-0.009187	-0.009187	0.017950	0.017950
101	6	49	6	P1	912	-0.020274	-0.020274	-0.023459	-0.023459
101	6	49	6	P50	937	-0.007385	-0.007385	0.008083	0.008083
101	6	49	6	P75	993	-0.012355	-0.012355	-0.018862	-0.018862
101	6	49	6	P90	1011	0.001208	0.001208	0.020295	0.020295
101	6	49	6	P95	1040	0.020541	0.020541	0.004233	0.004233
101	6	49	6	P99	3945	-0.009187	-0.009187	0.017950	0.017950
101	6	49	6	P999	3945	-0.009187	-0.009187	0.017950	0.017950
101	7	56	7	P1	912	-0.020391	-0.020391	-0.023459	-0.023459
101	7	56	7	P50	937	-0.002395	-0.005725	0.007939	0.006787
101	7	56	7	P75	993	-0.013005	-0.016573	-0.021700	-0.028758
101	7	56	7	P90	1010	-0.001094	-0.001094	0.014987	0.014987
101	7	56	7	P95	1040	0.020541	0.020541	0.004233	0.004233
101	7	56	7	P99	3945	-0.009187	-0.009187	0.017950	0.017950
101	7	56	7	P999	3945	-0.009187	-0.009187	0.017950	0.017950
102	1	14	1	P1	924	-0.028691	-0.028691	-0.003015	-0.003015
102	1	14	1	P50	935	0.020174	0.011334	0.019117	0.014209
102	1	14	1	P75	979	0.002275	0.002275	-0.000499	-0.000499
102	1	14	1	P90	998	0.004819	0.004819	0.002004	0.002004
102	1	14	1	P95	1001	0.012765	0.012765	0.043359	0.043359
102	1	14	1	P99	1001	0.012765	0.012765	0.043359	0.043359
102	1	14	1	P999	1001	0.012765	0.012765	0.043359	0.043359
102	2	637	2	P1	1	0.000944	0.000944	0.025667	0.025667
102	2	637	2	P50	3	-0.016740	-0.016740	0.007230	0.007230
102	2	637	2	P75	4	-0.017741	-0.017741	-0.036654	-0.036654
102	2	637	2	P90	4	0.011757	0.011757	-0.007733	-0.007733
102	2	637	2	P95	4	0.021785	0.021785	0.002099	0.002099
102	2	637	2	P99	935	0.027804	0.027804	0.019117	0.019117
102	2	637	2	P999	1001	0.020260	0.020260	0.043359	0.043359
102	3	644	3	P1	1	0.005299	0.005299	0.025667	0.025667
102	3	644	3	P50	3	-0.010783	-0.010938	0.007859	0.007702
102	3	644	3	P75	4	-0.010296	-0.010602	-0.034871	-0.035169
102	3	644	3	P90	4	0.019455	0.019455	-0.005897	-0.005897
102	3	644	3	P95	4	0.029569	0.029569	0.003953	0.003953
102	3	644	3	P99	1083	-0.025379	-0.025379	-0.014462	-0.014462
102	3	644	3	P999	1174	0.002366	0.002366	0.013453	0.013453
102	4	675	4	P1	1	0.005299	0.005299	0.025667	0.025667
102	4	675	4	P50	3	-0.008458	-0.008458	0.010225	0.010225
102	4	675	4	P75	4	-0.003479	-0.003479	-0.028232	-0.028232
102	4	675	4	P90	4	0.027394	0.027394	0.001835	0.001835
102	4	675	4	P95	7	0.035656	0.035656	0.009157	0.009157
102	4	675	4	P99	1083	-0.025379	-0.025379	-0.014462	-0.014462
102	4	675	4	P999	1174	0.002366	0.002366	0.013453	0.013453
102	5	706	5	P1	1	0.004789	0.004789	0.029387	0.029387
102	5	706	5	P50	3	-0.011083	-0.011238	0.012754	0.012596
102	5	706	5	P75	4	-0.001970	-0.001970	-0.021465	-0.021465
102	5	706	5	P90	6	-0.006920	-0.006920	0.016778	0.016778
102	5	706	5	P95	1096	-0.012042	-0.012042	0.009752	0.009752
102	5	706	5	P99	5591	0.004078	0.004078	-0.009381	-0.009381
102	5	706	5	P999	9312	0.006771	0.006771	0.028227	0.028227
102	6	713	6	P1	1	0.004789	0.004789	0.029387	0.029387
102	6	713	6	P50	3	-0.010619	-0.010619	0.013229	0.013229
102	6	713	6	P75	4	-0.000463	-0.000463	-0.019988	-0.019988
102	6	713	6	P90	7	0.029468	0.029468	0.009157	0.009157
102	6	713	6	P95	1096	-0.012042	-0.012042	0.009752	0.009752
102	6	713	6	P99	5591	0.004078	0.004078	-0.009381	-0.009381
102	6	713	6	P999	9312	0.006771	0.006771	0.028227	0.028227
102	7	720	7	P1	1	0.004789	0.004789	0.029387	0.029387
102	7	720	7	P50	3	-0.010001	-0.010155	0.013862	0.013704
102	7	720	7	P75	4	0.001349	0.001047	-0.018212	-0.018508
102	7	720	7	P90	67	0.030625	-0.743479	0.009518	-0.737452
102	7	720	7	P95	1097	0.001461	-0.012942	0.016163	0.005185
102	7	720	7	P99	5591	0.004078	0.004078	-0.009381	-0.009381
102	7	720	7	P999	9312	0.006771	0.006771	0.028227	0.028227
103	1	14	1	P1	940	-0.016993	-0.016993	-0.016193	-0.016193
103	1	14	1	P50	961	0.015296	0.009786	0.022656	0.013808
103	1	14	1	P75	1009	-0.000912	-0.000912	0.005537	0.005537
103	1	14	1	P90	1041	0.011462	0.011462	0.003269	0.003269
103	1	14	1	P95	1065	0.010423	0.010423	0.024203	0.024203
103	1	14	1	P99	1065	0.010423	0.010423	0.024203	0.024203
103	1	14	1	P999	1065	0.010423	0.010423	0.024203	0.024203
103	2	21	2	P1	940	-0.016993	-0.016993	-0.018632	-0.018632
103	2	21	2	P50	962	0.011696	0.011696	0.014712	0.014712
103	2	21	2	P75	988	0.012948	0.012948	0.012146	0.012146
103	2	21	2	P90	1041	0.004150	0.004150	0.003269	0.003269
103	2	21	2	P95	1049	0.011057	0.011057	0.017481	0.017481
103	2	21	2	P99	1065	0.010423	0.010423	0.024203	0.024203
103	2	21	2	P999	1065	0.010423	0.010423	0.024203	0.024203
103	3	28	3	P1	940	-0.027544	-0.027544	-0.020845	-0.020845
103	3	28	3	P50	962	0.002040	-0.000376	0.012754	0.008364
103	3	28	3	P75	1009	-0.011800	-0.022475	0.001903	-0.008920
103	3	28	3	P90	1049	-0.000058	-0.000058	0.010140	0.010140
103	3	28	3	P95	1065	-0.000713	-0.000713	0.009478	0.009478
103	3	28	3	P99	1088	0.021598	0.021598	0.002552	0.002552
103	3	28	3	P999	1088	0.021598	0.021598	0.002552	0.002552
103	4	35	4	P1	940	-0.027544	-0.027544	-0.021875	-0.021875
103	4	35	4	P50	960	0.002969	0.002969	0.009268	0.009268
103	4	35	4	P75	1008	-0.015108	-0.015108	0.000721	0.000721
103	4	35	4	P90	1047	-0.005377	-0.005377	0.008413	0.008413
103	4	35	4	P95	1065	-0.000713	-0.000713	0.013140	0.013140
103	4	35	4	P99	1088	0.021598	0.021598	0.002552	0.002552
103	4	35	4	P999	1088	0.021598	0.021598	0.002552	0.002552
103	5	42	5	P1	940	-0.027544	-0.027544	-0.022347	-0.022347
103	5	42	5	P50	961	0.005134	0.003455	0.008787	0.005661
103	5	42	5	P75	988	0.009205	0.009205	0.012146	0.012146
103	5	42	5	P90	1047	-0.005377	-0.005377	0.006224	0.006224
103	5	42	5	P95	1065	-0.000713	-0.000713	0.006559	0.006559
103	5	42	5	P99	1088	0.021598	0.021598	0.002552	0.002552
103	5	42	5	P999	1088	0.021598	0.021598	0.002552	0.002552
103	6	49	6	P1	940	-0.027544	-0.027544	-0.022776	-0.022776
103	6	49	6	P50	960	0.006069	0.006069	0.006084	0.006084
103	6	49	6	P75	989	0.008184	0.008184	0.011122	0.011122
103	6	49	6	P90	1048	-0.001999	-0.001999	0.011104	0.011104
103	6	49	6	P95	1065	-0.000713	-0.000713	0.009478	0.009478
103	6	49	6	P99	1088	0.021598	0.021598	0.002552	0.002552
103	6	49	6	P999	1088	0.021598	0.021598	0.002552	0.002552
103	7	56	7	P1	940	-0.036209	-0.036209	-0.023008	-0.023008
103	7	56	7	P50	961	-0.001616	-0.002931	0.007223	0.004492
103	7	56	7	P75	1009	-0.010742	-0.014647	0.000695	-0.004124
103	7	56	7	P90	1047	-0.008668	-0.008668	0.004768	0.004768
103	7	56	7	P95	1065	-0.009390	-0.009390	0.009478	0.009478
103	7	56	7	P99	1088	0.012794	0.012794	0.002552	0.002552
103	7	56	7	P999	1088	0.012794	0.012794	0.002552	0.002552
104	1	14	1	P1	939	0.014543	0.014543	-0.009424	-0.009424
104	1	14	1	P50	1003	0.025104	0.013993	0.041279	-0.002991
104	1	14	1	P75	2463	0.020317	0.020317	-0.010700	-0.010700
104	1	14	1	P90	4930	0.001884	0.001884	0.012200	0.012200
104	1	14	1	P95	6901	0.014420	0.014420	0.023634	0.023634
104	1	14	1	P99	6901	0.014420	0.014420	0.023634	0.023634
104	1	14	1	P999	6901	0.014420	0.014420	0.023634	0.023634
104	2	21	2	P1	939	0.003545	0.003545	-0.013004	-0.013004
104	2	21	2	P50	997	0.020095	0.020095	0.003009	0.003009
104	2	21	2	P75	2483	0.034403	0.034403	0.002882	0.002882
104	2	21	2	P90	4930	0.001884	0.001884	0.012200	0.012200
104	2	21	2	P95	6901	0.014420	0.014420	0.023634	0.023634
104	2	21	2	P99	8803	0.032996	0.032996	0.041438	0.041438
104	2	21	2	P999	8803	0.032996	0.032996	0.041438	0.041438
104	3	28	3	P1	939	-0.018093	-0.018093	-0.015145	-0.015145
104	3	28	3	P50	1003	0.016205	0.007384	0.018903	-0.002991
104	3	28	3	P75	2483	0.034403	0.012099	0.002882	-0.018669
104	3	28	3	P90	4930	0.001884	0.001884	0.012200	0.012200
104	3	28	3	P95	6901	0.014420	0.014420	0.023634	0.023634
104	3	28	3	P99	8803	0.032996	0.032996	0.041438	0.041438
104	3	28	3	P999	8803	0.032996	0.032996	0.041438	0.041438
104	4	651	4	P1	1	0.029652	0.029652	0.034368	0.034368
104	4	651	4	P50	2	0.038995	0.038995	-0.001319	-0.001319
104	4	651	4	P75	3	0.010767	0.010767	0.014305	0.014305
104	4	651	4	P90	4	0.011923	0.011923	-0.027986	-0.027986
104	4	651	4	P95	5	0.039265	0.039265	0.042344	0.042344
104	4	651	4	P99	2483	0.050804	0.050804	0.002882	0.002882
104	4	651	4	P999	8803	0.046123	0.046123	0.041438	0.041438
104	5	658	5	P1	1	0.029652	0.029652	0.034368	0.034368
104	5	658	5	P50	2	0.039522	0.039391	-0.000813	-0.000940
104	5	658	5	P75	3	0.011753	0.011753	0.015293	0.015293
104	5	658	5	P90	4	0.019113	0.019113	-0.021088	-0.021088
104	5	658	5	P95	950	0.015029	0.015029	-0.009484	-0.009484
104	5	658	5	P99	2483	0.050804	0.050804	0.002882	0.002882
104	5	658	5	P999	8803	0.046123	0.046123	0.041438	0.041438
104	6	689	6	P1	1	0.029652	0.029652	0.034368	0.034368
104	6	689	6	P50	2	0.041501	0.041501	0.001087	0.001087
104	6	689	6	P75	3	0.016301	0.016301	0.019853	0.019853
104	6	689	6	P90	5	0.002276	0.002276	0.005282	0.005282
104	6	689	6	P95	939	-0.000012	-0.000012	-0.015145	-0.015145
104	6	689	6	P99	2483	0.050804	0.050804	0.002882	0.002882
104	6	689	6	P999	8803	0.046123	0.046123	0.041438	0.041438
104	7	720	7	P1	1	0.034640	0.034640	0.039373	0.039373
104	7	720	7	P50	3	-0.014152	-0.014344	-0.010676	-0.010869
104	7	720	7	P75	3	0.021069	0.020870	0.024632	0.024433
104	7	720	7	P90	12	0.033355	-0.052725	0.035520	-0.050658
104	7	720	7	P95	3935	0.024285	-0.019305	0.020537	-0.022851
104	7	720	7	P99	5280	0.026033	0.026033	0.021978	0.021978
104	7	720	7	P999	9470	0.015664	0.015664	0.011072	0.011072
105	1	14	1	P1	944	-0.017761	-0.017761	0.014285	0.014285
105	1	14	1	P50	1037	0.019060	-0.002909	0.007138	-0.035680
105	1	14	1	P75	1217	0.056506	0.056506	0.021055	0.021055
105	1	14	1	P90	1859	0.023886	0.023886	0.032142	0.032142
105	1	14	1	P95	4875	0.018620	0.018620	0.023620	0.023620
105	1	14	1	P99	4875	0.018620	0.018620	0.023620	0.023620
105	1	14	1	P999	4875	0.018620	0.018620	0.023620	0.023620
105	2	21	2	P1	944	-0.002528	-0.002528	0.014285	0.014285
105	2	21	2	P50	1023	0.011361	0.011361	-0.008224	-0.008224
105	2	21	2	P75	1175	0.017844	0.017844	0.012590	0.012590
105	2	21	2	P90	1859	0.037846	0.037846	0.032142	0.032142
105	2	21	2	P95	4791	0.025491	0.025491	0.019185	0.019185
105	2	21	2	P99	4875	0.029969	0.029969	0.023620	0.023620
105	2	21	2	P999	4875	0.029969	0.029969	0.023620	0.023620
105	3	28	3	P1	944	-0.006538	-0.006538	0.014285	0.014285
105	3	28	3	P50	1010	0.008557	-0.000181	-0.001261	-0.009901
105	3	28	3	P75	1175	0.013916	-0.070576	0.012590	-0.071679
105	3	28	3	P90	2480	0.051184	0.051184	0.004095	0.004095
105	3	28	3	P95	4791	0.022507	0.022507	0.019185	0.019185
105	3	28	3	P99	4875	0.026986	0.026986	0.023620	0.023620
105	3	28	3	P999	4875	0.026986	0.026986	0.023620	0.023620
105	4	35	4	P1	944	-0.019420	-0.019420	-0.018231	-0.018231
105	4	35	4	P50	1008	0.002772	0.002772	-0.003136	-0.003136
105	4	35	4	P75	1047	0.028034	0.028034	0.019425	0.019425
105	4	35	4	P90	1859	0.034174	0.034174	0.032142	0.032142
105	4	35	4	P95	4791	0.022507	0.022507	0.019185	0.019185
105	4	35	4	P99	4875	0.026986	0.026986	0.023620	0.023620
105	4	35	4	P999	4875	0.026986	0.026986	0.023620	0.023620
105	5	42	5	P1	944	-0.023205	-0.023205	-0.021779	-0.021779
105	5	42	5	P50	997	0.008459	0.004081	0.003009	0.000289
105	5	42	5	P75	1044	0.016145	0.016145	0.000386	0.000386
105	5	42	5	P90	1324	0.025259	0.025259	0.023735	0.023735
105	5	42	5	P95	2480	0.051184	0.051184	0.004095	0.004095
105	5	42	5	P99	4875	0.026986	0.026986	0.023620	0.023620
105	5	42	5	P999	4875	0.026986	0.026986	0.023620	0.023620
105	6	49	6	P1	944	-0.023205	-0.023205	-0.021779	-0.021779
105	6	49	6	P50	981	0.015537	0.015537	0.013347	0.013347
105	6	49	6	P75	1030	0.011121	0.011121	0.006005	0.006005
105	6	49	6	P90	1324	0.025259	0.025259	0.023735	0.023735
105	6	49	6	P95	2480	0.051184	0.051184	0.004095	0.004095
105	6	49	6	P99	4875	0.026986	0.026986	0.023620	0.023620
105	6	49	6	P999	4875	0.026986	0.026986	0.023620	0.023620
105	7	56	7	P1	944	-0.024384	-0.024384	-0.023549	-0.023549
105	7	56	7	P50	981	0.015795	0.013472	0.013847	0.012014
105	7	56	7	P75	1030	0.008839	0.005708	0.004587	0.001474
105	7	56	7	P90	1217	0.067916	0.067916	0.021055	0.021055
105	7	56	7	P95	2480	0.051184	0.051184	0.004095	0.004095
105	7	56	7	P99	4875	0.026986	0.026986	0.023620	0.023620
105	7	56	7	P999	4875	0.026986	0.026986	0.023620	0.023620
106	1	14	1	P1	948	-0.018351	-0.018351	-0.011698	-0.011698
106	1	14	1	P50	1014	0.004715	-0.009733	0.007850	-0.003037
106	1	14	1	P75	1073	-0.001155	-0.001155	-0.005277	-0.005277
106	1	14	1	P90	3129	0.037339	0.037339	0.032829	0.032829
106	1	14	1	P95	3599	0.027448	0.027448	0.022953	0.022953
106	1	14	1	P99	3599	0.027448	0.027448	0.022953	0.022953
106	1	14	1	P999	3599	0.027448	0.027448	0.022953	0.022953
106	2	21	2	P1	948	-0.016118	-0.016118	-0.011698	-0.011698
106	2	21	2	P50	1014	0.007095	0.007095	0.007850	0.007850
106	2	21	2	P75	1079	0.006583	0.006583	-0.000006	-0.000006
106	2	21	2	P90	3505	0.017530	0.017530	0.005731	0.005731
106	2	21	2	P95	3599	0.035011	0.035011	0.022953	0.022953
106	2	21	2	P99	4089	0.037968	0.037968	0.025710	0.025710
106	2	21	2	P999	4089	0.037968	0.037968	0.025710	0.025710
106	3	28	3	P1	948	-0.017137	-0.017137	-0.011698	-0.011698
106	3	28	3	P50	1018	0.006781	-0.000492	0.007010	0.000780
106	3	28	3	P75	1086	0.014702	0.000095	0.004398	-0.006452
106	3	28	3	P90	3719	0.046145	0.046145	0.033902	0.033902
106	3	28	3	P95	4089	0.037968	0.037968	0.025710	0.025710
106	3	28	3	P99	4241	0.045259	0.045259	0.032859	0.032859
106	3	28	3	P999	4241	0.045259	0.045259	0.032859	0.032859
106	4	35	4	P1	948	-0.020079	-0.020079	-0.018828	-0.018828
106	4	35	4	P50	1019	0.006995	0.006995	0.002905	0.002905
106	4	35	4	P75	1086	0.011750	0.011750	0.004398	0.004398
106	4	35	4	P90	3599	0.032638	0.032638	0.022953	0.022953
106	4	35	4	P95	4089	0.035656	0.035656	0.025710	0.025710
106	4	35	4	P99	4241	0.042955	0.042955	0.032859	0.032859
106	4	35	4	P999	4241	0.042955	0.042955	0.032859	0.032859
106	5	42	5	P1	948	-0.025003	-0.025003	-0.024495	-0.024495
106	5	42	5	P50	1018	0.000667	-0.004767	0.001910	-0.002040
106	5	42	5	P75	1086	0.006810	0.006810	0.004398	0.004398
106	5	42	5	P90	3505	0.011231	0.011231	0.005731	0.005731
106	5	42	5	P95	3719	0.039791	0.039791	0.033902	0.033902
106	5	42	5	P99	4241	0.039095	0.039095	0.032859	0.032859
106	5	42	5	P999	4241	0.039095	0.039095	0.032859	0.032859
106	6	49	6	P1	948	-0.025176	-0.025176	-0.025907	-0.025907
106	6	49	6	P50	1004	0.000915	0.000915	0.003915	0.003915
106	6	49	6	P75	1079	0.001504	0.001504	-0.000006	-0.000006
106	6	49	6	P90	3505	0.014609	0.014609	0.005731	0.005731
106	6	49	6	P95	3719	0.043308	0.043308	0.033902	0.033902
106	6	49	6	P99	4241	0.042674	0.042674	0.032859	0.032859
106	6	49	6	P999	4241	0.042674	0.042674	0.032859	0.032859
106	7	672	7	P1	1	0.013737	0.013737	0.038746	0.038746
106	7	672	7	P50	3	-0.009972	-0.010111	0.014130	0.013987
106	7	672	7	P75	4	-0.006716	-0.006991	-0.025876	-0.026146
106	7	672	7	P90	4	0.021162	0.021162	0.001456	0.001456
106	7	672	7	P95	974	0.014982	0.014982	0.008491	0.008491
106	7	672	7	P99	3129	0.032559	0.032559	0.010635	0.010635
106	7	672	7	P999	4241	0.055367	0.055367	0.032859	0.032859
107	1	38	1	P1	4	0.025970	0.025970	0.003953	0.003953
107	1	38	1	P50	8	-0.005975	-0.096735	-0.028426	-0.116988
107	1	38	1	P75	15	0.054456	0.054456	0.029409	0.029409
107	1	38	1	P90	1115	0.009541	0.009541	0.021713	0.021713
107	1	38	1	P95	1147	0.010267	0.010267	0.022396	0.022396
107	1	38	1	P99	1162	0.011797	0.011797	0.023919	0.023919
107	1	38	1	P999	1162	0.011797	0.011797	0.023919	0.023919
107	2	69	2	P1	4	0.021406	0.021406	0.003953	0.003953
107	2	69	2	P50	1115	0.000243	0.000243	0.021713	0.021713
107	2	69	2	P75	4798	0.004856	0.004856	0.012186	0.012186
107	2	69	2	P90	5186	-0.000446	-0.000446	-0.001258	-0.001258
107	2	69	2	P95	5293	0.000873	0.000873	0.013580	0.013580
107	2	69	2	P99	8286	0.038998	0.038998	0.014340	0.014340
107	2	69	2	P999	8286	0.038998	0.038998	0.014340	0.014340
107	3	76	3	P1	4	0.021406	0.021406	0.003953	0.003953
107	3	76	3	P50	1084	-0.014931	-0.036117	0.006252	-0.015371
107	3	76	3	P75	4788	-0.000316	-0.007535	0.008807	0.003343
107	3	76	3	P90	5148	-0.000339	-0.000339	-0.000111	-0.000111
107	3	76	3	P95	5293	0.000873	0.000873	0.013580	0.013580
107	3	76	3	P99	8286	0.038998	0.038998	0.014340	0.014340
107	3	76	3	P999	8286	0.038998	0.038998	0.014340	0.014340
107	4	83	4	P1	4	0.028210	0.028210	0.003953	0.003953
107	4	83	4	P50	984	0.008423	0.008423	0.016260	0.016260
107	4	83	4	P75	4779	0.009989	0.009989	0.005233	0.005233
107	4	83	4	P90	5148	0.015503	0.015503	-0.000111	-0.000111
107	4	83	4	P95	5293	0.016772	0.016772	0.013580	0.013580
107	4	83	4	P99	8286	0.056155	0.056155	0.014340	0.014340
107	4	83	4	P999	8286	0.056155	0.056155	0.014340	0.014340
107	5	90	5	P1	4	0.028210	0.028210	0.003953	0.003953
107	5	90	5	P50	978	0.003625	-0.007240	0.000523	-0.020976
107	5	90	5	P75	4779	0.009989	0.009989	0.005233	0.005233
107	5	90	5	P90	5194	0.015680	0.010167	0.003412	-0.002797
107	5	90	5	P95	5293	0.018618	0.018618	0.019468	0.019468
107	5	90	5	P99	8286	0.056155	0.056155	0.014340	0.014340
107	5	90	5	P999	8286	0.056155	0.056155	0.014340	0.014340
107	6	97	6	P1	4	0.028210	0.028210	0.003953	0.003953
