key_ordinal	n	quantile	oracle	T_int_err	T_ceil_err	G_int_err	G_ceil_err
1	47	P1	1	-0.020583	-0.020583	0.000925	0.000925
1	47	P50	1	0.000462	0.000462	0.022433	0.022433
1	47	P75	1	0.011622	0.011622	0.033837	0.033837
1	47	P90	1	0.018188	0.018188	0.040548	0.040548
1	47	P95	1	0.020073	0.020073	0.042474	0.042474
1	47	P99	1	0.021960	0.021960	0.044403	0.044403
1	47	P999	1	0.021960	0.021960	0.044403	0.044403
2	14	P1	3	-0.010802	-0.010802	-0.001625	-0.001625
2	14	P50	4	0.012162	0.007774	-0.021878	-0.026119
2	14	P75	4	0.025440	0.025440	-0.009047	-0.009047
2	14	P90	4	0.034389	0.034389	-0.000399	-0.000399
2	14	P95	4	0.038893	0.038893	0.003953	0.003953
2	14	P99	4	0.038893	0.038893	0.003953	0.003953
2	14	P999	4	0.038893	0.038893	0.003953	0.003953
3	14	P1	3	-0.016299	-0.016299	0.009278	0.009278
3	14	P50	4	0.000000	-0.003614	-0.017620	-0.021170
3	14	P75	4	0.010920	0.010920	-0.006892	-0.006892
3	14	P90	4	0.018267	0.018267	0.000325	0.000325
3	14	P95	4	0.021960	0.021960	0.003953	0.003953
3	14	P99	4	0.021960	0.021960	0.003953	0.003953
3	14	P999	4	0.021960	0.021960	0.003953	0.003953
4	14	P1	3	-0.023396	-0.023396	0.001996	0.001996
4	14	P50	4	-0.001973	-0.005907	-0.019558	-0.023422
4	14	P75	4	0.009923	0.009923	-0.007872	-0.007872
4	14	P90	4	0.017932	0.017932	-0.000004	-0.000004
4	14	P95	4	0.021960	0.021960	0.003953	0.003953
4	14	P99	4	0.021960	0.021960	0.003953	0.003953
4	14	P999	4	0.021960	0.021960	0.003953	0.003953
5	14	P1	3	-0.016299	-0.016299	0.009278	0.009278
5	14	P50	4	0.000000	-0.003614	-0.017620	-0.021170
5	14	P75	4	0.010920	0.010920	-0.006892	-0.006892
5	14	P90	4	0.018267	0.018267	0.000325	0.000325
5	14	P95	4	0.021960	0.021960	0.003953	0.003953
5	14	P99	4	0.021960	0.021960	0.003953	0.003953
5	14	P999	4	0.021960	0.021960	0.003953	0.003953
6	5	P1	1	-0.012949	-0.012949	0.008727	0.008727
6	5	P50	1	0.004354	0.004354	0.026410	0.026410
6	5	P75	1	0.013119	0.013119	0.035367	0.035367
6	5	P90	1	0.021960	0.021960	0.044403	0.044403
6	5	P95	1	0.021960	0.021960	0.044403	0.044403
6	5	P99	1	0.021960	0.021960	0.044403	0.044403
6	5	P999	1	0.021960	0.021960	0.044403	0.044403
7	4	P1	1	-0.010802	-0.010802	0.010920	0.010920
7	4	P50	1	0.010920	0.000000	0.033120	0.021960
7	4	P75	1	0.021960	0.010920	0.044403	0.033120
7	4	P90	1	0.021960	0.021960	0.044403	0.044403
7	4	P95	1	0.021960	0.021960	0.044403	0.044403
7	4	P99	1	0.021960	0.021960	0.044403	0.044403
7	4	P999	1	0.021960	0.021960	0.044403	0.044403
8	2	P1	1	0.000000	0.000000	0.021960	0.021960
8	2	P50	1	0.021960	0.000000	0.044403	0.021960
8	2	P75	1	0.021960	0.021960	0.044403	0.044403
8	2	P90	1	0.021960	0.021960	0.044403	0.044403
8	2	P95	1	0.021960	0.021960	0.044403	0.044403
8	2	P99	1	0.021960	0.021960	0.044403	0.044403
8	2	P999	1	0.021960	0.021960	0.044403	0.044403
9	5	P1	1	-0.012949	-0.012949	0.008727	0.008727
9	5	P50	1	0.004354	0.004354	0.026410	0.026410
9	5	P75	1	0.013119	0.013119	0.035367	0.035367
9	5	P90	1	0.021960	0.021960	0.044403	0.044403
9	5	P95	1	0.021960	0.021960	0.044403	0.044403
9	5	P99	1	0.021960	0.021960	0.044403	0.044403
9	5	P999	1	0.021960	0.021960	0.044403	0.044403
10	19	P1	1	-0.019552	-0.019552	0.003957	0.003957
10	19	P50	1	0.015926	0.015926	0.040286	0.040286
10	19	P75	2	0.000000	0.000000	-0.019556	-0.019556
10	19	P90	2	0.016425	0.016425	-0.003452	-0.003452
10	19	P95	2	0.021960	0.021960	0.001975	0.001975
10	19	P99	2	0.021960	0.021960	0.001975	0.001975
10	19	P999	2	0.021960	0.021960	0.001975	0.001975
11	21	P1	14	-0.017738	-0.017738	-0.010578	-0.010578
11	21	P50	15	0.002719	0.002719	0.010028	0.010028
11	21	P75	15	0.016425	0.016425	0.023834	0.023834
11	21	P90	16	-0.020873	-0.020873	-0.013736	-0.013736
11	21	P95	16	0.000629	0.000629	0.007923	0.007923
11	21	P99	18	0.013268	0.013268	0.020654	0.020654
11	21	P999	18	0.013268	0.013268	0.020654	0.020654
12	13	P1	1	-0.018213	-0.018213	0.003348	0.003348
12	13	P50	1	0.001672	0.001672	0.023669	0.023669
12	13	P75	1	0.011765	0.011765	0.033984	0.033984
12	13	P90	1	0.018551	0.018551	0.040918	0.040918
12	13	P95	1	0.021960	0.021960	0.044403	0.044403
12	13	P99	1	0.021960	0.021960	0.044403	0.044403
12	13	P999	1	0.021960	0.021960	0.044403	0.044403
13	7	P1	1	-0.015396	-0.015396	0.006226	0.006226
13	7	P50	1	0.003108	0.003108	0.025136	0.025136
13	7	P75	1	0.015637	0.015637	0.037941	0.037941
13	7	P90	1	0.021960	0.021960	0.044403	0.044403
13	7	P95	1	0.021960	0.021960	0.044403	0.044403
13	7	P99	1	0.021960	0.021960	0.044403	0.044403
13	7	P999	1	0.021960	0.021960	0.044403	0.044403
14	21	P1	8	-0.016753	-0.016753	-0.032170	-0.032170
14	21	P50	9	-0.001928	-0.001928	-0.017577	-0.017577
14	21	P75	9	0.016304	0.016304	0.000368	0.000368
14	21	P90	9	0.027402	0.027402	0.011293	0.011293
14	21	P95	9	0.031129	0.031129	0.014961	0.014961
14	21	P99	9	0.034869	0.034869	0.018642	0.018642
14	21	P999	9	0.034869	0.034869	0.018642	0.018642
15	8	P1	1	-0.016160	-0.016160	0.005445	0.005445
15	8	P50	1	0.005445	0.000000	0.027525	0.021960
15	8	P75	1	0.016425	0.010920	0.038746	0.033120
15	8	P90	1	0.021960	0.021960	0.044403	0.044403
15	8	P95	1	0.021960	0.021960	0.044403	0.044403
15	8	P99	1	0.021960	0.021960	0.044403	0.044403
15	8	P999	1	0.021960	0.021960	0.044403	0.044403
16	18	P1	1	-0.019124	-0.019124	0.002417	0.002417
16	18	P50	1	0.002417	0.000000	0.024430	0.021960
16	18	P75	1	0.012141	0.012141	0.034368	0.034368
16	18	P90	1	0.019497	0.019497	0.041885	0.041885
16	18	P95	1	0.021960	0.021960	0.044403	0.044403
16	18	P99	1	0.021960	0.021960	0.044403	0.044403
16	18	P999	1	0.021960	0.021960	0.044403	0.044403
17	15	P1	1	-0.018650	-0.018650	0.002901	0.002901
17	15	P50	1	0.001449	0.001449	0.023441	0.023441
17	15	P75	1	0.013119	0.013119	0.035367	0.035367
17	15	P90	1	0.019004	0.019004	0.041382	0.041382
17	15	P95	1	0.021960	0.021960	0.044403	0.044403
17	15	P99	1	0.021960	0.021960	0.044403	0.044403
17	15	P999	1	0.021960	0.021960	0.044403	0.044403
18	20	P1	1	-0.019360	-0.019360	0.002175	0.002175
18	20	P50	1	0.002175	0.000000	0.024183	0.021960
18	20	P75	1	0.013119	0.010920	0.035367	0.033120
18	20	P90	1	0.019743	0.017530	0.042136	0.039875
18	20	P95	1	0.021960	0.019743	0.044403	0.042136
18	20	P99	1	0.021960	0.021960	0.044403	0.044403
18	20	P999	1	0.021960	0.021960	0.044403	0.044403
19	17	P1	1	-0.018984	-0.018984	0.002559	0.002559
19	17	P50	1	0.001279	0.001279	0.023267	0.023267
19	17	P75	1	0.011567	0.011567	0.033781	0.033781
19	17	P90	1	0.019352	0.019352	0.041737	0.041737
19	17	P95	1	0.021960	0.021960	0.044403	0.044403
19	17	P99	1	0.021960	0.021960	0.044403	0.044403
19	17	P999	1	0.021960	0.021960	0.044403	0.044403
20	11	P1	1	-0.017616	-0.017616	0.003957	0.003957
20	11	P50	1	0.001977	0.001977	0.023980	0.023980
20	11	P75	1	0.013919	0.013919	0.036185	0.036185
20	11	P90	1	0.017932	0.017932	0.040286	0.040286
20	11	P95	1	0.021960	0.021960	0.044403	0.044403
20	11	P99	1	0.021960	0.021960	0.044403	0.044403
20	11	P999	1	0.021960	0.021960	0.044403	0.044403
21	6	P1	1	-0.014377	-0.014377	0.007267	0.007267
21	6	P50	1	0.007267	0.000000	0.029387	0.021960
21	6	P75	1	0.014587	0.014587	0.036868	0.036868
21	6	P90	1	0.021960	0.021960	0.044403	0.044403
21	6	P95	1	0.021960	0.021960	0.044403	0.044403
21	6	P99	1	0.021960	0.021960	0.044403	0.044403
21	6	P999	1	0.021960	0.021960	0.044403	0.044403
22	12	P1	1	-0.017939	-0.017939	0.003627	0.003627
22	12	P50	1	0.003627	0.000000	0.025667	0.021960
22	12	P75	1	0.014587	0.010920	0.036868	0.033120
22	12	P90	1	0.018267	0.018267	0.040628	0.040628
22	12	P95	1	0.021960	0.021960	0.044403	0.044403
22	12	P99	1	0.021960	0.021960	0.044403	0.044403
22	12	P999	1	0.021960	0.021960	0.044403	0.044403
23	9	P1	1	-0.016753	-0.016753	0.004839	0.004839
23	9	P50	1	0.002417	0.002417	0.024430	0.024430
23	9	P75	1	0.012141	0.012141	0.034368	0.034368
23	9	P90	1	0.021960	0.021960	0.044403	0.044403
23	9	P95	1	0.021960	0.021960	0.044403	0.044403
23	9	P99	1	0.021960	0.021960	0.044403	0.044403
23	9	P999	1	0.021960	0.021960	0.044403	0.044403
24	9	P1	1	-0.016753	-0.016753	0.004839	0.004839
24	9	P50	1	0.002417	0.002417	0.024430	0.024430
24	9	P75	1	0.012141	0.012141	0.034368	0.034368
24	9	P90	1	0.021960	0.021960	0.044403	0.044403
24	9	P95	1	0.021960	0.021960	0.044403	0.044403
24	9	P99	1	0.021960	0.021960	0.044403	0.044403
24	9	P999	1	0.021960	0.021960	0.044403	0.044403
25	8	P1	1	-0.016160	-0.016160	0.005445	0.005445
25	8	P50	1	0.005445	0.000000	0.027525	0.021960
25	8	P75	1	0.016425	0.010920	0.038746	0.033120
25	8	P90	1	0.021960	0.021960	0.044403	0.044403
25	8	P95	1	0.021960	0.021960	0.044403	0.044403
25	8	P99	1	0.021960	0.021960	0.044403	0.044403
25	8	P999	1	0.021960	0.021960	0.044403	0.044403
26	20	P1	12	-0.023463	-0.023463	-0.003707	-0.003707
26	20	P50	13	-0.010802	-0.016160	0.009209	0.003743
26	20	P75	13	0.016425	0.010920	0.036988	0.031372
26	20	P90	15	-0.012685	-0.033900	0.007289	-0.056260
26	20	P95	15	0.008997	-0.012685	0.029409	0.007289
26	20	P99	15	0.008997	0.008997	0.029409	0.029409
26	20	P999	15	0.008997	0.008997	0.029409	0.029409
27	20	P1	72	-0.020189	-0.020189	-0.014993	-0.014993
27	20	P50	73	0.005320	0.001358	0.010652	0.006668
27	20	P75	78	0.004233	-0.017346	0.009559	-0.012134
27	20	P90	84	0.039489	-0.004705	0.000574	-0.020927
27	20	P95	95	0.002562	-0.080873	0.007879	-0.115282
27	20	P99	95	0.002562	0.002562	0.007879	0.007879
27	20	P999	95	0.002562	0.002562	0.007879	0.007879
28	8	P1	1	-0.016160	-0.016160	0.005445	0.005445
28	8	P50	1	0.005445	0.000000	0.027525	0.021960
28	8	P75	1	0.016425	0.010920	0.038746	0.033120
28	8	P90	1	0.021960	0.021960	0.044403	0.044403
28	8	P95	1	0.021960	0.021960	0.044403	0.044403
28	8	P99	1	0.021960	0.021960	0.044403	0.044403
28	8	P999	1	0.021960	0.021960	0.044403	0.044403
29	7	P1	1	-0.015396	-0.015396	0.006226	0.006226
29	7	P50	1	0.003108	0.003108	0.025136	0.025136
29	7	P75	1	0.015637	0.015637	0.037941	0.037941
29	7	P90	1	0.021960	0.021960	0.044403	0.044403
29	7	P95	1	0.021960	0.021960	0.044403	0.044403
29	7	P99	1	0.021960	0.021960	0.044403	0.044403
29	7	P999	1	0.021960	0.021960	0.044403	0.044403
30	8	P1	1	-0.016160	-0.016160	0.005445	0.005445
30	8	P50	1	0.005445	0.000000	0.027525	0.021960
30	8	P75	1	0.016425	0.010920	0.038746	0.033120
30	8	P90	1	0.021960	0.021960	0.044403	0.044403
30	8	P95	1	0.021960	0.021960	0.044403	0.044403
30	8	P99	1	0.021960	0.021960	0.044403	0.044403
30	8	P999	1	0.021960	0.021960	0.044403	0.044403
31	10	P1	1	-0.017228	-0.017228	0.004354	0.004354
31	10	P50	1	0.004354	0.000000	0.026410	0.021960
31	10	P75	1	0.013119	0.013119	0.035367	0.035367
31	10	P90	1	0.021960	0.017530	0.044403	0.039875
31	10	P95	1	0.021960	0.021960	0.044403	0.044403
31	10	P99	1	0.021960	0.021960	0.044403	0.044403
31	10	P999	1	0.021960	0.021960	0.044403	0.044403
32	3	P1	1	-0.007215	-0.007215	0.014587	0.014587
32	3	P50	1	0.007267	0.007267	0.029387	0.029387
32	3	P75	1	0.021960	0.021960	0.044403	0.044403
32	3	P90	1	0.021960	0.021960	0.044403	0.044403
32	3	P95	1	0.021960	0.021960	0.044403	0.044403
32	3	P99	1	0.021960	0.021960	0.044403	0.044403
32	3	P999	1	0.021960	0.021960	0.044403	0.044403
33	6	P1	1	-0.014377	-0.014377	0.007267	0.007267
33	6	P50	1	0.007267	0.000000	0.029387	0.021960
33	6	P75	1	0.014587	0.014587	0.036868	0.036868
33	6	P90	1	0.021960	0.021960	0.044403	0.044403
33	6	P95	1	0.021960	0.021960	0.044403	0.044403
33	6	P99	1	0.021960	0.021960	0.044403	0.044403
33	6	P999	1	0.021960	0.021960	0.044403	0.044403
34	18	P1	7	-0.016753	-0.016753	-0.029072	-0.029072
34	18	P50	8	-0.019891	-0.105785	-0.032170	-0.116988
34	18	P75	8	-0.000782	-0.000782	-0.013301	-0.013301
34	18	P90	8	0.013793	0.013793	0.001092	0.001092
34	18	P95	8	0.018699	0.018699	0.005936	0.005936
34	18	P99	8	0.018699	0.018699	0.005936	0.005936
34	18	P999	8	0.018699	0.018699	0.005936	0.005936
35	19	P1	2	0.000000	0.000000	-0.019556	-0.019556
35	19	P50	3	-0.015615	-0.015615	0.007989	0.007989
35	19	P75	3	-0.002956	-0.002956	0.020952	0.020952
35	19	P90	3	0.004718	0.004718	0.028809	0.028809
35	19	P95	3	0.007289	0.007289	0.031442	0.031442
35	19	P99	3	0.007289	0.007289	0.031442	0.031442
35	19	P999	3	0.007289	0.007289	0.031442	0.031442
36	20	P1	1	-0.014894	-0.014894	0.008727	0.008727
36	20	P50	2	0.000000	-0.003614	-0.019556	-0.023099
36	20	P75	2	0.018267	0.014587	-0.001646	-0.005254
36	20	P90	3	-0.007193	-0.021467	0.016613	0.001996
36	20	P95	3	0.007289	-0.007193	0.031442	0.016613
36	20	P99	3	0.007289	0.007289	0.031442	0.031442
36	20	P999	3	0.007289	0.007289	0.031442	0.031442
37	21	P1	53	-0.021681	-0.021681	-0.012765	-0.012765
37	21	P50	54	0.021684	0.021684	0.007988	0.007988
37	21	P75	57	0.007757	0.007757	0.019239	0.019239
37	21	P90	61	0.005085	0.005085	0.016537	0.016537
37	21	P95	64	0.000508	0.000508	0.011907	0.011907
37	21	P99	67	0.042465	0.042465	0.009518	0.009518
37	21	P999	67	0.042465	0.042465	0.009518	0.009518
38	19	P1	2	-0.017939	-0.017939	-0.037144	-0.037144
38	19	P50	2	0.014587	0.014587	-0.005254	-0.005254
38	19	P75	3	-0.017410	-0.017410	0.006151	0.006151
38	19	P90	3	0.001057	0.001057	0.025060	0.025060
38	19	P95	3	0.007289	0.007289	0.031442	0.031442
38	19	P99	3	0.007289	0.007289	0.031442	0.031442
38	19	P999	3	0.007289	0.007289	0.031442	0.031442
39	13	P1	1	-0.018213	-0.018213	0.003348	0.003348
39	13	P50	1	0.001672	0.001672	0.023669	0.023669
39	13	P75	1	0.011765	0.011765	0.033984	0.033984
39	13	P90	1	0.018551	0.018551	0.040918	0.040918
39	13	P95	1	0.021960	0.021960	0.044403	0.044403
39	13	P99	1	0.021960	0.021960	0.044403	0.044403
39	13	P999	1	0.021960	0.021960	0.044403	0.044403
40	2	P1	1	0.000000	0.000000	0.021960	0.021960
40	2	P50	1	0.021960	0.000000	0.044403	0.021960
40	2	P75	1	0.021960	0.021960	0.044403	0.044403
40	2	P90	1	0.021960	0.021960	0.044403	0.044403
40	2	P95	1	0.021960	0.021960	0.044403	0.044403
40	2	P99	1	0.021960	0.021960	0.044403	0.044403
40	2	P999	1	0.021960	0.021960	0.044403	0.044403
41	3	P1	1	-0.007215	-0.007215	0.014587	0.014587
41	3	P50	1	0.007267	0.007267	0.029387	0.029387
41	3	P75	1	0.021960	0.021960	0.044403	0.044403
41	3	P90	1	0.021960	0.021960	0.044403	0.044403
41	3	P95	1	0.021960	0.021960	0.044403	0.044403
41	3	P99	1	0.021960	0.021960	0.044403	0.044403
41	3	P999	1	0.021960	0.021960	0.044403	0.044403
42	334	P1	1	-0.020976	-0.020976	0.000524	0.000524
42	334	P50	1	0.000262	0.000131	0.022228	0.022094
42	334	P75	1	0.011185	0.011185	0.033391	0.033391
42	334	P90	1	0.017823	0.017823	0.040174	0.040174
42	334	P95	1	0.020090	0.020090	0.042491	0.042491
42	334	P99	1	0.021826	0.021826	0.044266	0.044266
42	334	P999	46	0.016374	0.016374	0.038694	0.038694
43	2	P1	4	0.000000	0.000000	-0.017620	-0.017620
43	2	P50	4	0.021960	0.000000	0.003953	-0.017620
43	2	P75	4	0.021960	0.021960	0.003953	0.003953
43	2	P90	4	0.021960	0.021960	0.003953	0.003953
43	2	P95	4	0.021960	0.021960	0.003953	0.003953
43	2	P99	4	0.021960	0.021960	0.003953	0.003953
43	2	P999	4	0.021960	0.021960	0.003953	0.003953
44	2	P1	4	0.000000	0.000000	-0.017620	-0.017620
44	2	P50	4	0.021960	0.000000	0.003953	-0.017620
44	2	P75	4	0.021960	0.021960	0.003953	0.003953
44	2	P90	4	0.021960	0.021960	0.003953	0.003953
44	2	P95	4	0.021960	0.021960	0.003953	0.003953
44	2	P99	4	0.021960	0.021960	0.003953	0.003953
44	2	P999	4	0.021960	0.021960	0.003953	0.003953
45	2	P1	4	0.000000	0.000000	-0.017620	-0.017620
45	2	P50	4	0.021960	0.000000	0.003953	-0.017620
45	2	P75	4	0.021960	0.021960	0.003953	0.003953
45	2	P90	4	0.021960	0.021960	0.003953	0.003953
45	2	P95	4	0.021960	0.021960	0.003953	0.003953
45	2	P99	4	0.021960	0.021960	0.003953	0.003953
45	2	P999	4	0.021960	0.021960	0.003953	0.003953
46	2	P1	4	0.000000	0.000000	-0.017620	-0.017620
46	2	P50	4	0.021960	0.000000	0.003953	-0.017620
46	2	P75	4	0.021960	0.021960	0.003953	0.003953
46	2	P90	4	0.021960	0.021960	0.003953	0.003953
46	2	P95	4	0.021960	0.021960	0.003953	0.003953
46	2	P99	4	0.021960	0.021960	0.003953	0.003953
46	2	P999	4	0.021960	0.021960	0.003953	0.003953
47	2	P1	4	0.000000	0.000000	-0.017620	-0.017620
47	2	P50	4	0.021960	0.000000	0.003953	-0.017620
47	2	P75	4	0.021960	0.021960	0.003953	0.003953
47	2	P90	4	0.021960	0.021960	0.003953	0.003953
47	2	P95	4	0.021960	0.021960	0.003953	0.003953
47	2	P99	4	0.021960	0.021960	0.003953	0.003953
47	2	P999	4	0.021960	0.021960	0.003953	0.003953
48	3	P1	3	0.005304	0.005304	0.031442	0.031442
48	3	P50	4	0.000000	0.000000	-0.017620	-0.017620
48	3	P75	4	0.021960	0.021960	0.003953	0.003953
48	3	P90	4	0.021960	0.021960	0.003953	0.003953
48	3	P95	4	0.021960	0.021960	0.003953	0.003953
48	3	P99	4	0.021960	0.021960	0.003953	0.003953
48	3	P999	4	0.021960	0.021960	0.003953	0.003953
49	4	P1	3	0.005304	0.005304	0.031442	0.031442
49	4	P50	4	0.007267	-0.007215	-0.010481	-0.024707
49	4	P75	4	0.021960	0.007267	0.003953	-0.010481
49	4	P90	4	0.021960	0.021960	0.003953	0.003953
49	4	P95	4	0.021960	0.021960	0.003953	0.003953
49	4	P99	4	0.021960	0.021960	0.003953	0.003953
49	4	P999	4	0.021960	0.021960	0.003953	0.003953
50	34	P1	3	-0.033246	-0.033246	-0.008110	-0.008110
50	34	P50	4	-0.006589	-0.008464	-0.024093	-0.025935
50	34	P75	4	0.008536	0.008536	-0.009234	-0.009234
50	34	P90	4	0.018107	0.018107	0.000168	0.000168
50	34	P95	4	0.021960	0.021960	0.003953	0.003953
50	34	P99	5	0.015930	0.015930	0.042344	0.042344
50	34	P999	5	0.015930	0.015930	0.042344	0.042344
51	516	P1	3	-0.035443	-0.035443	-0.010364	-0.010364
51	516	P50	4	-0.006129	-0.006245	-0.023641	-0.023755
51	516	P75	4	0.008999	0.008880	-0.008780	-0.008896
51	516	P90	4	0.018138	0.018138	0.000198	0.000198
51	516	P95	4	0.021242	0.021242	0.003248	0.003248
51	516	P99	5	0.008170	0.008170	0.034383	0.034383
51	516	P999	45	0.034869	0.034869	0.016635	0.016635
52	5	P1	3	0.021960	0.021960	0.031442	0.031442
52	5	P50	4	0.016569	0.016569	-0.017620	-0.017620
52	5	P75	4	0.027670	0.027670	-0.006892	-0.006892
52	5	P90	4	0.038893	0.038893	0.003953	0.003953
52	5	P95	4	0.038893	0.038893	0.003953	0.003953
52	5	P99	4	0.038893	0.038893	0.003953	0.003953
52	5	P999	4	0.038893	0.038893	0.003953	0.003953
53	516	P1	3	-0.019841	-0.019841	-0.010747	-0.010747
53	516	P50	4	0.007394	0.007271	-0.026486	-0.026604
53	516	P75	4	0.023333	0.023209	-0.011083	-0.011203
53	516	P90	4	0.032968	0.032968	-0.001772	-0.001772
53	516	P95	4	0.036241	0.036241	0.001391	0.001391
53	516	P99	4	0.038766	0.038766	0.003831	0.003831
53	516	P999	43	0.009323	0.009323	0.018688	0.018688
54	303	P1	3	-0.027547	-0.027547	-0.002262	-0.002262
54	303	P50	4	0.001834	0.001834	-0.015818	-0.015818
54	303	P75	4	0.015207	0.015207	-0.002681	-0.002681
54	303	P90	5	-0.019234	-0.019234	0.006266	0.006266
54	303	P95	5	-0.001807	-0.001807	0.024146	0.024146
54	303	P99	5	0.012357	0.012357	0.038679	0.038679
54	303	P999	5	0.015930	0.015930	0.042344	0.042344
55	515	P1	3	-0.035534	-0.035534	-0.010457	-0.010457
55	515	P50	4	-0.006864	-0.006864	-0.024363	-0.024363
55	515	P75	4	0.008335	0.008335	-0.009432	-0.009432
55	515	P90	4	0.017518	0.017518	-0.000410	-0.000410
55	515	P95	4	0.020637	0.020637	0.002654	0.002654
55	515	P99	5	0.002439	0.002439	0.028503	0.028503
55	515	P999	32	0.028027	0.028027	0.009913	0.009913
56	514	P1	3	-0.034214	-0.034214	-0.009104	-0.009104
56	514	P50	4	-0.001304	-0.001417	-0.018900	-0.019012
56	514	P75	4	0.013303	0.013303	-0.004551	-0.004551
56	514	P90	5	-0.025636	-0.025636	-0.000302	-0.000302
56	514	P95	5	-0.004239	-0.004239	0.021652	0.021652
56	514	P99	5	0.012540	0.012540	0.038867	0.038867
56	514	P999	7	0.027257	0.027257	0.009157	0.009157
57	100	P1	3	-0.029037	-0.033246	-0.003791	-0.008110
57	100	P50	4	-0.000517	-0.001034	-0.018128	-0.018635
57	100	P75	4	0.012490	0.011967	-0.005350	-0.005864
57	100	P90	4	0.020376	0.019848	0.002397	0.001879
57	100	P95	5	-0.013073	-0.020194	0.012587	0.005282
57	100	P99	5	0.015930	0.008600	0.042344	0.034824
57	100	P999	5	0.015930	0.015930	0.042344	0.042344
58	205	P1	3	-0.033846	-0.033846	-0.008725	-0.008725
58	205	P50	4	-0.003702	-0.003702	-0.021256	-0.021256
58	205	P75	4	0.009850	0.009850	-0.007943	-0.007943
58	205	P90	4	0.018177	0.018177	0.000237	0.000237
58	205	P95	4	0.020878	0.020878	0.002890	0.002890
58	205	P99	5	0.001323	0.001323	0.027358	0.027358
58	205	P999	5	0.015930	0.015930	0.042344	0.042344
59	2	P1	4	0.000000	0.000000	-0.017620	-0.017620
59	2	P50	4	0.021960	0.000000	0.003953	-0.017620
59	2	P75	4	0.021960	0.021960	0.003953	0.003953
59	2	P90	4	0.021960	0.021960	0.003953	0.003953
59	2	P95	4	0.021960	0.021960	0.003953	0.003953
59	2	P99	4	0.021960	0.021960	0.003953	0.003953
59	2	P999	4	0.021960	0.021960	0.003953	0.003953
60	3	P1	3	0.005304	0.005304	0.031442	0.031442
60	3	P50	4	0.000000	0.000000	-0.017620	-0.017620
60	3	P75	4	0.021960	0.021960	0.003953	0.003953
60	3	P90	4	0.021960	0.021960	0.003953	0.003953
60	3	P95	4	0.021960	0.021960	0.003953	0.003953
60	3	P99	4	0.021960	0.021960	0.003953	0.003953
60	3	P999	4	0.021960	0.021960	0.003953	0.003953
61	2	P1	4	0.000000	0.000000	-0.017620	-0.017620
61	2	P50	4	0.021960	0.000000	0.003953	-0.017620
61	2	P75	4	0.021960	0.021960	0.003953	0.003953
61	2	P90	4	0.021960	0.021960	0.003953	0.003953
61	2	P95	4	0.021960	0.021960	0.003953	0.003953
61	2	P99	4	0.021960	0.021960	0.003953	0.003953
61	2	P999	4	0.021960	0.021960	0.003953	0.003953
62	272	P1	3	0.000746	0.000746	-0.002458	-0.002458
62	272	P50	42	-0.012245	-0.012594	0.009714	0.009300
62	272	P75	43	0.009514	0.008390	0.014105	0.013690
62	272	P90	45	0.014544	0.014544	0.011295	0.011295
62	272	P95	46	0.029176	0.029176	0.025880	0.025880
62	272	P99	54	0.011226	0.011226	0.007988	0.007988
62	272	P999	60	0.036799	0.036799	0.033479	0.033479
63	4	P1	1	-0.010802	-0.010802	0.010920	0.010920
63	4	P50	1	0.010920	0.000000	0.033120	0.021960
63	4	P75	1	0.021960	0.010920	0.044403	0.033120
63	4	P90	1	0.021960	0.021960	0.044403	0.044403
63	4	P95	1	0.021960	0.021960	0.044403	0.044403
63	4	P99	1	0.021960	0.021960	0.044403	0.044403
63	4	P999	1	0.021960	0.021960	0.044403	0.044403
64	525	P1	8	-0.006792	-0.006792	-0.028134	-0.028134
64	525	P50	9	0.033210	0.033210	0.011008	0.011008
64	525	P75	10	0.001115	0.001115	0.023099	0.023099
64	525	P90	11	-0.023084	-0.023084	-0.001631	-0.001631
64	525	P95	11	0.012016	0.012016	0.034240	0.034240
64	525	P99	18	0.028071	0.028071	0.005979	0.005979
64	525	P999	49	0.040761	0.040761	0.018397	0.018397
65	595	P1	7	-0.019478	-0.019478	-0.031762	-0.031762
65	595	P50	8	-0.004387	-0.004387	-0.016860	-0.016860
65	595	P75	8	0.013577	0.013577	0.000878	0.000878
65	595	P90	9	0.010123	0.010123	-0.002533	-0.002533
65	595	P95	9	0.024694	0.024694	0.011856	0.011856
65	595	P99	10	-0.001872	-0.001872	0.029387	0.029387
65	595	P999	10	0.012687	0.012687	0.044403	0.044403
66	2	P1	3	0.000000	0.000000	0.009278	0.009278
66	2	P50	3	0.021960	0.000000	0.031442	0.009278
66	2	P75	3	0.021960	0.021960	0.031442	0.031442
66	2	P90	3	0.021960	0.021960	0.031442	0.031442
66	2	P95	3	0.021960	0.021960	0.031442	0.031442
66	2	P99	3	0.021960	0.021960	0.031442	0.031442
66	2	P999	3	0.021960	0.021960	0.031442	0.031442
67	533	P1	7	0.031318	0.031318	0.009157	0.009157
67	533	P50	9	0.011078	0.011078	-0.010649	-0.010649
67	533	P75	9	0.040125	0.040125	0.017775	0.017775
67	533	P90	10	0.006764	0.006764	0.028873	0.028873
67	533	P95	10	0.016996	0.016996	0.039330	0.039330
67	533	P99	12	0.013268	0.013268	0.035520	0.035520
67	533	P999	66	0.002792	0.002792	0.024813	0.024813
68	4	P1	3	0.005304	0.005304	0.031442	0.031442
