group	step	n_union	remaps_so_far	quantile	oracle	T_int_err	T_ceil_err	G_int_err	G_ceil_err
102	4	675	4	P75	4	-0.001754	-0.001754	-0.002311	-0.002311
102	4	675	4	P90	4	0.000867	0.000867	0.000308	0.000308
102	4	675	4	P95	7	0.002232	0.002232	0.001570	0.001570
102	4	675	4	P99	1083	0.000341	0.000341	0.000631	0.000631
102	4	675	4	P999	1174	0.001911	0.001911	0.000316	0.000316
102	5	706	5	P1	1	0.002710	0.002710	0.002495	0.002495
102	5	706	5	P50	3	0.002909	0.002896	-0.001224	-0.001237
102	5	706	5	P75	4	-0.001278	-0.001278	-0.001715	-0.001715
102	5	706	5	P90	6	-0.002172	-0.002172	0.001062	0.001062
102	5	706	5	P95	1096	-0.000614	-0.000614	-0.000087	-0.000087
102	5	706	5	P99	5591	-0.000091	-0.000091	0.002045	0.002045
102	5	706	5	P999	9312	0.001949	0.001949	0.000260	0.000260
102	6	713	6	P1	1	0.002710	0.002710	0.002495	0.002495
102	6	713	6	P50	3	0.002950	0.002950	-0.001183	-0.001183
102	6	713	6	P75	4	-0.001149	-0.001149	-0.001586	-0.001586
102	6	713	6	P90	7	0.002099	0.002099	0.001570	0.001570
102	6	713	6	P95	1096	-0.000614	-0.000614	-0.000087	-0.000087
102	6	713	6	P99	5591	-0.000091	-0.000091	0.002045	0.002045
102	6	713	6	P999	9312	0.001949	0.001949	0.000260	0.000260
102	7	720	7	P1	1	0.002710	0.002710	0.002495	0.002495
102	7	720	7	P50	3	0.003004	0.002990	-0.001130	-0.001143
102	7	720	7	P75	4	-0.000993	-0.001019	-0.001430	-0.001456
102	7	720	7	P90	67	0.001408	-0.746057	0.000516	-0.746227
102	7	720	7	P95	1097	0.000343	-0.001525	0.000870	-0.000999
102	7	720	7	P99	5591	-0.000091	-0.000091	0.002045	0.002045
102	7	720	7	P999	9312	0.001949	0.001949	0.000260	0.000260
103	1	14	1	P1	940	-0.000558	-0.000558	0.000199	0.000199
103	1	14	1	P50	961	0.000711	-0.000224	0.001156	-0.000091
103	1	14	1	P75	1009	0.001501	0.001501	0.002257	0.002257
103	1	14	1	P90	1041	0.000182	0.000182	0.000936	0.000936
103	1	14	1	P95	1065	-0.000182	-0.000182	0.000571	0.000571
103	1	14	1	P99	1065	-0.000182	-0.000182	0.000571	0.000571
103	1	14	1	P999	1065	-0.000182	-0.000182	0.000571	0.000571
103	2	21	2	P1	940	-0.000558	-0.000558	0.000199	0.000199
103	2	21	2	P50	962	0.000605	0.000605	0.001362	0.001362
103	2	21	2	P75	988	0.000104	0.000104	0.000859	0.000859
103	2	21	2	P90	1041	0.000182	0.000182	0.000936	0.000936
103	2	21	2	P95	1049	0.000003	0.000003	0.000756	0.000756
103	2	21	2	P99	1065	-0.000182	-0.000182	0.000571	0.000571
103	2	21	2	P999	1065	-0.000182	-0.000182	0.000571	0.000571
103	3	28	3	P1	940	0.000128	0.000128	0.000199	0.000199
103	3	28	3	P50	962	0.001922	0.000986	0.001362	0.000115
103	3	28	3	P75	1009	0.000957	-0.019417	0.000385	-0.019972
103	3	28	3	P90	1049	0.001339	0.001339	0.000756	0.000756
103	3	28	3	P95	1065	0.001157	0.001157	0.000571	0.000571
103	3	28	3	P99	1088	-0.001514	-0.001514	0.001633	0.001633
103	3	28	3	P999	1088	-0.001514	-0.001514	0.001633	0.001633
103	4	35	4	P1	940	-0.000183	-0.000183	-0.000424	-0.000424
103	4	35	4	P50	960	0.002134	0.002134	0.001575	0.001575
103	4	35	4	P75	1008	0.000079	0.000079	0.000754	0.000754
103	4	35	4	P90	1047	-0.000493	-0.000493	0.000796	0.000796
103	4	35	4	P95	1065	0.001157	0.001157	0.000571	0.000571
103	4	35	4	P99	1088	-0.001514	-0.001514	0.001633	0.001633
103	4	35	4	P999	1088	-0.001514	-0.001514	0.001633	0.001633
103	5	42	5	P1	940	-0.000183	-0.000183	-0.000424	-0.000424
103	5	42	5	P50	961	0.002028	0.001091	0.001468	0.000532
103	5	42	5	P75	988	0.001426	0.001426	0.000859	0.000859
103	5	42	5	P90	1047	-0.000493	-0.000493	0.000796	0.000796
103	5	42	5	P95	1065	-0.000713	-0.000713	0.000571	0.000571
103	5	42	5	P99	1088	-0.001514	-0.001514	0.001633	0.001633
103	5	42	5	P999	1088	-0.001514	-0.001514	0.001633	0.001633
103	6	49	6	P1	940	-0.000370	-0.000370	-0.000735	-0.000735
103	6	49	6	P50	960	0.002134	0.002134	0.001575	0.001575
103	6	49	6	P75	989	0.000413	0.000413	0.003591	0.003591
103	6	49	6	P90	1048	-0.001446	-0.001446	0.000464	0.000464
103	6	49	6	P95	1065	-0.000713	-0.000713	0.000571	0.000571
103	6	49	6	P99	1088	-0.001514	-0.001514	0.001633	0.001633
103	6	49	6	P999	1088	-0.001514	-0.001514	0.001633	0.001633
103	7	56	7	P1	940	0.000269	0.000269	-0.000735	-0.000735
103	7	56	7	P50	961	0.002665	0.001728	0.001468	0.000532
103	7	56	7	P75	1009	0.000653	-0.000282	0.000011	-0.000736
103	7	56	7	P90	1047	-0.001733	-0.001733	0.000173	0.000173
103	7	56	7	P95	1065	-0.000088	-0.000088	0.000571	0.000571
103	7	56	7	P99	1088	-0.000892	-0.000892	0.001633	0.001633
103	7	56	7	P999	1088	-0.000892	-0.000892	0.001633	0.001633
104	1	14	1	P1	939	0.004072	0.004072	0.003137	0.003137
104	1	14	1	P50	1003	0.005445	-0.009480	0.000743	-0.010417
104	1	14	1	P75	2463	0.004413	0.004413	0.003212	0.003212
104	1	14	1	P90	4930	-0.001580	-0.001580	0.000771	0.000771
104	1	14	1	P95	6901	-0.001399	-0.001399	0.000861	0.000861
104	1	14	1	P99	6901	-0.001399	-0.001399	0.000861	0.000861
104	1	14	1	P999	6901	-0.001399	-0.001399	0.000861	0.000861
104	2	21	2	P1	939	0.002197	0.002197	0.001264	0.001264
104	2	21	2	P50	997	0.003960	0.003960	0.003009	0.003009
104	2	21	2	P75	2483	0.000055	0.000055	0.002599	0.002599
104	2	21	2	P90	4930	-0.001580	-0.001580	0.000771	0.000771
104	2	21	2	P95	6901	-0.001399	-0.001399	0.000861	0.000861
104	2	21	2	P99	8803	0.001949	0.001949	0.000402	0.000402
104	2	21	2	P999	8803	0.001949	0.001949	0.000402	0.000402
104	3	28	3	P1	939	0.002197	0.002197	0.001264	0.001264
104	3	28	3	P50	1003	0.005445	-0.002045	0.000743	-0.002991
104	3	28	3	P75	2483	0.000055	-0.003677	0.002599	-0.004869
104	3	28	3	P90	4930	-0.001580	-0.001580	0.000771	0.000771
104	3	28	3	P95	6901	-0.001399	-0.001399	0.000861	0.000861
104	3	28	3	P99	8803	0.001949	0.001949	0.000402	0.000402
104	3	28	3	P999	8803	0.001949	0.001949	0.000402	0.000402
104	4	651	4	P1	1	0.003381	0.003381	0.002912	0.002912
104	4	651	4	P50	2	0.002423	0.002423	0.001832	0.001832
104	4	651	4	P75	3	-0.000433	-0.000433	-0.001092	-0.001092
104	4	651	4	P90	4	-0.001580	-0.001580	-0.002289	-0.002289
104	4	651	4	P95	5	0.002377	0.002377	0.001625	0.001625
104	4	651	4	P99	2483	0.000696	0.000696	0.002599	0.002599
104	4	651	4	P999	8803	0.002465	0.002465	0.000402	0.000402
104	5	658	5	P1	1	0.003381	0.003381	0.002912	0.002912
104	5	658	5	P50	2	0.002467	0.002456	0.001876	0.001865
104	5	658	5	P75	3	-0.000349	-0.000349	-0.001008	-0.001008
104	5	658	5	P90	4	-0.000973	-0.000973	-0.001682	-0.001682
104	5	658	5	P95	950	0.002504	0.002504	0.000831	0.000831
104	5	658	5	P99	2483	0.000696	0.000696	0.002599	0.002599
104	5	658	5	P999	8803	0.002465	0.002465	0.000402	0.000402
104	6	689	6	P1	1	0.003381	0.003381	0.002912	0.002912
104	6	689	6	P50	2	0.002631	0.002631	0.002040	0.002040
104	6	689	6	P75	3	0.000037	0.000037	-0.000623	-0.000623
104	6	689	6	P90	5	-0.004433	-0.004433	-0.001490	-0.001490
104	6	689	6	P95	939	0.002935	0.002935	0.001264	0.001264
104	6	689	6	P99	2483	0.000696	0.000696	0.002599	0.002599
104	6	689	6	P999	8803	0.002465	0.002465	0.000402	0.000402
104	7	720	7	P1	1	0.003798	0.003798	0.003328	0.003328
104	7	720	7	P50	3	-0.002575	-0.002592	-0.003233	-0.003250
104	7	720	7	P75	3	0.000439	0.000422	-0.000221	-0.000238
104	7	720	7	P90	12	0.001744	-0.084225	0.000839	-0.081611
104	7	720	7	P95	3935	0.000102	-0.047343	0.001923	-0.049161
104	7	720	7	P99	5280	0.001439	0.001439	0.003210	0.003210
104	7	720	7	P999	9470	0.000459	0.000459	0.002127	0.002127
105	1	14	1	P1	944	0.001283	0.001283	0.001561	0.001561
105	1	14	1	P50	1037	0.000784	-0.053793	0.001048	-0.053535
105	1	14	1	P75	1217	0.001482	0.001482	0.001725	0.001725
105	1	14	1	P90	1859	0.000278	0.000278	0.000463	0.000463
105	1	14	1	P95	4875	0.004471	0.004471	0.000776	0.000776
105	1	14	1	P99	4875	0.004471	0.004471	0.000776	0.000776
105	1	14	1	P999	4875	0.004471	0.004471	0.000776	0.000776
105	2	21	2	P1	944	0.001983	0.001983	0.001561	0.001561
105	2	21	2	P50	1023	0.000111	0.000111	0.003432	0.003432
105	2	21	2	P75	1175	-0.000111	-0.000111	0.003207	0.003207
105	2	21	2	P90	1859	0.000897	0.000897	0.000463	0.000463
105	2	21	2	P95	4791	0.003664	0.003664	0.003210	0.003210
105	2	21	2	P99	4875	0.004979	0.004979	0.000776	0.000776
105	2	21	2	P999	4875	0.004979	0.004979	0.000776	0.000776
105	3	28	3	P1	944	0.001790	0.001790	0.001561	0.001561
105	3	28	3	P50	1010	0.001497	-0.020715	0.001264	-0.020942
105	3	28	3	P75	1175	-0.000296	-0.103003	0.003207	-0.103213
105	3	28	3	P90	2480	0.000345	0.000345	0.000066	0.000066
105	3	28	3	P95	4791	0.003524	0.003524	0.003210	0.003210
105	3	28	3	P99	4875	0.004839	0.004839	0.000776	0.000776
105	3	28	3	P999	4875	0.004839	0.004839	0.000776	0.000776
105	4	35	4	P1	944	0.001790	0.001790	0.001561	0.001561
105	4	35	4	P50	1008	0.000986	0.000986	0.000754	0.000754
105	4	35	4	P75	1047	0.002903	0.002903	0.002668	0.002668
105	4	35	4	P90	1859	0.000727	0.000727	0.000463	0.000463
105	4	35	4	P95	4791	0.003524	0.003524	0.003210	0.003210
105	4	35	4	P99	4875	0.004839	0.004839	0.000776	0.000776
105	4	35	4	P999	4875	0.004839	0.004839	0.000776	0.000776
105	5	42	5	P1	944	0.001790	0.001790	0.001561	0.001561
105	5	42	5	P50	997	-0.000502	-0.007946	0.003009	-0.008176
105	5	42	5	P75	1044	-0.001707	-0.001707	0.001798	0.001798
105	5	42	5	P90	1324	-0.000064	-0.000064	0.003434	0.003434
105	5	42	5	P95	2480	0.000345	0.000345	0.000066	0.000066
105	5	42	5	P99	4875	0.004839	0.004839	0.000776	0.000776
105	5	42	5	P999	4875	0.004839	0.004839	0.000776	0.000776
105	6	49	6	P1	944	0.001790	0.001790	0.001561	0.001561
105	6	49	6	P50	981	0.000724	0.000724	0.000493	0.000493
105	6	49	6	P75	1030	0.000578	0.000578	0.000345	0.000345
105	6	49	6	P90	1324	-0.000064	-0.000064	0.003434	0.003434
105	6	49	6	P95	2480	0.000345	0.000345	0.000066	0.000066
105	6	49	6	P99	4875	0.004839	0.004839	0.000776	0.000776
105	6	49	6	P999	4875	0.004839	0.004839	0.000776	0.000776
105	7	56	7	P1	944	0.001790	0.001790	0.001561	0.001561
105	7	56	7	P50	981	0.000724	-0.000024	0.000493	-0.000255
105	7	56	7	P75	1030	-0.000668	-0.001912	-0.000901	-0.002145
105	7	56	7	P90	1217	0.001967	0.001967	0.001725	0.001725
105	7	56	7	P95	2480	0.000345	0.000345	0.000066	0.000066
105	7	56	7	P99	4875	0.004839	0.004839	0.000776	0.000776
105	7	56	7	P999	4875	0.004839	0.004839	0.000776	0.000776
106	1	14	1	P1	948	0.000043	0.000043	0.001070	0.001070
106	1	14	1	P50	1014	0.000028	-0.011124	0.001049	-0.010113
106	1	14	1	P75	1073	-0.000453	-0.000453	0.000563	0.000563
106	1	14	1	P90	3129	0.002174	0.002174	0.003108	0.003108
106	1	14	1	P95	3599	0.000545	0.000545	0.001466	0.001466
106	1	14	1	P99	3599	0.000545	0.000545	0.001466	0.001466
106	1	14	1	P999	3599	0.000545	0.000545	0.001466	0.001466
106	2	21	2	P1	948	0.000450	0.000450	0.001070	0.001070
106	2	21	2	P50	1014	0.000440	0.000440	0.001049	0.001049
106	2	21	2	P75	1079	0.001864	0.001864	0.002466	0.002466
106	2	21	2	P90	3505	0.001343	0.001343	0.001767	0.001767
106	2	21	2	P95	3599	0.001047	0.001047	0.001466	0.001466
106	2	21	2	P99	4089	0.000512	0.000512	0.000912	0.000912
106	2	21	2	P999	4089	0.000512	0.000512	0.000912	0.000912
106	3	28	3	P1	948	0.000450	0.000450	0.001070	0.001070
106	3	28	3	P50	1018	0.000241	-0.003491	0.000850	-0.002884
106	3	28	3	P75	1086	-0.000865	-0.004593	0.003478	-0.003996
106	3	28	3	P90	3719	0.001896	0.001896	0.002311	0.002311
106	3	28	3	P95	4089	0.000512	0.000512	0.000912	0.000912
106	3	28	3	P99	4241	0.001399	0.001399	0.001794	0.001794
106	3	28	3	P999	4241	0.001399	0.001399	0.001794	0.001794
106	4	35	4	P1	948	0.001268	0.001268	0.001070	0.001070
106	4	35	4	P50	1019	0.000067	0.000067	0.003613	0.003613
106	4	35	4	P75	1086	-0.000067	-0.000067	0.003478	0.003478
106	4	35	4	P90	3599	0.001680	0.001680	0.001466	0.001466
106	4	35	4	P95	4089	0.001127	0.001127	0.000912	0.000912
106	4	35	4	P99	4241	0.002010	0.002010	0.001794	0.001794
106	4	35	4	P999	4241	0.002010	0.002010	0.001794	0.001794
106	5	42	5	P1	948	0.000054	0.000054	0.001070	0.001070
106	5	42	5	P50	1018	-0.002018	-0.003881	0.000850	-0.002884
106	5	42	5	P75	1086	-0.001252	-0.001252	0.003478	0.003478
106	5	42	5	P90	3505	0.001035	0.001035	0.001767	0.001767
106	5	42	5	P95	3719	0.001591	0.001591	0.002311	0.002311
106	5	42	5	P99	4241	0.001104	0.001104	0.001794	0.001794
106	5	42	5	P999	4241	0.001104	0.001104	0.001794	0.001794
106	6	49	6	P1	948	-0.000912	-0.000912	0.001070	0.001070
106	6	49	6	P50	1004	-0.002231	-0.002231	0.003490	0.003490
106	6	49	6	P75	1079	0.000487	0.000487	0.002466	0.002466
106	6	49	6	P90	3505	-0.000155	-0.000155	0.001767	0.001767
106	6	49	6	P95	3719	0.000391	0.000391	0.002311	0.002311
106	6	49	6	P99	4241	-0.000118	-0.000118	0.001794	0.001794
106	6	49	6	P999	4241	-0.000118	-0.000118	0.001794	0.001794
106	7	672	7	P1	1	0.003432	0.003432	0.003276	0.003276
106	7	672	7	P50	3	0.002953	0.002940	-0.001107	-0.001119
106	7	672	7	P75	4	-0.001744	-0.001768	-0.002103	-0.002127
106	7	672	7	P90	4	0.000636	0.000636	0.000276	0.000276
106	7	672	7	P95	974	0.000415	0.000415	0.000178	0.000178
106	7	672	7	P99	3129	0.000709	0.000709	0.003108	0.003108
106	7	672	7	P999	4241	-0.000557	-0.000557	0.001794	0.001794
107	1	38	1	P1	4	0.003351	0.003351	0.000490	0.000490
107	1	38	1	P50	8	-0.001178	-0.124335	-0.000387	-0.123627
107	1	38	1	P75	15	0.001265	0.001265	0.001975	0.001975
107	1	38	1	P90	1115	-0.000594	-0.000594	0.003290	0.003290
107	1	38	1	P95	1147	0.001019	0.001019	0.001155	0.001155
107	1	38	1	P99	1162	-0.000759	-0.000759	0.003119	0.003119
107	1	38	1	P999	1162	-0.000759	-0.000759	0.003119	0.003119
107	2	69	2	P1	4	0.003394	0.003394	0.000490	0.000490
107	2	69	2	P50	1115	-0.000505	-0.000505	0.003290	0.003290
107	2	69	2	P75	4798	-0.000593	-0.000593	0.001747	0.001747
107	2	69	2	P90	5186	0.000775	0.000775	0.000610	0.000610
107	2	69	2	P95	5293	0.000914	0.000914	0.000747	0.000747
107	2	69	2	P99	8286	0.001351	0.001351	0.001120	0.001120
107	2	69	2	P999	8286	0.001351	0.001351	0.001120	0.001120
107	3	76	3	P1	4	0.003394	0.003394	0.000490	0.000490
107	3	76	3	P50	1084	0.001524	-0.002214	0.001579	-0.000292
107	3	76	3	P75	4788	0.000247	-0.001621	0.000094	-0.001774
107	3	76	3	P90	5148	0.002524	0.002524	0.002360	0.002360
107	3	76	3	P95	5293	0.000914	0.000914	0.000747	0.000747
107	3	76	3	P99	8286	0.001351	0.001351	0.001120	0.001120
107	3	76	3	P999	8286	0.001351	0.001351	0.001120	0.001120
107	4	83	4	P1	4	0.003656	0.003656	0.000490	0.000490
107	4	83	4	P50	984	0.001648	0.001648	0.001178	0.001178
107	4	83	4	P75	4779	0.000877	0.000877	0.000106	0.000106
107	4	83	4	P90	5148	0.003147	0.003147	0.002360	0.002360
107	4	83	4	P95	5293	0.001537	0.001537	0.000747	0.000747
107	4	83	4	P99	8286	0.001997	0.001997	0.001120	0.001120
107	4	83	4	P999	8286	0.001997	0.001997	0.001120	0.001120
107	5	90	5	P1	4	0.003656	0.003656	0.000490	0.000490
107	5	90	5	P50	978	0.000286	-0.029189	0.003562	-0.029638
107	5	90	5	P75	4779	0.000877	0.000877	0.000106	0.000106
107	5	90	5	P90	5194	0.001725	-0.000145	0.000938	-0.000931
107	5	90	5	P95	5293	0.001537	0.001537	0.000747	0.000747
107	5	90	5	P99	8286	0.001997	0.001997	0.001120	0.001120
107	5	90	5	P999	8286	0.001997	0.001997	0.001120	0.001120
107	6	97	6	P1	4	0.003656	0.003656	0.000490	0.000490
107	6	97	6	P50	944	0.002023	0.002023	0.001561	0.001561
107	6	97	6	P75	4716	0.001062	0.001062	0.000294	0.000294
107	6	97	6	P90	5194	0.001725	0.001725	0.000938	0.000938
107	6	97	6	P95	5352	0.001668	0.001668	0.000875	0.000875
107	6	97	6	P99	8286	0.001997	0.001997	0.001120	0.001120
107	6	97	6	P999	8286	0.001997	0.001997	0.001120	0.001120
107	7	104	7	P1	5	-0.002381	-0.002381	-0.001845	-0.001845
107	7	104	7	P50	940	0.002532	-0.001209	0.002070	0.000199
107	7	104	7	P75	4704	-0.000129	-0.003861	0.000973	-0.000896
107	7	104	7	P90	5186	0.001397	0.001397	0.000610	0.000610
107	7	104	7	P95	5293	0.001537	0.001537	0.000747	0.000747
107	7	104	7	P99	7947	-0.001096	-0.001096	0.001776	0.001776
107	7	104	7	P999	8286	0.001997	0.001997	0.001120	0.001120
108	1	14	1	P1	909	0.003515	0.003515	0.001963	0.001963
108	1	14	1	P50	966	-0.001227	-0.034276	0.000950	-0.035774
108	1	14	1	P75	1018	-0.001315	-0.001315	0.000850	0.000850
108	1	14	1	P90	1442	0.001944	0.001944	0.000289	0.000289
108	1	14	1	P95	2152	0.001630	0.001630	0.003629	0.003629
108	1	14	1	P99	2152	0.001630	0.001630	0.003629	0.003629
108	1	14	1	P999	2152	0.001630	0.001630	0.003629	0.003629
108	2	21	2	P1	907	0.002865	0.002865	0.000426	0.000426
108	2	21	2	P50	951	0.004095	0.004095	0.001649	0.001649
108	2	21	2	P75	1018	-0.000444	-0.000444	0.000850	0.000850
108	2	21	2	P90	1442	0.002764	0.002764	0.000289	0.000289
108	2	21	2	P95	2152	0.002389	0.002389	0.003629	0.003629
108	2	21	2	P99	7371	0.001116	0.001116	0.002259	0.002259
108	2	21	2	P999	7371	0.001116	0.001116	0.002259	0.002259
108	3	28	3	P1	907	0.004236	0.004236	0.000426	0.000426
108	3	28	3	P50	966	0.001033	-0.010134	0.000950	-0.013904
108	3	28	3	P75	1045	0.004696	-0.024912	0.000839	-0.025009
108	3	28	3	P90	2152	0.003969	0.003969	0.003629	0.003629
108	3	28	3	P95	6770	0.002041	0.002041	0.001337	0.001337
108	3	28	3	P99	7371	-0.000752	-0.000752	0.002259	0.002259
108	3	28	3	P999	7371	-0.000752	-0.000752	0.002259	0.002259
108	4	35	4	P1	907	0.004236	0.004236	0.000426	0.000426
108	4	35	4	P50	966	0.001033	0.001033	0.000950	0.000950
108	4	35	4	P75	1062	-0.000234	-0.000234	0.003397	0.003397
108	4	35	4	P90	2152	0.003969	0.003969	0.003629	0.003629
108	4	35	4	P95	6770	0.002041	0.002041	0.001337	0.001337
108	4	35	4	P99	7371	-0.000752	-0.000752	0.002259	0.002259
108	4	35	4	P999	7371	-0.000752	-0.000752	0.002259	0.002259
108	5	42	5	P1	907	0.004236	0.004236	0.000426	0.000426
108	5	42	5	P50	981	0.000580	-0.014274	0.000493	-0.014355
108	5	42	5	P75	1096	-0.001833	-0.001833	0.001783	0.001783
108	5	42	5	P90	1928	0.001703	0.001703	0.001399	0.001399
108	5	42	5	P95	3990	0.003534	0.003534	0.002997	0.002997
108	5	42	5	P99	7371	-0.000752	-0.000752	0.002259	0.002259
108	5	42	5	P999	7371	-0.000752	-0.000752	0.002259	0.002259
108	6	49	6	P1	906	0.002201	0.002201	-0.000340	-0.000340
108	6	49	6	P50	981	0.001181	0.001181	0.000493	0.000493
108	6	49	6	P75	1154	0.003274	0.003274	0.002550	0.002550
108	6	49	6	P90	2642	0.004987	0.004987	0.000334	0.000334
108	6	49	6	P95	5580	0.005089	0.005089	0.000274	0.000274
108	6	49	6	P99	7371	-0.000358	-0.000358	0.002259	0.002259
108	6	49	6	P999	7371	-0.000358	-0.000358	0.002259	0.002259
108	7	56	7	P1	906	0.000330	0.000330	-0.000963	-0.000963
108	7	56	7	P50	991	0.000385	-0.008922	-0.000304	-0.009603
108	7	56	7	P75	1191	0.005373	-0.027894	0.000891	-0.028596
108	7	56	7	P90	3990	0.003992	0.003992	0.002997	0.002997
108	7	56	7	P95	5580	0.005089	0.005089	0.000274	0.000274
108	7	56	7	P99	7371	-0.000358	-0.000358	0.002259	0.002259
108	7	56	7	P999	7371	-0.000358	-0.000358	0.002259	0.002259
109	1	14	1	P1	902	0.003281	0.003281	0.002218	0.002218
109	1	14	1	P50	963	0.001390	-0.009778	0.000322	-0.010833
109	1	14	1	P75	993	0.000619	0.000619	0.003292	0.003292
109	1	14	1	P90	2606	0.004022	0.004022	0.002844	0.002844
109	1	14	1	P95	3984	0.001981	0.001981	0.000760	0.000760
109	1	14	1	P99	3984	0.001981	0.001981	0.000760	0.000760
109	1	14	1	P999	3984	0.001981	0.001981	0.000760	0.000760
109	2	637	2	P1	1	0.001183	0.001183	0.003276	0.003276
109	2	637	2	P50	3	-0.000049	-0.000049	-0.001703	-0.001703
109	2	637	2	P75	4	-0.001511	-0.001511	-0.003164	-0.003164
109	2	637	2	P90	4	0.001015	0.001015	-0.000642	-0.000642
109	2	637	2	P95	4	0.001859	0.001859	0.000200	0.000200
109	2	637	2	P99	963	0.002009	0.002009	0.000322	0.000322
109	2	637	2	P999	3984	0.002455	0.002455	0.000760	0.000760
109	3	644	3	P1	1	0.001183	0.001183	0.003276	0.003276
109	3	644	3	P50	3	0.000004	-0.000009	-0.001650	-0.001664
109	3	644	3	P75	4	-0.001353	-0.001380	-0.003007	-0.003033
109	3	644	3	P90	4	0.001174	0.001174	-0.000484	-0.000484
109	3	644	3	P95	4	0.002017	0.002017	0.000358	0.000358
109	3	644	3	P99	974	0.001865	0.001865	0.000178	0.000178
109	3	644	3	P999	3984	0.002455	0.002455	0.000760	0.000760
109	4	675	4	P1	1	0.001183	0.001183	0.003276	0.003276
109	4	675	4	P50	3	0.000201	0.000201	-0.001453	-0.001453
109	4	675	4	P75	4	-0.000749	-0.000749	-0.002403	-0.002403
109	4	675	4	P90	4	0.001912	0.001912	0.000253	0.000253
109	4	675	4	P95	11	-0.000199	-0.000199	0.001879	0.001879
109	4	675	4	P99	974	0.001865	0.001865	0.000178	0.000178
109	4	675	4	P999	3984	0.002455	0.002455	0.000760	0.000760
109	5	706	5	P1	1	0.001968	0.001968	0.003745	0.003745
109	5	706	5	P50	3	0.000797	0.000783	-0.001243	-0.001256
109	5	706	5	P75	4	0.000259	0.000259	-0.001799	-0.001799
109	5	706	5	P90	8	0.000973	0.000973	0.002607	0.002607
109	5	706	5	P95	993	0.001983	0.001983	0.003292	0.003292
109	5	706	5	P99	5245	0.001187	0.001187	0.002383	0.002383
109	5	706	5	P999	8918	0.001217	0.001217	0.002377	0.002377
109	6	737	6	P1	1	0.001968	0.001968	0.003745	0.003745
109	6	737	6	P50	3	0.000994	0.000994	-0.001046	-0.001046
109	6	737	6	P75	4	0.000865	0.000865	-0.001194	-0.001194
109	6	737	6	P90	45	0.004555	0.004555	0.002324	0.002324
109	6	737	6	P95	989	0.002281	0.002281	0.003591	0.003591
109	6	737	6	P99	5245	0.001187	0.001187	0.002383	0.002383
109	6	737	6	P999	8918	0.001217	0.001217	0.002377	0.002377
109	7	744	7	P1	1	0.001968	0.001968	0.003745	0.003745
109	7	744	7	P50	3	0.001047	0.001034	-0.000993	-0.001006
109	7	744	7	P75	4	0.001023	0.000997	-0.001036	-0.001063
109	7	744	7	P90	47	0.002182	0.002182	0.003699	0.003699
109	7	744	7	P95	974	0.002612	0.002612	0.000178	0.000178
109	7	744	7	P99	5245	0.001187	0.001187	0.002383	0.002383
109	7	744	7	P999	8918	0.001217	0.001217	0.002377	0.002377
110	1	14	1	P1	124	-0.001550	-0.001550	0.001692	0.001692
110	1	14	1	P50	137	-0.002167	-0.004031	0.001048	-0.004549
110	1	14	1	P75	139	0.003909	0.003909	0.003381	0.003381
110	1	14	1	P90	316	0.001455	0.001455	0.000721	0.000721
110	1	14	1	P95	489	-0.001452	-0.001452	0.001443	0.001443
110	1	14	1	P99	489	-0.001452	-0.001452	0.001443	0.001443
110	1	14	1	P999	489	-0.001452	-0.001452	0.001443	0.001443
110	2	21	2	P1	124	-0.001502	-0.001502	0.001692	0.001692
110	2	21	2	P50	137	-0.002118	-0.002118	0.001048	0.001048
110	2	21	2	P75	140	0.004270	0.004270	0.003689	0.003689
110	2	21	2	P90	316	0.001513	0.001513	0.000721	0.000721
110	2	21	2	P95	489	-0.001390	-0.001390	0.001443	0.001443
110	2	21	2	P99	633	-0.001511	-0.001511	0.001254	0.001254
110	2	21	2	P999	633	-0.001511	-0.001511	0.001254	0.001254
110	3	28	3	P1	124	-0.001502	-0.001502	0.001692	0.001692
110	3	28	3	P50	139	0.003959	-0.003520	0.003381	-0.004093
110	3	28	3	P75	153	0.001462	-0.028050	0.000860	-0.032250
110	3	28	3	P90	489	-0.001390	-0.001390	0.001443	0.001443
110	3	28	3	P95	539	-0.001530	-0.001530	0.001277	0.001277
110	3	28	3	P99	633	-0.001511	-0.001511	0.001254	0.001254
110	3	28	3	P999	633	-0.001511	-0.001511	0.001254	0.001254
110	4	35	4	P1	124	-0.001502	-0.001502	0.001692	0.001692
110	4	35	4	P50	139	0.003959	0.003959	0.003381	0.003381
110	4	35	4	P75	153	0.001462	0.001462	0.000860	0.000860
110	4	35	4	P90	489	-0.001390	-0.001390	0.001443	0.001443
110	4	35	4	P95	539	-0.001530	-0.001530	0.001277	0.001277
110	4	35	4	P99	633	-0.001511	-0.001511	0.001254	0.001254
110	4	35	4	P999	633	-0.001511	-0.001511	0.001254	0.001254
110	5	42	5	P1	124	-0.001502	-0.001502	0.001692	0.001692
110	5	42	5	P50	142	0.005044	-0.002443	0.000712	-0.006741
110	5	42	5	P75	153	0.001462	0.001462	0.000860	0.000860
110	5	42	5	P90	491	-0.001732	-0.001732	0.001099	0.001099
110	5	42	5	P95	611	0.000211	0.000211	0.002990	0.002990
110	5	42	5	P99	633	-0.001511	-0.001511	0.001254	0.001254
