key_ordinal	n	quantile	oracle	T_int	T_int_err	T_ceil	T_ceil_err	G_int	G_int_err	G_ceil	G_ceil_err
6	623	P90	3	3.004093	0.001364	3.004093	0.001364	2.999218	-0.000261	2.999218	-0.000261
6	623	P95	3	3.005354	0.001785	3.005354	0.001785	3.000478	0.000159	3.000478	0.000159
6	623	P99	4	4.007216	0.001804	4.007216	0.001804	4.000713	0.000178	4.000713	0.000178
6	623	P999	176	176.130752	0.000743	176.130752	0.000743	176.503470	0.002861	176.503470	0.002861
7	623	P1	1	1.002926	0.002926	1.002926	0.002926	1.003276	0.003276	1.003276	0.003276
7	623	P50	3	2.989537	-0.003488	2.989537	-0.003488	2.990580	-0.003140	2.990580	-0.003140
7	623	P75	3	2.996661	-0.001113	2.996661	-0.001113	2.997706	-0.000765	2.997706	-0.000765
7	623	P90	4	3.989779	-0.002555	3.989779	-0.002555	3.991171	-0.002207	3.991171	-0.002207
7	623	P95	4	3.996205	-0.000949	3.996205	-0.000949	3.997599	-0.000600	3.997599	-0.000600
7	623	P99	5	5.002639	0.000528	5.002639	0.000528	5.004384	0.000877	5.004384	0.000877
7	623	P999	145	145.273430	0.001886	145.273430	0.001886	145.324107	0.002235	145.324107	0.002235
8	623	P1	1	1.001157	0.001157	1.001157	0.001157	1.003276	0.003276	1.003276	0.003276
8	623	P50	3	2.994907	-0.001698	2.994907	-0.001698	2.990047	-0.003318	2.990047	-0.003318
8	623	P75	3	3.001084	0.000361	3.001084	0.000361	2.996214	-0.001262	2.996214	-0.001262
8	623	P90	3	3.004773	0.001591	3.004773	0.001591	2.999897	-0.000034	2.999897	-0.000034
8	623	P95	4	3.994504	-0.001374	3.994504	-0.001374	3.988022	-0.002994	3.988022	-0.002994
8	623	P99	4	4.006966	0.001742	4.006966	0.001742	4.000464	0.000116	4.000464	0.000116
8	623	P999	145	145.017230	0.000119	145.017230	0.000119	145.324107	0.002235	145.324107	0.002235
9	623	P1	1	1.003253	0.003253	1.003253	0.003253	1.003745	0.003745	1.003745	0.003745
9	623	P50	3	3.002689	0.000896	3.002689	0.000896	2.992952	-0.002349	2.992952	-0.002349
9	623	P75	3	3.008342	0.002781	3.008342	0.002781	2.998587	-0.000471	2.998587	-0.000471
9	623	P90	4	3.989565	-0.002609	3.989565	-0.002609	3.991520	-0.002120	3.991520	-0.002120
9	623	P95	4	3.995139	-0.001215	3.995139	-0.001215	3.997097	-0.000726	3.997097	-0.000726
9	623	P99	4	3.999640	-0.000090	3.999640	-0.000090	4.001599	0.000400	4.001599	0.000400
9	623	P999	74	74.116881	0.001579	74.116881	0.001579	74.153195	0.002070	74.153195	0.002070
10	623	P1	2	1.996113	-0.001944	1.996113	-0.001944	1.996809	-0.001596	1.996809	-0.001596
10	623	P50	3	2.995004	-0.001665	2.995004	-0.001665	2.996049	-0.001317	2.996049	-0.001317
10	623	P75	4	3.987444	-0.003139	3.987444	-0.003139	3.988835	-0.002791	3.988835	-0.002791
10	623	P90	4	3.995854	-0.001036	3.995854	-0.001036	3.997248	-0.000688	3.997248	-0.000688
10	623	P95	4	3.998662	-0.000335	3.998662	-0.000335	4.000056	0.000014	4.000056	0.000014
10	623	P99	66	66.016686	0.000253	66.016686	0.000253	66.039716	0.000602	66.039716	0.000602
10	623	P999	165	165.578663	0.003507	165.578663	0.003507	165.018436	0.000112	165.018436	0.000112
11	623	P1	3	3.001758	0.000586	3.001758	0.000586	2.992024	-0.002659	2.992024	-0.002659
11	623	P50	5	4.993299	-0.001340	4.993299	-0.001340	4.995745	-0.000851	4.995745	-0.000851
11	623	P75	6	5.990478	-0.001587	5.990478	-0.001587	5.993413	-0.001098	5.993413	-0.001098
11	623	P90	6	6.004565	0.000761	6.004565	0.000761	6.007507	0.001251	6.007507	0.001251
11	623	P95	6	6.009268	0.001545	6.009268	0.001545	6.012212	0.002035	6.012212	0.002035
11	623	P99	7	7.007555	0.001079	7.007555	0.001079	7.010988	0.001570	7.010988	0.001570
11	623	P999	76	76.081799	0.001076	76.081799	0.001076	76.119076	0.001567	76.119076	0.001567
12	623	P1	3	2.995232	-0.001589	2.995232	-0.001589	2.991415	-0.002862	2.991415	-0.002862
12	623	P50	5	5.009336	0.001867	5.009336	0.001867	5.002952	0.000590	5.002952	0.000590
12	623	P75	7	6.997139	-0.000409	6.997139	-0.000409	6.988222	-0.001683	6.988222	-0.001683
12	623	P90	7	7.012952	0.001850	7.012952	0.001850	7.004014	0.000573	7.004014	0.000573
12	623	P95	7	7.018231	0.002604	7.018231	0.002604	7.009286	0.001327	7.009286	0.001327
12	623	P99	79	79.119060	0.001507	79.119060	0.001507	79.018226	0.000231	79.018226	0.000231
12	623	P999	174	174.105940	0.000609	174.105940	0.000609	174.535236	0.003076	174.535236	0.003076
13	623	P1	3	3.001446	0.000482	3.001446	0.000482	2.991713	-0.002762	2.991713	-0.002762
13	623	P50	5	4.994557	-0.001089	4.994557	-0.001089	4.997004	-0.000599	4.997004	-0.000599
13	623	P75	6	5.992142	-0.001310	5.992142	-0.001310	5.995078	-0.000820	5.995078	-0.000820
13	623	P90	6	6.006233	0.001039	6.006233	0.001039	6.009176	0.001529	6.009176	0.001529
13	623	P95	6	6.010938	0.001823	6.010938	0.001823	6.013883	0.002314	6.013883	0.002314
13	623	P99	8	8.016929	0.002116	8.016929	0.002116	8.020857	0.002607	8.020857	0.002607
13	623	P999	78	78.098808	0.001267	78.098808	0.001267	78.137074	0.001757	78.137074	0.001757
14	623	P1	1	1.002926	0.002926	1.002926	0.002926	1.003276	0.003276	1.003276	0.003276
14	623	P50	3	2.989675	-0.003442	2.989675	-0.003442	2.990718	-0.003094	2.990718	-0.003094
14	623	P75	3	2.995322	-0.001559	2.995322	-0.001559	2.996367	-0.001211	2.996367	-0.001211
14	623	P90	3	2.998694	-0.000435	2.998694	-0.000435	2.999740	-0.000087	2.999740	-0.000087
14	623	P95	3	2.999819	-0.000060	2.999819	-0.000060	3.000865	0.000288	3.000865	0.000288
14	623	P99	5	5.006380	0.001276	5.006380	0.001276	5.008127	0.001625	5.008127	0.001625
14	623	P999	176	176.441920	0.002511	176.441920	0.002511	176.503470	0.002861	176.503470	0.002861
15	623	P1	2	1.995865	-0.002068	1.995865	-0.002068	1.996843	-0.001579	1.996843	-0.001579
15	623	P50	3	3.004954	0.001651	3.004954	0.001651	2.995210	-0.001597	2.995210	-0.001597
15	623	P75	4	3.985660	-0.003585	3.985660	-0.003585	3.987613	-0.003097	3.987613	-0.003097
15	623	P90	4	3.994726	-0.001318	3.994726	-0.001318	3.996684	-0.000829	3.996684	-0.000829
15	623	P95	4	3.997753	-0.000562	3.997753	-0.000562	3.999712	-0.000072	3.999712	-0.000072
15	623	P99	5	5.005674	0.001135	5.005674	0.001135	5.008127	0.001625	5.008127	0.001625
15	623	P999	121	121.395573	0.003269	121.395573	0.003269	121.001905	0.000016	121.001905	0.000016
16	623	P1	1	1.003395	0.003395	1.003395	0.003395	1.003745	0.003745	1.003745	0.003745
16	623	P50	3	2.989374	-0.003542	2.989374	-0.003542	2.990417	-0.003194	2.990417	-0.003194
16	623	P75	3	2.995696	-0.001435	2.995696	-0.001435	2.996741	-0.001086	2.996741	-0.001086
16	623	P90	3	2.999472	-0.000176	2.999472	-0.000176	3.000518	0.000173	3.000518	0.000173
16	623	P95	4	3.991738	-0.002066	3.991738	-0.002066	3.993130	-0.001717	3.993130	-0.001717
16	623	P99	4	4.000224	0.000056	4.000224	0.000056	4.001620	0.000405	4.001620	0.000405
16	623	P999	146	146.363553	0.002490	146.363553	0.002490	146.414610	0.002840	146.414610	0.002840
17	623	P1	1	1.002562	0.002562	1.002562	0.002562	1.002912	0.002912	1.002912	0.002912
17	623	P50	3	2.993159	-0.002280	2.993159	-0.002280	2.994203	-0.001932	2.994203	-0.001932
17	623	P75	3	2.999022	-0.000326	2.999022	-0.000326	3.000068	0.000023	3.000068	0.000023
17	623	P90	4	3.993828	-0.001543	3.993828	-0.001543	3.995222	-0.001195	3.995222	-0.001195
17	623	P95	4	3.997624	-0.000594	3.997624	-0.000594	3.999018	-0.000245	3.999018	-0.000245
17	623	P99	5	5.006380	0.001276	5.006380	0.001276	5.008127	0.001625	5.008127	0.001625
17	623	P999	122	122.323772	0.002654	122.323772	0.002654	122.366443	0.003004	122.366443	0.003004
18	623	P1	1	1.002926	0.002926	1.002926	0.002926	1.003276	0.003276	1.003276	0.003276
18	623	P50	3	2.989329	-0.003557	2.989329	-0.003557	2.990372	-0.003209	2.990372	-0.003209
18	623	P75	3	2.996119	-0.001294	2.996119	-0.001294	2.997164	-0.000945	2.997164	-0.000945
18	623	P90	4	3.986648	-0.003338	3.986648	-0.003338	3.988039	-0.002990	3.988039	-0.002990
18	623	P95	4	3.994486	-0.001379	3.994486	-0.001379	3.995879	-0.001030	3.995879	-0.001030
18	623	P99	5	4.993920	-0.001216	4.993920	-0.001216	4.995662	-0.000868	4.995662	-0.000868
18	623	P999	73	73.027241	0.000373	73.027241	0.000373	73.052715	0.000722	73.052715	0.000722
19	623	P1	2	1.996098	-0.001951	1.996098	-0.001951	1.996794	-0.001603	1.996794	-0.001603
19	623	P50	3	2.993317	-0.002228	2.993317	-0.002228	2.994361	-0.001880	2.994361	-0.001880
19	623	P75	3	2.999240	-0.000253	2.999240	-0.000253	3.000286	0.000095	3.000286	0.000095
19	623	P90	4	3.994144	-0.001464	3.994144	-0.001464	3.995537	-0.001116	3.995537	-0.001116
19	623	P95	4	3.997761	-0.000560	3.997761	-0.000560	3.999156	-0.000211	3.999156	-0.000211
19	623	P99	5	5.006380	0.001276	5.006380	0.001276	5.008127	0.001625	5.008127	0.001625
19	623	P999	121	121.412699	0.003411	121.412699	0.003411	121.001905	0.000016	121.001905	0.000016
20	623	P1	2	1.992581	-0.003710	1.992581	-0.003710	1.996797	-0.001601	1.996797	-0.001601
20	623	P50	3	2.999823	-0.000059	2.999823	-0.000059	2.994955	-0.001682	2.994955	-0.001682
20	623	P75	3	3.005924	0.001975	3.005924	0.001975	3.001047	0.000349	3.001047	0.000349
20	623	P90	4	4.002900	0.000725	4.002900	0.000725	3.996405	-0.000899	3.996405	-0.000899
20	623	P95	4	4.006036	0.001509	4.006036	0.001509	3.999535	-0.000116	3.999535	-0.000116
20	623	P99	5	5.016267	0.003253	5.016267	0.003253	5.008127	0.001625	5.008127	0.001625
20	623	P999	122	122.108046	0.000886	122.108046	0.000886	122.366443	0.003004	122.366443	0.003004
21	623	P1	1	1.001157	0.001157	1.001157	0.001157	1.003276	0.003276	1.003276	0.003276
21	623	P50	2	1.998192	-0.000904	1.998192	-0.000904	2.002421	0.001210	2.002421	0.001210
21	623	P75	3	2.998151	-0.000616	2.998151	-0.000616	2.993286	-0.002238	2.993286	-0.002238
21	623	P90	3	3.003584	0.001195	3.003584	0.001195	2.998710	-0.000430	2.998710	-0.000430
21	623	P95	3	3.005398	0.001799	3.005398	0.001799	3.000521	0.000174	3.000521	0.000174
21	623	P99	4	4.007583	0.001896	4.007583	0.001896	4.001080	0.000270	4.001080	0.000270
21	623	P999	74	74.273722	0.003699	74.273722	0.003699	74.153195	0.002070	74.153195	0.002070
22	623	P1	2	1.995870	-0.002065	1.995870	-0.002065	1.996848	-0.001576	1.996848	-0.001576
22	623	P50	3	3.006690	0.002230	3.006690	0.002230	2.996939	-0.001020	2.996939	-0.001020
22	623	P75	4	3.989886	-0.002528	3.989886	-0.002528	3.991841	-0.002040	3.991841	-0.002040
22	623	P90	4	3.996196	-0.000951	3.996196	-0.000951	3.998154	-0.000462	3.998154	-0.000462
22	623	P95	4	3.998301	-0.000425	3.998301	-0.000425	4.000260	0.000065	4.000260	0.000065
22	623	P99	4	4.000000	-0.000000	4.000000	-0.000000	4.001960	0.000490	4.001960	0.000490
22	623	P999	81	81.073360	0.000906	81.073360	0.000906	81.113083	0.001396	81.113083	0.001396
23	623	P1	2	1.992576	-0.003712	1.992576	-0.003712	1.996793	-0.001604	1.996793	-0.001604
23	623	P50	3	2.999248	-0.000251	2.999248	-0.000251	2.994381	-0.001873	2.994381	-0.001873
23	623	P75	3	3.005637	0.001879	3.005637	0.001879	3.000760	0.000253	3.000760	0.000253
23	623	P90	4	4.002560	0.000640	4.002560	0.000640	3.996065	-0.000984	3.996065	-0.000984
23	623	P95	4	4.005827	0.001457	4.005827	0.001457	3.999327	-0.000168	3.999327	-0.000168
23	623	P99	4	4.008465	0.002116	4.008465	0.002116	4.001960	0.000490	4.001960	0.000490
23	623	P999	75	75.111307	0.001484	75.111307	0.001484	75.270253	0.003603	75.270253	0.003603
24	623	P1	1	1.001625	0.001625	1.001625	0.001625	1.003745	0.003745	1.003745	0.003745
24	623	P50	2	1.999605	-0.000197	1.999605	-0.000197	2.003837	0.001918	2.003837	0.001918
24	623	P75	3	3.000414	0.000138	3.000414	0.000138	2.995545	-0.001485	2.995545	-0.001485
24	623	P90	3	3.004237	0.001412	3.004237	0.001412	2.999362	-0.000213	2.999362	-0.000213
24	623	P95	3	3.005513	0.001838	3.005513	0.001838	3.000636	0.000212	3.000636	0.000212
24	623	P99	4	4.008465	0.002116	4.008465	0.002116	4.001960	0.000490	4.001960	0.000490
24	623	P999	175	175.473611	0.002706	175.473611	0.002706	175.188863	0.001079	175.188863	0.001079
25	623	P1	1	1.003253	0.003253	1.003253	0.003253	1.003745	0.003745	1.003745	0.003745
25	623	P50	3	3.007526	0.002509	3.007526	0.002509	2.997773	-0.000742	2.997773	-0.000742
25	623	P75	4	3.990409	-0.002398	3.990409	-0.002398	3.992364	-0.001909	3.992364	-0.001909
25	623	P90	4	3.996393	-0.000902	3.996393	-0.000902	3.998351	-0.000412	3.998351	-0.000412
25	623	P95	4	3.998389	-0.000403	3.998389	-0.000403	4.000348	0.000087	4.000348	0.000087
25	623	P99	4	4.000000	-0.000000	4.000000	-0.000000	4.001960	0.000490	4.001960	0.000490
25	623	P999	79	79.275304	0.003485	79.275304	0.003485	79.018226	0.000231	79.018226	0.000231
26	623	P1	1	1.002562	0.002562	1.002562	0.002562	1.002912	0.002912	1.002912	0.002912
26	623	P50	3	2.990938	-0.003021	2.990938	-0.003021	2.991981	-0.002673	2.991981	-0.002673
26	623	P75	3	2.996776	-0.001075	2.996776	-0.001075	2.997822	-0.000726	2.997822	-0.000726
26	623	P90	4	3.987268	-0.003183	3.987268	-0.003183	3.988659	-0.002835	3.988659	-0.002835
26	623	P95	4	3.994494	-0.001377	3.994494	-0.001377	3.995887	-0.001028	3.995887	-0.001028
26	623	P99	4	4.000331	0.000083	4.000331	0.000083	4.001726	0.000432	4.001726	0.000432
26	623	P999	147	147.461856	0.003142	147.461856	0.003142	147.513297	0.003492	147.513297	0.003492
27	623	P1	1	1.002785	0.002785	1.002785	0.002785	1.003276	0.003276	1.003276	0.003276
27	623	P50	3	3.007018	0.002339	3.007018	0.002339	2.997267	-0.000911	2.997267	-0.000911
27	623	P75	4	3.989747	-0.002563	3.989747	-0.002563	3.991702	-0.002075	3.991702	-0.002075
27	623	P90	4	3.996143	-0.000964	3.996143	-0.000964	3.998101	-0.000475	3.998101	-0.000475
27	623	P95	4	3.998278	-0.000431	3.998278	-0.000431	4.000237	0.000059	4.000237	0.000059
27	623	P99	4	4.000000	-0.000000	4.000000	-0.000000	4.001960	0.000490	4.001960	0.000490
27	623	P999	79	79.275304	0.003485	79.275304	0.003485	79.018226	0.000231	79.018226	0.000231
28	623	P1	1	1.000794	0.000794	1.000794	0.000794	1.002912	0.002912	1.002912	0.002912
28	623	P50	3	2.996583	-0.001139	2.996583	-0.001139	2.991721	-0.002760	2.991721	-0.002760
28	623	P75	3	3.003724	0.001241	3.003724	0.001241	2.998850	-0.000383	2.998850	-0.000383
28	623	P90	4	4.000100	0.000025	4.000100	0.000025	3.993609	-0.001598	3.993609	-0.001598
28	623	P95	4	4.004647	0.001162	4.004647	0.001162	3.998149	-0.000463	3.998149	-0.000463
28	623	P99	4	4.008318	0.002079	4.008318	0.002079	4.001813	0.000453	4.001813	0.000453
28	623	P999	122	122.108046	0.000886	122.108046	0.000886	122.366443	0.003004	122.366443	0.003004
29	623	P1	1	1.000794	0.000794	1.000794	0.000794	1.002912	0.002912	1.002912	0.002912
29	623	P50	3	3.000430	0.000143	3.000430	0.000143	2.995561	-0.001480	2.995561	-0.001480
29	623	P75	4	3.995095	-0.001226	3.995095	-0.001226	3.988612	-0.002847	3.988612	-0.002847
29	623	P90	4	4.003785	0.000946	4.003785	0.000946	3.997288	-0.000678	3.997288	-0.000678
29	623	P95	4	4.006686	0.001671	4.006686	0.001671	4.000184	0.000046	4.000184	0.000046
29	623	P99	6	6.002093	0.000349	6.002093	0.000349	6.014794	0.002466	6.014794	0.002466
29	623	P999	122	122.108046	0.000886	122.108046	0.000886	122.366443	0.003004	122.366443	0.003004
30	623	P1	2	1.996991	-0.001504	1.996991	-0.001504	1.997688	-0.001156	1.997688	-0.001156
30	623	P50	4	3.985833	-0.003542	3.985833	-0.003542	3.987223	-0.003194	3.987223	-0.003194
30	623	P75	4	3.995951	-0.001012	3.995951	-0.001012	3.997345	-0.000664	3.997345	-0.000664
30	623	P90	5	4.992768	-0.001446	4.992768	-0.001446	4.994510	-0.001098	4.994510	-0.001098
30	623	P95	5	4.999916	-0.000017	4.999916	-0.000017	5.001660	0.000332	5.001660	0.000332
30	623	P99	5	5.005687	0.001137	5.005687	0.001137	5.007434	0.001487	5.007434	0.001487
30	623	P999	75	75.244005	0.003253	75.244005	0.003253	75.270253	0.003603	75.270253	0.003603
31	623	P1	1	1.001692	0.001692	1.001692	0.001692	1.002183	0.002183	1.002183	0.002183
31	623	P50	3	3.005547	0.001849	3.005547	0.001849	2.995800	-0.001400	2.995800	-0.001400
31	623	P75	4	3.987155	-0.003211	3.987155	-0.003211	3.989109	-0.002723	3.989109	-0.002723
31	623	P90	4	3.995222	-0.001195	3.995222	-0.001195	3.997179	-0.000705	3.997179	-0.000705
31	623	P95	4	3.997914	-0.000521	3.997914	-0.000521	3.999873	-0.000032	3.999873	-0.000032
31	623	P99	5	5.005674	0.001135	5.005674	0.001135	5.008127	0.001625	5.008127	0.001625
31	623	P999	122	122.306518	0.002512	122.306518	0.002512	122.366443	0.003004	122.366443	0.003004
32	623	P1	1	1.002562	0.002562	1.002562	0.002562	1.002912	0.002912	1.002912	0.002912
32	623	P50	3	2.991444	-0.002852	2.991444	-0.002852	2.992488	-0.002504	2.992488	-0.002504
32	623	P75	3	2.997985	-0.000672	2.997985	-0.000672	2.999031	-0.000323	2.999031	-0.000323
32	623	P90	4	3.992416	-0.001896	3.992416	-0.001896	3.993809	-0.001548	3.993809	-0.001548
32	623	P95	4	3.997092	-0.000727	3.997092	-0.000727	3.998486	-0.000379	3.998486	-0.000379
32	623	P99	5	4.997032	-0.000594	4.997032	-0.000594	4.998776	-0.000245	4.998776	-0.000245
32	623	P999	74	74.127337	0.001721	74.127337	0.001721	74.153195	0.002070	74.153195	0.002070
33	623	P1	1	1.002926	0.002926	1.002926	0.002926	1.003276	0.003276	1.003276	0.003276
33	623	P50	3	2.993297	-0.002234	2.993297	-0.002234	2.994341	-0.001886	2.994341	-0.001886
33	623	P75	4	3.986311	-0.003422	3.986311	-0.003422	3.987702	-0.003075	3.987702	-0.003075
33	623	P90	4	3.995262	-0.001185	3.995262	-0.001185	3.996655	-0.000836	3.996655	-0.000836
33	623	P95	4	3.998250	-0.000438	3.998250	-0.000438	3.999644	-0.000089	3.999644	-0.000089
33	623	P99	5	4.997032	-0.000594	4.997032	-0.000594	4.998776	-0.000245	4.998776	-0.000245
33	623	P999	145	145.273430	0.001886	145.273430	0.001886	145.324107	0.002235	145.324107	0.002235
34	623	P1	1	1.001665	0.001665	1.001665	0.001665	1.002015	0.002015	1.002015	0.002015
34	623	P50	3	2.989175	-0.003608	2.989175	-0.003608	2.990218	-0.003261	2.990218	-0.003261
34	623	P75	3	2.995567	-0.001478	2.995567	-0.001478	2.996612	-0.001129	2.996612	-0.001129
34	623	P90	3	2.999384	-0.000205	2.999384	-0.000205	3.000430	0.000143	3.000430	0.000143
34	623	P95	4	3.991755	-0.002061	3.991755	-0.002061	3.993147	-0.001713	3.993147	-0.001713
34	623	P99	5	5.006380	0.001276	5.006380	0.001276	5.008127	0.001625	5.008127	0.001625
34	623	P999	177	177.102687	0.000580	177.102687	0.000580	177.164468	0.000929	177.164468	0.000929
35	623	P1	1	1.002926	0.002926	1.002926	0.002926	1.003276	0.003276	1.003276	0.003276
35	623	P50	3	2.993535	-0.002155	2.993535	-0.002155	2.994579	-0.001807	2.994579	-0.001807
35	623	P75	3	2.999398	-0.000201	2.999398	-0.000201	3.000444	0.000148	3.000444	0.000148
35	623	P90	4	3.994472	-0.001382	3.994472	-0.001382	3.995866	-0.001034	3.995866	-0.001034
35	623	P95	4	3.998034	-0.000491	3.998034	-0.000491	3.999429	-0.000143	3.999429	-0.000143
35	623	P99	66	66.016686	0.000253	66.016686	0.000253	66.039716	0.000602	66.039716	0.000602
35	623	P999	165	165.578663	0.003507	165.578663	0.003507	165.018436	0.000112	165.018436	0.000112
36	623	P1	1	1.001157	0.001157	1.001157	0.001157	1.003276	0.003276	1.003276	0.003276
36	623	P50	3	2.997126	-0.000958	2.997126	-0.000958	2.992263	-0.002579	2.992263	-0.002579
36	623	P75	3	3.003420	0.001140	3.003420	0.001140	2.998546	-0.000485	2.998546	-0.000485
36	623	P90	4	3.998771	-0.000307	3.998771	-0.000307	3.992282	-0.001929	3.992282	-0.001929
36	623	P95	4	4.004040	0.001010	4.004040	0.001010	3.997543	-0.000614	3.997543	-0.000614
36	623	P99	4	4.008294	0.002074	4.008294	0.002074	4.001790	0.000447	4.001790	0.000447
36	623	P999	74	74.273722	0.003699	74.273722	0.003699	74.153195	0.002070	74.153195	0.002070
37	623	P1	2	1.996132	-0.001934	1.996132	-0.001934	1.996828	-0.001586	1.996828	-0.001586
37	623	P50	3	2.988922	-0.003693	2.988922	-0.003693	2.989964	-0.003345	2.989964	-0.003345
37	623	P75	3	2.994897	-0.001701	2.994897	-0.001701	2.995941	-0.001353	2.995941	-0.001353
37	623	P90	3	2.998464	-0.000512	2.998464	-0.000512	2.999510	-0.000163	2.999510	-0.000163
37	623	P95	3	2.999654	-0.000115	2.999654	-0.000115	3.000701	0.000234	3.000701	0.000234
37	623	P99	4	3.999685	-0.000079	3.999685	-0.000079	4.001080	0.000270	4.001080	0.000270
37	623	P999	145	145.273430	0.001886	145.273430	0.001886	145.324107	0.002235	145.324107	0.002235
38	623	P1	1	1.002032	0.002032	1.002032	0.002032	1.002382	0.002382	1.002382	0.002382
38	623	P50	3	2.989127	-0.003624	2.989127	-0.003624	2.990170	-0.003277	2.990170	-0.003277
38	623	P75	3	2.995381	-0.001540	2.995381	-0.001540	2.996426	-0.001191	2.996426	-0.001191
38	623	P90	3	2.999116	-0.000295	2.999116	-0.000295	3.000162	0.000054	3.000162	0.000054
38	623	P95	4	3.989584	-0.002604	3.989584	-0.002604	3.990976	-0.002256	3.990976	-0.002256
38	623	P99	4	4.000564	0.000141	4.000564	0.000141	4.001960	0.000490	4.001960	0.000490
38	623	P999	176	176.441920	0.002511	176.441920	0.002511	176.503470	0.002861	176.503470	0.002861
39	623	P1	1	1.001692	0.001692	1.001692	0.001692	1.002183	0.002183	1.002183	0.002183
39	623	P50	3	3.004380	0.001460	3.004380	0.001460	2.994637	-0.001788	2.994637	-0.001788
39	623	P75	3	3.010689	0.003563	3.010689	0.003563	3.000925	0.000308	3.000925	0.000308
39	623	P90	4	3.994596	-0.001351	3.994596	-0.001351	3.996553	-0.000862	3.996553	-0.000862
39	623	P95	4	3.997880	-0.000530	3.997880	-0.000530	3.999839	-0.000040	3.999839	-0.000040
39	623	P99	5	5.005674	0.001135	5.005674	0.001135	5.008127	0.001625	5.008127	0.001625
