file	bpd	bound	scope	arm	conv	quantile	n	p50	p95	p99	max	within_bound	mean_signed
ScriptLog-DPMExtended-clean.log	53	0.044403	fold1	G	raw	P99	413	0.019901	0.043679	0.044403	0.044403	1.000000	0.021986
ScriptLog-DPMExtended-clean.log	53	0.044403	fold1	G	binning	P999	413	0.020681	0.043679	0.044403	0.044403	1.000000	0.022655
ScriptLog-DPMExtended-clean.log	53	0.044403	fold1	G	raw	P999	413	0.020681	0.043679	0.044403	0.044403	1.000000	0.022655
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	T	binning	P1	413	0.020780	0.049167	0.052448	0.054266	0.864407	-0.014354
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	T	raw	P1	413	0.020780	0.049167	0.052448	0.054266	0.864407	-0.014354
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	T	binning	P50	413	0.008711	0.037221	0.044787	0.066325	0.987893	0.007525
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	T	raw	P50	413	0.008729	0.038325	0.066325	0.847168	0.980630	0.000086
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	T	binning	P75	413	0.011821	0.037294	0.047141	0.065744	0.985472	0.009660
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	T	raw	P75	413	0.011640	0.038199	0.048252	0.343348	0.980630	0.007349
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	T	binning	P90	413	0.011232	0.041903	0.054701	0.057270	0.966102	0.010417
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	T	raw	P90	413	0.011232	0.041903	0.054701	0.057270	0.966102	0.010417
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	T	binning	P95	413	0.014006	0.047084	0.052977	0.054985	0.929782	0.014913
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	T	raw	P95	413	0.014006	0.047084	0.052977	0.054985	0.929782	0.014913
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	T	binning	P99	413	0.016865	0.047094	0.053849	0.062921	0.937046	0.017840
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	T	raw	P99	413	0.016865	0.047094	0.053849	0.062921	0.937046	0.017840
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	T	binning	P999	413	0.017852	0.047094	0.053849	0.062921	0.934625	0.019123
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	T	raw	P999	413	0.017852	0.047094	0.053849	0.062921	0.934625	0.019123
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	G	binning	P1	413	0.008503	0.040320	0.044403	0.044403	1.000000	-0.002790
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	G	raw	P1	413	0.008503	0.040320	0.044403	0.044403	1.000000	-0.002790
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	G	binning	P50	413	0.008548	0.021246	0.035435	0.044403	1.000000	0.000044
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	G	raw	P50	413	0.008541	0.021246	0.044403	0.846671	0.990315	-0.007258
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	G	binning	P75	413	0.006295	0.030376	0.038082	0.042470	1.000000	0.003455
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	G	raw	P75	413	0.006080	0.029832	0.038491	0.338100	0.995157	0.000984
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	G	binning	P90	413	0.010544	0.031744	0.042028	0.044403	1.000000	0.005550
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	G	raw	P90	413	0.010544	0.031744	0.042028	0.044403	1.000000	0.005550
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	G	binning	P95	413	0.013036	0.041173	0.044403	0.044403	1.000000	0.013446
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	G	raw	P95	413	0.013036	0.041173	0.044403	0.044403	1.000000	0.013446
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	G	binning	P99	413	0.021431	0.042955	0.044403	0.044403	1.000000	0.021664
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	G	raw	P99	413	0.021431	0.042955	0.044403	0.044403	1.000000	0.021664
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	G	binning	P999	413	0.022793	0.043007	0.044403	0.044403	1.000000	0.022777
ScriptLog-DPMExtended-clean.log	53	0.044403	fold2	G	raw	P999	413	0.022793	0.043007	0.044403	0.044403	1.000000	0.022777
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	T	binning	P1	413	0.023496	0.048318	0.052019	0.055634	0.854722	-0.016075
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	T	raw	P1	413	0.023291	0.048598	0.054401	0.180608	0.847458	-0.017562
