key_ordinal	n	quantile	oracle	T_int	T_int_err	T_ceil	T_ceil_err	G_int	G_int_err	G_ceil	G_ceil_err
4	303	P50	4	3.993160	-0.001710	3.993160	-0.001710	3.995117	-0.001221	3.995117	-0.001221
4	303	P75	4	3.997719	-0.000570	3.997719	-0.000570	3.999678	-0.000081	3.999678	-0.000081
4	303	P90	5	4.990526	-0.001895	4.990526	-0.001895	4.992971	-0.001406	4.992971	-0.001406
4	303	P95	5	4.998094	-0.000381	4.998094	-0.000381	5.000543	0.000109	5.000543	0.000109
4	303	P99	5	5.004157	0.000831	5.004157	0.000831	5.006609	0.001322	5.006609	0.001322
4	303	P999	5	5.005674	0.001135	5.005674	0.001135	5.008127	0.001625	5.008127	0.001625
5	515	P1	3	3.000087	0.000029	3.000087	0.000029	2.990358	-0.003214	2.990358	-0.003214
5	515	P50	4	3.990166	-0.002459	3.990166	-0.002459	3.992121	-0.001970	3.992121	-0.001970
5	515	P75	4	3.995383	-0.001154	3.995383	-0.001154	3.997341	-0.000665	3.997341	-0.000665
5	515	P90	4	3.998501	-0.000375	3.998501	-0.000375	4.000460	0.000115	4.000460	0.000115
5	515	P95	4	3.999554	-0.000111	3.999554	-0.000111	4.001514	0.000378	4.001514	0.000378
5	515	P99	5	4.999920	-0.000016	4.999920	-0.000016	5.002370	0.000474	5.002370	0.000474
5	515	P999	32	32.083428	0.002607	32.083428	0.002607	32.099148	0.003098	32.099148	0.003098
6	514	P1	3	3.000439	0.000146	3.000439	0.000146	2.990709	-0.003097	2.990709	-0.003097
6	514	P50	4	3.992083	-0.001979	3.992044	-0.001989	3.994039	-0.001490	3.994000	-0.001500
6	514	P75	4	3.997073	-0.000732	3.997073	-0.000732	3.999032	-0.000242	3.999032	-0.000242
6	514	P90	5	4.987715	-0.002457	4.987715	-0.002457	4.990159	-0.001968	4.990159	-0.001968
6	514	P95	5	4.997046	-0.000591	4.997046	-0.000591	4.999494	-0.000101	4.999494	-0.000101
6	514	P99	5	5.004235	0.000847	5.004235	0.000847	5.006687	0.001337	5.006687	0.001337
6	514	P999	7	7.007555	0.001079	7.007555	0.001079	7.010988	0.001570	7.010988	0.001570
7	100	P1	3	3.001820	0.000607	3.000698	0.000233	2.992086	-0.002638	2.990967	-0.003011
7	100	P50	4	3.992353	-0.001912	3.992176	-0.001956	3.994309	-0.001423	3.994132	-0.001467
7	100	P75	4	3.996797	-0.000801	3.996619	-0.000845	3.998756	-0.000311	3.998578	-0.000356
7	100	P90	4	3.999466	-0.000133	3.999288	-0.000178	4.001426	0.000356	4.001248	0.000312
7	100	P95	5	4.993216	-0.001357	4.990106	-0.001979	4.995662	-0.000868	4.992551	-0.001490
7	100	P99	5	5.005674	0.001135	5.002557	0.000511	5.008127	0.001625	5.005008	0.001002
7	100	P999	5	5.005674	0.001135	5.005674	0.001135	5.008127	0.001625	5.008127	0.001625
8	205	P1	3	3.000538	0.000179	3.000538	0.000179	2.990808	-0.003064	2.990808	-0.003064
8	205	P50	4	3.991257	-0.002186	3.991257	-0.002186	3.993213	-0.001697	3.993213	-0.001697
8	205	P75	4	3.995899	-0.001025	3.995899	-0.001025	3.997857	-0.000536	3.997857	-0.000536
8	205	P90	4	3.998724	-0.000319	3.998724	-0.000319	4.000683	0.000171	4.000683	0.000171
8	205	P95	4	3.999635	-0.000091	3.999635	-0.000091	4.001595	0.000399	4.001595	0.000399
8	205	P99	5	4.999441	-0.000112	4.999441	-0.000112	5.001891	0.000378	5.001891	0.000378
8	205	P999	5	5.005674	0.001135	5.005674	0.001135	5.008127	0.001625	5.008127	0.001625
9	272	P1	3	2.994853	-0.001716	2.994853	-0.001716	2.992430	-0.002523	2.992430	-0.002523
9	272	P50	42	41.952613	-0.001128	41.950273	-0.001184	41.918665	-0.001937	41.916326	-0.001992
9	272	P75	43	42.954689	-0.001054	42.950572	-0.001149	43.080664	0.001876	43.076535	0.001780
9	272	P90	45	45.103641	0.002303	45.103641	0.002303	45.067143	0.001492	45.067143	0.001492
9	272	P95	46	46.149291	0.003245	46.149291	0.003245	46.111947	0.002434	46.111947	0.002434
9	272	P99	54	54.012519	0.000232	54.012519	0.000232	54.170923	0.003165	54.170923	0.003165
9	272	P999	60	60.196654	0.003278	60.196654	0.003278	60.147943	0.002466	60.147943	0.002466
10	525	P1	8	7.997114	-0.000361	7.997114	-0.000361	7.997114	-0.000361	7.997114	-0.000361
10	525	P50	9	9.000453	0.000050	9.000453	0.000050	9.000453	0.000050	9.000453	0.000050
10	525	P75	10	9.982284	-0.001772	9.982284	-0.001772	10.019668	0.001967	10.019668	0.001967
10	525	P90	11	10.985961	-0.001276	10.985961	-0.001276	10.985961	-0.001276	10.985961	-0.001276
10	525	P95	11	11.019378	0.001762	11.019378	0.001762	11.019378	0.001762	11.019378	0.001762
10	525	P99	18	18.028201	0.001567	18.028201	0.001567	18.028201	0.001567	18.028201	0.001567
10	525	P999	49	49.153952	0.003142	49.153952	0.003142	49.153952	0.003142	49.153952	0.003142
11	595	P1	7	6.975115	-0.003555	6.975115	-0.003555	6.986064	-0.001991	6.986064	-0.001991
11	595	P50	8	7.992508	-0.000937	7.992508	-0.000937	8.005054	0.000632	8.005054	0.000632
11	595	P75	8	8.004814	0.000602	8.004814	0.000602	8.017379	0.002172	8.017379	0.002172
11	595	P90	9	9.009542	0.001060	9.009542	0.001060	8.990017	-0.001109	8.990017	-0.001109
11	595	P95	9	9.020651	0.002295	9.020651	0.002295	9.001102	0.000122	9.001102	0.000122
11	595	P99	10	10.009239	0.000924	10.009239	0.000924	10.024951	0.002495	10.024951	0.002495
11	595	P999	10	10.021718	0.002172	10.021718	0.002172	10.037450	0.003745	10.037450	0.003745
12	533	P1	7	7.010988	0.001570	7.010988	0.001570	7.010988	0.001570	7.010988	0.001570
12	533	P50	9	8.983700	-0.001811	8.983700	-0.001811	8.983700	-0.001811	8.983700	-0.001811
12	533	P75	9	9.005620	0.000624	9.005620	0.000624	9.005620	0.000624	9.005620	0.000624
12	533	P90	10	9.987119	-0.001288	9.987119	-0.001288	10.024520	0.002452	10.024520	0.002452
12	533	P95	10	9.995812	-0.000419	9.995812	-0.000419	10.033246	0.003325	10.033246	0.003325
12	533	P99	12	12.010068	0.000839	12.010068	0.000839	12.010068	0.000839	12.010068	0.000839
12	533	P999	66	66.039716	0.000602	66.039716	0.000602	66.039716	0.000602	66.039716	0.000602
13	1501	P1	6	5.984725	-0.002546	5.984725	-0.002546	5.994119	-0.000980	5.994119	-0.000980
13	1501	P50	7	6.987147	-0.001836	6.987147	-0.001836	6.998115	-0.000269	6.998115	-0.000269
13	1501	P75	7	6.996239	-0.000537	6.996239	-0.000537	7.007221	0.001032	7.007221	0.001032
13	1501	P90	8	7.988402	-0.001450	7.988402	-0.001450	8.000942	0.000118	8.000942	0.000118
13	1501	P95	8	7.999125	-0.000109	7.999125	-0.000109	8.011681	0.001460	8.011681	0.001460
13	1501	P99	8	8.007714	0.000964	8.007714	0.000964	8.020283	0.002535	8.020283	0.002535
13	1501	P999	45	45.033904	0.000753	45.033904	0.000753	45.104594	0.002324	45.104594	0.002324
14	518	P1	5	4.998245	-0.000351	4.998245	-0.000351	4.991875	-0.001625	4.991875	-0.001625
14	518	P50	6	5.990345	-0.001609	5.990285	-0.001619	6.005115	0.000853	6.005056	0.000843
14	518	P75	6	5.998032	-0.000328	5.998032	-0.000328	6.012821	0.002137	6.012821	0.002137
14	518	P90	7	7.006542	0.000935	7.006542	0.000935	6.997612	-0.000341	6.997612	-0.000341
14	518	P95	7	7.013948	0.001993	7.013948	0.001993	7.005009	0.000716	7.005009	0.000716
14	518	P99	7	7.019649	0.002807	7.019649	0.002807	7.010703	0.001529	7.010703	0.001529
14	518	P999	64	64.175909	0.002749	64.175909	0.002749	64.094119	0.001471	64.094119	0.001471
15	140	P1	5	4.997433	-0.000513	4.997433	-0.000513	4.991064	-0.001787	4.991064	-0.001787
15	140	P50	6	5.988138	-0.001977	5.987919	-0.002014	6.002903	0.000484	6.002683	0.000447
15	140	P75	6	5.995824	-0.000696	5.995604	-0.000733	6.010608	0.001768	6.010387	0.001731
15	140	P90	7	6.997479	-0.000360	6.995611	-0.000627	6.988561	-0.001634	6.986695	-0.001901
15	140	P95	7	7.010569	0.001510	7.008698	0.001243	7.001635	0.000234	6.999765	-0.000034
15	140	P99	7	7.019935	0.002848	7.019935	0.002848	7.010988	0.001570	7.010988	0.001570
15	140	P999	8	8.001129	0.000141	8.001129	0.000141	8.020857	0.002607	8.020857	0.002607
16	123	P1	5	5.000278	0.000056	5.000278	0.000056	5.008127	0.001625	5.008127	0.001625
16	123	P50	7	6.981744	-0.002608	6.981744	-0.002608	6.992703	-0.001042	6.992703	-0.001042
16	123	P75	7	6.992835	-0.001024	6.992835	-0.001024	7.003812	0.000545	7.003812	0.000545
16	123	P90	7	6.999283	-0.000102	6.999283	-0.000102	7.010270	0.001467	7.010270	0.001467
16	123	P95	8	7.990346	-0.001207	7.990346	-0.001207	8.002888	0.000361	8.002888	0.000361
16	123	P99	8	8.005294	0.000662	8.005294	0.000662	8.017859	0.002232	8.017859	0.002232
16	123	P999	8	8.008286	0.001036	8.008286	0.001036	8.020857	0.002607	8.020857	0.002607
17	146	P1	5	4.996342	-0.000732	4.996342	-0.000732	4.989975	-0.002005	4.989975	-0.002005
17	146	P50	6	5.978856	-0.003524	5.978545	-0.003576	5.993598	-0.001067	5.993287	-0.001119
17	146	P75	6	5.990040	-0.001660	5.990040	-0.001660	6.004810	0.000802	6.004810	0.000802
17	146	P90	6	5.996886	-0.000519	5.996886	-0.000519	6.011672	0.001945	6.011672	0.001945
17	146	P95	6	5.999066	-0.000156	5.999066	-0.000156	6.013858	0.002310	6.013858	0.002310
17	146	P99	7	7.019935	0.002848	7.019935	0.002848	7.010988	0.001570	7.010988	0.001570
17	146	P999	9	9.017773	0.001975	9.017773	0.001975	9.006280	0.000698	9.006280	0.000698
18	601	P1	6	5.983376	-0.002771	5.983376	-0.002771	5.992768	-0.001205	5.992768	-0.001205
18	601	P50	7	6.980267	-0.002819	6.980267	-0.002819	6.991224	-0.001254	6.991224	-0.001254
18	601	P75	7	6.991960	-0.001149	6.991960	-0.001149	7.002935	0.000419	7.002935	0.000419
18	601	P90	7	6.998985	-0.000145	6.998985	-0.000145	7.009971	0.001424	7.009971	0.001424
18	601	P95	8	7.991092	-0.001113	7.991092	-0.001113	8.003636	0.000455	8.003636	0.000455
18	601	P99	9	9.025840	0.002871	9.025840	0.002871	9.006280	0.000698	9.006280	0.000698
18	601	P999	19	19.061759	0.003250	19.061759	0.003250	19.020450	0.001076	19.020450	0.001076
19	662	P1	6	5.987194	-0.002134	5.987194	-0.002134	5.996592	-0.000568	5.996592	-0.000568
19	662	P50	7	6.992711	-0.001041	6.992647	-0.001050	7.003687	0.000527	7.003623	0.000518
19	662	P75	8	7.985759	-0.001780	7.985759	-0.001780	7.998294	-0.000213	7.998294	-0.000213
19	662	P90	8	8.000048	0.000006	8.000048	0.000006	8.012606	0.001576	8.012606	0.001576
19	662	P95	8	8.004817	0.000602	8.004817	0.000602	8.017382	0.002173	8.017382	0.002173
19	662	P99	9	9.008987	0.000999	9.008987	0.000999	8.989463	-0.001171	8.989463	-0.001171
19	662	P999	41	41.016177	0.000395	41.016177	0.000395	41.080561	0.001965	41.080561	0.001965
20	776	P1	5	4.982061	-0.003588	4.982061	-0.003588	4.990159	-0.001968	4.990159	-0.001968
20	776	P50	6	5.991377	-0.001437	5.991334	-0.001444	6.001115	0.000186	6.001073	0.000179
20	776	P75	6	5.999627	-0.000062	5.999584	-0.000069	6.009379	0.001563	6.009336	0.001556
20	776	P90	6	6.004565	0.000761	6.004565	0.000761	6.014325	0.002388	6.014325	0.002388
20	776	P95	7	7.010720	0.001531	7.010720	0.001531	6.995915	-0.000584	6.995915	-0.000584
20	776	P99	7	7.023039	0.003291	7.023039	0.003291	7.008209	0.001173	7.008209	0.001173
20	776	P999	7	7.025824	0.003689	7.025824	0.003689	7.010988	0.001570	7.010988	0.001570
21	194	P1	6	5.984826	-0.002529	5.984826	-0.002529	5.994220	-0.000963	5.994220	-0.000963
21	194	P50	7	6.988082	-0.001703	6.987890	-0.001730	6.999051	-0.000136	6.998859	-0.000163
21	194	P75	7	6.997307	-0.000385	6.997307	-0.000385	7.008291	0.001184	7.008291	0.001184
21	194	P90	8	7.991975	-0.001003	7.991975	-0.001003	8.004520	0.000565	8.004520	0.000565
21	194	P95	8	8.001033	0.000129	8.001033	0.000129	8.013592	0.001699	8.013592	0.001699
21	194	P99	8	8.008286	0.001036	8.008286	0.001036	8.020857	0.002607	8.020857	0.002607
21	194	P999	9	9.025840	0.002871	9.025840	0.002871	9.006280	0.000698	9.006280	0.000698
22	777	P1	5	5.000338	0.000068	5.000338	0.000068	4.993965	-0.001207	4.993965	-0.001207
22	777	P50	6	5.993080	-0.001153	5.993080	-0.001153	6.007857	0.001309	6.007857	0.001309
22	777	P75	7	6.997866	-0.000305	6.997866	-0.000305	6.988948	-0.001579	6.988948	-0.001579
22	777	P90	7	7.011666	0.001667	7.011666	0.001667	7.002729	0.000390	7.002729	0.000390
22	777	P95	7	7.016271	0.002324	7.016271	0.002324	7.007329	0.001047	7.007329	0.001047
22	777	P99	7	7.019935	0.002848	7.019935	0.002848	7.010988	0.001570	7.010988	0.001570
22	777	P999	61	61.131934	0.002163	61.131934	0.002163	61.054023	0.000886	61.054023	0.000886
23	605	P1	6	5.978196	-0.003634	5.978196	-0.003634	5.992936	-0.001177	5.992936	-0.001177
23	605	P50	7	6.996522	-0.000497	6.996522	-0.000497	6.987605	-0.001771	6.987605	-0.001771
23	605	P75	7	7.008873	0.001268	7.008873	0.001268	6.999941	-0.000008	6.999941	-0.000008
23	605	P90	7	7.016328	0.002333	7.016328	0.002333	7.007385	0.001055	7.007385	0.001055
23	605	P95	7	7.018787	0.002684	7.018787	0.002684	7.009841	0.001406	7.009841	0.001406
23	605	P99	8	7.992588	-0.000926	7.992588	-0.000926	8.012295	0.001537	8.012295	0.001537
23	605	P999	12	12.025394	0.002116	12.025394	0.002116	12.010068	0.000839	12.010068	0.000839
24	763	P1	5	4.996372	-0.000726	4.996372	-0.000726	4.990005	-0.001999	4.990005	-0.001999
24	763	P50	6	5.983167	-0.002805	5.983167	-0.002805	5.997920	-0.000347	5.997920	-0.000347
24	763	P75	6	5.992243	-0.001293	5.992243	-0.001293	6.007019	0.001170	6.007019	0.001170
24	763	P90	6	5.997667	-0.000389	5.997667	-0.000389	6.012456	0.002076	6.012456	0.002076
24	763	P95	6	5.999476	-0.000087	5.999476	-0.000087	6.014269	0.002378	6.014269	0.002378
24	763	P99	7	7.017550	0.002507	7.017550	0.002507	7.008606	0.001229	7.008606	0.001229
24	763	P999	57	57.154095	0.002703	57.154095	0.002703	57.081254	0.001426	57.081254	0.001426
25	827	P1	5	4.996562	-0.000688	4.996562	-0.000688	4.990194	-0.001961	4.990194	-0.001961
25	827	P50	6	5.985159	-0.002474	5.985159	-0.002474	5.999917	-0.000014	5.999917	-0.000014
25	827	P75	6	5.993347	-0.001109	5.993347	-0.001109	6.008125	0.001354	6.008125	0.001354
25	827	P90	6	5.998257	-0.000291	5.998257	-0.000291	6.013047	0.002174	6.013047	0.002174
25	827	P95	6	5.999881	-0.000020	5.999881	-0.000020	6.014675	0.002446	6.014675	0.002446
25	827	P99	7	7.014972	0.002139	7.014972	0.002139	7.006032	0.000862	7.006032	0.000862
25	827	P999	8	8.001129	0.000141	8.001129	0.000141	8.020857	0.002607	8.020857	0.002607
26	493	P1	5	4.997476	-0.000505	4.997476	-0.000505	4.991107	-0.001779	4.991107	-0.001779
26	493	P50	6	5.989067	-0.001822	5.989067	-0.001822	6.003834	0.000639	6.003834	0.000639
26	493	P75	6	5.996453	-0.000591	5.996453	-0.000591	6.011239	0.001873	6.011239	0.001873
26	493	P90	7	7.000175	0.000025	7.000175	0.000025	6.991253	-0.001250	6.991253	-0.001250
26	493	P95	7	7.010907	0.001558	7.010907	0.001558	7.001972	0.000282	7.001972	0.000282
26	493	P99	7	7.019504	0.002786	7.019504	0.002786	7.010558	0.001508	7.010558	0.001508
26	493	P999	52	52.055058	0.001059	52.055058	0.001059	52.183411	0.003527	52.183411	0.003527
27	777	P1	10	9.997365	-0.000264	9.997365	-0.000264	10.005752	0.000575	10.005752	0.000575
27	777	P50	11	11.000492	0.000045	11.000492	0.000045	11.009721	0.000884	11.009721	0.000884
27	777	P75	12	11.970560	-0.002453	11.970560	-0.002453	11.980603	-0.001616	11.980603	-0.001616
27	777	P90	12	11.995515	-0.000374	11.995515	-0.000374	12.005579	0.000465	12.005579	0.000465
27	777	P95	13	12.999788	-0.000016	12.999788	-0.000016	13.010694	0.000823	13.010694	0.000823
27	777	P99	14	14.011273	0.000805	14.011273	0.000805	14.023028	0.001645	14.023028	0.001645
27	777	P999	16	16.002257	0.000141	16.002257	0.000141	16.015683	0.000980	16.015683	0.000980
28	601	P1	6	6.000789	0.000132	6.000789	0.000132	5.993987	-0.001002	5.993987	-0.001002
28	601	P50	7	7.006033	0.000862	7.006033	0.000862	6.998091	-0.000273	6.998091	-0.000273
28	601	P75	7	7.015763	0.002252	7.015763	0.002252	7.007810	0.001116	7.007810	0.001116
28	601	P90	8	7.983440	-0.002070	7.983440	-0.002070	8.004254	0.000532	8.004254	0.000532
28	601	P95	8	7.993177	-0.000853	7.993177	-0.000853	8.014016	0.001752	8.014016	0.001752
28	601	P99	9	8.999665	-0.000037	8.999665	-0.000037	8.989463	-0.001171	8.989463	-0.001171
28	601	P999	14	14.015109	0.001079	14.015109	0.001079	14.051648	0.003689	14.051648	0.003689
29	357	P1	7	6.993266	-0.000962	6.993266	-0.000962	6.985339	-0.002094	6.985339	-0.002094
29	357	P50	8	7.973897	-0.003263	7.973897	-0.003263	7.994686	-0.000664	7.994686	-0.000664
29	357	P75	8	7.987797	-0.001525	7.987797	-0.001525	8.008623	0.001078	8.008623	0.001078
29	357	P90	8	7.996243	-0.000470	7.996243	-0.000470	8.017091	0.002136	8.017091	0.002136
29	357	P95	8	7.999061	-0.000117	7.999061	-0.000117	8.019915	0.002489	8.019915	0.002489
29	357	P99	9	9.007314	0.000813	9.007314	0.000813	8.997103	-0.000322	8.997103	-0.000322
29	357	P999	9	9.016501	0.001833	9.016501	0.001833	9.006280	0.000698	9.006280	0.000698
30	601	P1	6	5.984139	-0.002644	5.984139	-0.002644	5.993532	-0.001078	5.993532	-0.001078
30	601	P50	7	6.985357	-0.002092	6.985357	-0.002092	6.996322	-0.000525	6.996322	-0.000525
30	601	P75	7	6.995618	-0.000626	6.995618	-0.000626	7.006599	0.000943	7.006599	0.000943
30	601	P90	8	7.988355	-0.001456	7.988355	-0.001456	8.000894	0.000112	8.000894	0.000112
30	601	P95	8	7.999848	-0.000019	7.999848	-0.000019	8.012405	0.001551	8.012405	0.001551
30	601	P99	9	9.003376	0.000375	9.003376	0.000375	8.983865	-0.001793	8.983865	-0.001793
30	601	P999	48	48.168196	0.003504	48.168196	0.003504	48.063809	0.001329	48.063809	0.001329
31	637	P1	7	6.989909	-0.001442	6.989909	-0.001442	6.989909	-0.001442	6.989909	-0.001442
31	637	P50	8	8.010523	0.001315	8.010523	0.001315	8.010523	0.001315	8.010523	0.001315
31	637	P75	9	8.974788	-0.002801	8.974788	-0.002801	8.974788	-0.002801	8.974788	-0.002801
31	637	P90	9	8.995065	-0.000548	8.995065	-0.000548	8.995065	-0.000548	8.995065	-0.000548
31	637	P95	9	9.001835	0.000204	9.001835	0.000204	9.001835	0.000204	9.001835	0.000204
31	637	P99	10	9.983993	-0.001601	9.983993	-0.001601	10.021383	0.002138	10.021383	0.002138
31	637	P999	64	64.094119	0.001471	64.094119	0.001471	64.094119	0.001471	64.094119	0.001471
32	694	P1	9	8.967955	-0.003561	8.967955	-0.003561	8.974213	-0.002865	8.974213	-0.002865
32	694	P50	10	10.009824	0.000982	10.009738	0.000974	10.016809	0.001681	10.016723	0.001672
32	694	P75	10	10.024750	0.002475	10.024750	0.002475	10.031745	0.003175	10.031745	0.003175
32	694	P90	11	10.993260	-0.000613	10.993260	-0.000613	11.000932	0.000085	11.000932	0.000085
32	694	P95	11	11.012980	0.001180	11.012980	0.001180	11.020665	0.001879	11.020665	0.001879
32	694	P99	12	11.998702	-0.000108	11.998702	-0.000108	12.007075	0.000590	12.007075	0.000590
32	694	P999	13	13.030371	0.002336	13.030371	0.002336	13.039464	0.003036	13.039464	0.003036
33	601	P1	9	8.973710	-0.002921	8.973710	-0.002921	8.973710	-0.002921	8.973710	-0.002921
33	601	P50	10	9.975111	-0.002489	9.975111	-0.002489	10.012468	0.001247	10.012468	0.001247
33	601	P75	10	9.992883	-0.000712	9.992883	-0.000712	10.030306	0.003031	10.030306	0.003031
33	601	P90	11	10.997405	-0.000236	10.997405	-0.000236	10.997405	-0.000236	10.997405	-0.000236
33	601	P95	11	11.015293	0.001390	11.015293	0.001390	11.015293	0.001390	11.015293	0.001390
33	601	P99	12	12.000620	0.000052	12.000620	0.000052	12.000620	0.000052	12.000620	0.000052
33	601	P999	20	20.042323	0.002116	20.042323	0.002116	20.042323	0.002116	20.042323	0.002116
34	777	P1	6	5.983017	-0.002830	5.983017	-0.002830	5.992409	-0.001265	5.992409	-0.001265
34	777	P50	6	6.004304	0.000717	6.004304	0.000717	6.013729	0.002288	6.013729	0.002288
34	777	P75	7	6.986673	-0.001904	6.986673	-0.001904	6.997640	-0.000337	6.997640	-0.000337
34	777	P90	7	6.995238	-0.000680	6.995238	-0.000680	7.006218	0.000888	7.006218	0.000888
34	777	P95	7	6.998095	-0.000272	6.998095	-0.000272	7.009080	0.001297	7.009080	0.001297
34	777	P99	8	7.990844	-0.001145	7.990844	-0.001145	8.003387	0.000423	8.003387	0.000423
34	777	P999	8	8.008286	0.001036	8.008286	0.001036	8.020857	0.002607	8.020857	0.002607
35	1736	P1	253	252.819148	-0.000715	252.819148	-0.000715	253.073548	0.000291	253.073548	0.000291
35	1736	P50	264	263.937151	-0.000238	263.929382	-0.000267	264.202738	0.000768	264.194962	0.000738
35	1736	P75	269	268.943972	-0.000208	268.936525	-0.000236	269.137793	0.000512	269.120742	0.000449
35	1736	P90	277	276.406884	-0.002141	276.406884	-0.002141	276.685020	-0.001137	276.685020	-0.001137
35	1736	P95	283	283.070732	0.000250	283.070732	0.000250	283.355573	0.001256	283.355573	0.001256
35	1736	P99	297	297.125437	0.000422	297.125437	0.000422	297.424420	0.001429	297.424420	0.001429
35	1736	P999	639	640.296888	0.002030	640.296888	0.002030	640.941189	0.003038	640.941189	0.003038
36	249	P1	1	0.997561	-0.002439	0.997561	-0.002439	1.000050	0.000050	1.000050	0.000050
36	249	P50	1	0.999603	-0.000397	0.999603	-0.000397	1.002097	0.002097	1.002097	0.002097
36	249	P75	1	1.000643	0.000643	1.000643	0.000643	1.003139	0.003139	1.003139	0.003139
36	249	P90	2	2.004534	0.002267	2.004534	0.002267	2.001737	0.000868	2.001737	0.000868
36	249	P95	40	39.951872	-0.001203	39.951872	-0.001203	39.944872	-0.001378	39.944872	-0.001378
36	249	P99	42	42.098762	0.002351	42.098762	0.002351	42.012316	0.000293	42.012316	0.000293
36	249	P999	602	603.064432	0.001768	603.064432	0.001768	603.731945	0.002877	603.731945	0.002877
37	542	P1	3	3.000680	0.000227	3.000680	0.000227	2.990949	-0.003017	2.990949	-0.003017
37	542	P50	4	3.992392	-0.001902	3.992358	-0.001911	3.994348	-0.001413	3.994314	-0.001422
37	542	P75	4	3.997080	-0.000730	3.997080	-0.000730	3.999039	-0.000240	3.999039	-0.000240
37	542	P90	4	3.999896	-0.000026	3.999896	-0.000026	4.001855	0.000464	4.001855	0.000464
37	542	P95	5	4.996137	-0.000773	4.996137	-0.000773	4.998585	-0.000283	4.998585	-0.000283
37	542	P99	5	5.004529	0.000906	5.004529	0.000906	5.006981	0.001396	5.006981	0.001396
37	542	P999	42	42.148999	0.003548	42.148999	0.003548	42.012316	0.000293	42.012316	0.000293
38	1610	P1	1	0.996308	-0.003692	0.996308	-0.003692	1.000039	0.000039	1.000039	0.000039
38	1610	P50	1	0.998135	-0.001865	0.998133	-0.001867	1.001873	0.001873	1.001871	0.001871
38	1610	P75	1	0.999067	-0.000933	0.999067	-0.000933	1.002809	0.002809	1.002809	0.002809
38	1610	P90	1	0.999629	-0.000371	0.999626	-0.000374	1.003372	0.003372	1.003370	0.003370
38	1610	P95	1	0.999814	-0.000186	0.999814	-0.000186	1.003559	0.003559	1.003559	0.003559
38	1610	P99	1	0.999963	-0.000037	0.999963	-0.000037	1.003708	0.003708	1.003708	0.003708
38	1610	P999	1	0.999998	-0.000002	0.999998	-0.000002	1.003743	0.003743	1.003743	0.003743
39	1601	P1	1	0.996309	-0.003691	0.996309	-0.003691	1.000040	0.000040	1.000040	0.000040
39	1601	P50	1	0.998134	-0.001866	0.998134	-0.001866	1.001872	0.001872	1.001872	0.001872
39	1601	P75	1	0.999067	-0.000933	0.999067	-0.000933	1.002808	0.002808	1.002808	0.002808
39	1601	P90	1	0.999627	-0.000373	0.999627	-0.000373	1.003370	0.003370	1.003370	0.003370
39	1601	P95	1	0.999813	-0.000187	0.999813	-0.000187	1.003557	0.003557	1.003557	0.003557
39	1601	P99	1	0.999963	-0.000037	0.999963	-0.000037	1.003707	0.003707	1.003707	0.003707
