group	step	n_union	remaps_so_far	quantile	oracle	T_int_err	T_ceil_err	G_int_err	G_ceil_err
1	1	61	1	P1	1	-0.015000	-0.015000	0.000925	0.000925
1	1	61	1	P50	1	0.012725	0.012725	0.029070	0.029070
1	1	61	1	P75	1	0.026879	0.026879	0.043438	0.043438
1	1	61	1	P90	4	0.006703	0.006703	-0.021878	-0.021878
1	1	61	1	P95	4	0.019922	0.019922	-0.009047	-0.009047
1	1	61	1	P99	4	0.033316	0.033316	0.003953	0.003953
1	1	61	1	P999	4	0.033316	0.033316	0.003953	0.003953
1	2	75	2	P1	1	-0.003176	-0.003176	0.000925	0.000925
1	2	75	2	P50	1	0.031615	0.031615	0.035750	0.035750
1	2	75	2	P75	4	-0.024636	-0.024636	-0.031106	-0.031106
1	2	75	2	P90	4	0.017330	0.017330	-0.009829	-0.009829
1	2	75	2	P95	4	0.035219	0.035219	-0.001977	-0.001977
1	2	75	2	P99	4	0.048842	0.048842	0.003953	0.003953
1	2	75	2	P999	4	0.048842	0.048842	0.003953	0.003953
1	3	89	3	P1	1	-0.003176	-0.003176	0.000925	0.000925
1	3	89	3	P50	1	0.038333	0.038333	0.042474	0.042474
1	3	89	3	P75	4	-0.018456	-0.018456	-0.024707	-0.024707
1	3	89	3	P90	4	0.012906	0.012906	-0.006565	-0.006565
1	3	89	3	P95	4	0.030717	0.030717	-0.001319	-0.001319
1	3	89	3	P99	4	0.048842	0.048842	0.003953	0.003953
1	3	89	3	P999	4	0.048842	0.048842	0.003953	0.003953
1	4	103	4	P1	1	-0.002251	-0.002251	0.001850	0.001850
1	4	103	4	P50	3	-0.025382	-0.025382	0.007287	0.007287
1	4	103	4	P75	4	-0.014463	-0.014463	-0.019988	-0.019988
1	4	103	4	P90	4	0.004116	0.004116	-0.005692	-0.005692
1	4	103	4	P95	4	0.026235	0.026235	-0.000881	-0.000881
1	4	103	4	P99	4	0.044281	0.044281	0.002985	0.002985
1	4	103	4	P999	4	0.048842	0.048842	0.003953	0.003953
1	5	108	5	P1	1	-0.002429	-0.002429	0.001672	0.001672
1	5	108	5	P50	3	-0.037442	-0.043416	-0.000638	-0.004578
1	5	108	5	P75	4	-0.015689	-0.016914	-0.020934	-0.021878
1	5	108	5	P90	4	0.004116	0.004116	-0.005692	-0.005692
1	5	108	5	P95	4	0.026235	0.026235	-0.000881	-0.000881
1	5	108	5	P99	4	0.044281	0.044281	0.002985	0.002985
1	5	108	5	P999	4	0.048842	0.048842	0.003953	0.003953
1	6	112	6	P1	1	-0.002548	-0.002548	0.001553	0.001553
1	6	112	6	P50	3	-0.049353	-0.653247	-0.008501	-0.651866
1	6	112	6	P75	4	-0.016914	-0.018137	-0.021878	-0.022822
1	6	112	6	P90	4	0.002867	0.002867	-0.006652	-0.006652
1	6	112	6	P95	4	0.026235	0.026235	-0.000881	-0.000881
1	6	112	6	P99	4	0.044281	0.044281	0.002985	0.002985
1	6	112	6	P999	4	0.048842	0.048842	0.003953	0.003953
1	7	114	7	P1	1	-0.002602	-0.002602	0.001499	0.001499
1	7	114	7	P50	1	0.040260	0.039479	0.044403	0.043621
1	7	114	7	P75	4	-0.018137	-0.018137	-0.022822	-0.022822
1	7	114	7	P90	4	0.002867	0.002867	-0.006652	-0.006652
1	7	114	7	P95	4	0.026235	0.026235	-0.000881	-0.000881
1	7	114	7	P99	4	0.044281	0.044281	0.002985	0.002985
1	7	114	7	P999	4	0.048842	0.048842	0.003953	0.003953
2	1	24	1	P1	1	0.000553	0.000553	0.002719	0.002719
2	1	24	1	P50	1	0.033807	0.030994	0.035929	0.033120
2	1	24	1	P75	2	-0.024763	-0.030062	-0.024866	-0.030147
2	1	24	1	P90	2	-0.008689	-0.008689	-0.008849	-0.008849
2	1	24	1	P95	2	-0.003272	-0.003272	-0.003452	-0.003452
2	1	24	1	P99	2	0.002174	0.002174	0.001975	0.001975
2	1	24	1	P999	2	0.002174	0.002174	0.001975	0.001975
2	2	45	2	P1	1	-0.013081	-0.013081	0.002719	0.002719
2	2	45	2	P50	2	-0.018469	-0.018469	-0.003452	-0.003452
2	2	45	2	P75	15	-0.005842	-0.005842	0.007289	0.007289
2	2	45	2	P90	15	0.013254	0.013254	0.026618	0.026618
2	2	45	2	P95	16	-0.026550	-0.026550	-0.013736	-0.013736
2	2	45	2	P99	18	0.007549	0.007549	0.020654	0.020654
2	2	45	2	P999	18	0.007549	0.007549	0.020654	0.020654
2	3	58	3	P1	1	-0.014283	-0.014283	0.001499	0.001499
2	3	58	3	P50	2	-0.049967	-0.486006	-0.035400	-0.477799
2	3	58	3	P75	15	-0.013916	-0.013916	-0.000883	-0.000883
2	3	58	3	P90	15	0.010504	0.010504	0.023834	0.023834
2	3	58	3	P95	16	-0.026550	-0.026550	-0.013736	-0.013736
2	3	58	3	P99	18	0.007549	0.007549	0.020654	0.020654
2	3	58	3	P999	18	0.007549	0.007549	0.020654	0.020654
2	4	65	4	P1	1	-0.014570	-0.014570	0.001208	0.001208
2	4	65	4	P50	1	0.024270	0.024270	0.040628	0.040628
2	4	65	4	P75	15	-0.019262	-0.019262	-0.006294	-0.006294
2	4	65	4	P90	15	0.007761	0.007761	0.021058	0.021058
2	4	65	4	P95	15	0.016012	0.016012	0.029409	0.029409
2	4	65	4	P99	18	0.007549	0.007549	0.020654	0.020654
2	4	65	4	P999	18	0.007549	0.007549	0.020654	0.020654
2	5	86	5	P1	1	-0.014570	-0.014570	0.001208	0.001208
2	5	86	5	P50	2	-0.013118	-0.018469	0.001975	-0.003452
2	5	86	5	P75	9	0.049516	0.049516	0.018642	0.018642
2	5	86	5	P90	15	0.002298	0.002298	0.015528	0.015528
2	5	86	5	P95	15	0.013254	0.013254	0.026618	0.026618
2	5	86	5	P99	18	0.007549	0.007549	0.020654	0.020654
2	5	86	5	P999	18	0.007549	0.007549	0.020654	0.020654
2	6	94	6	P1	1	-0.014787	-0.014787	0.000988	0.000988
2	6	94	6	P50	2	-0.034346	-0.039581	-0.019556	-0.024866
2	6	94	6	P75	9	0.041937	0.041937	0.011293	0.011293
2	6	94	6	P90	15	-0.000423	-0.000423	0.012774	0.012774
2	6	94	6	P95	15	0.013254	0.013254	0.026618	0.026618
2	6	94	6	P99	18	0.007549	0.007549	0.020654	0.020654
2	6	94	6	P999	18	0.007549	0.007549	0.020654	0.020654
2	7	112	7	P1	1	-0.014378	-0.014378	0.001402	0.001402
2	7	112	7	P50	1	0.024389	0.023671	0.040750	0.040021
2	7	112	7	P75	9	0.026942	0.023226	-0.003247	-0.006849
2	7	112	7	P90	15	-0.005842	-0.005842	0.007289	0.007289
2	7	112	7	P95	15	0.010504	0.010504	0.023834	0.023834
2	7	112	7	P99	16	-0.005151	-0.005151	0.007923	0.007923
2	7	112	7	P999	18	0.007549	0.007549	0.020654	0.020654
3	1	35	0	P1	1	-0.020273	-0.020273	0.001242	0.001242
3	1	35	0	P50	1	0.000621	0.000621	0.022595	0.022595
3	1	35	0	P75	1	0.011862	0.011862	0.034083	0.034083
3	1	35	0	P90	1	0.018162	0.018162	0.040521	0.040521
3	1	35	0	P95	1	0.020692	0.020692	0.043107	0.043107
3	1	35	0	P99	1	0.021960	0.021960	0.044403	0.044403
3	1	35	0	P999	1	0.021960	0.021960	0.044403	0.044403
3	2	52	0	P1	1	-0.020670	-0.020670	0.000836	0.000836
3	2	52	0	P50	1	0.000836	0.000000	0.022814	0.021960
3	2	52	0	P75	1	0.011765	0.010920	0.033984	0.033120
3	2	52	0	P90	1	0.017700	0.017700	0.040049	0.040049
3	2	52	0	P95	1	0.020254	0.020254	0.042659	0.042659
3	2	52	0	P99	1	0.021960	0.021960	0.044403	0.044403
3	2	52	0	P999	1	0.021960	0.021960	0.044403	0.044403
3	3	63	0	P1	1	-0.020813	-0.020813	0.000690	0.000690
3	3	63	0	P50	1	0.000345	0.000345	0.022313	0.022313
3	3	63	0	P75	1	0.011443	0.011443	0.033655	0.033655
3	3	63	0	P90	1	0.017740	0.017740	0.040090	0.040090
3	3	63	0	P95	1	0.019848	0.019848	0.042244	0.042244
3	3	63	0	P99	1	0.021960	0.021960	0.044403	0.044403
3	3	63	0	P999	1	0.021960	0.021960	0.044403	0.044403
3	4	69	0	P1	1	-0.020872	-0.020872	0.000630	0.000630
3	4	69	0	P50	1	0.000315	0.000315	0.022282	0.022282
3	4	69	0	P75	1	0.011080	0.011080	0.033283	0.033283
3	4	69	0	P90	1	0.018107	0.018107	0.040464	0.040464
3	4	69	0	P95	1	0.020032	0.020032	0.042432	0.042432
3	4	69	0	P99	1	0.021960	0.021960	0.044403	0.044403
3	4	69	0	P999	1	0.021960	0.021960	0.044403	0.044403
3	5	81	0	P1	1	-0.020963	-0.020963	0.000537	0.000537
3	5	81	0	P50	1	0.000268	0.000268	0.022234	0.022234
3	5	81	0	P75	1	0.011056	0.011056	0.033259	0.033259
3	5	81	0	P90	1	0.017584	0.017584	0.039931	0.039931
3	5	81	0	P95	1	0.019770	0.019770	0.042164	0.042164
3	5	81	0	P99	1	0.021960	0.021960	0.044403	0.044403
3	5	81	0	P999	1	0.021960	0.021960	0.044403	0.044403
3	6	90	0	P1	1	-0.021016	-0.021016	0.000483	0.000483
3	6	90	0	P50	1	0.000483	0.000000	0.022454	0.021960
3	6	90	0	P75	1	0.011164	0.011164	0.033370	0.033370
3	6	90	0	P90	1	0.018021	0.017530	0.040377	0.039875
3	6	90	0	P95	1	0.019989	0.019989	0.042388	0.042388
3	6	90	0	P99	1	0.021960	0.021960	0.044403	0.044403
3	6	90	0	P999	1	0.021960	0.021960	0.044403	0.044403
3	7	99	0	P1	1	-0.021059	-0.021059	0.000439	0.000439
3	7	99	0	P50	1	0.000219	0.000219	0.022184	0.022184
3	7	99	0	P75	1	0.011253	0.011253	0.033461	0.033461
3	7	99	0	P90	1	0.017932	0.017932	0.040286	0.040286
3	7	99	0	P95	1	0.020168	0.020168	0.042571	0.042571
3	7	99	0	P99	1	0.021960	0.021960	0.044403	0.044403
3	7	99	0	P999	1	0.021960	0.021960	0.044403	0.044403
4	1	28	1	P1	1	-0.015480	-0.015480	0.005445	0.005445
4	1	28	1	P50	12	0.004529	-0.000309	0.025570	0.020632
4	1	28	1	P75	13	0.004750	-0.000693	0.025786	0.020230
4	1	28	1	P90	14	0.034403	0.034403	0.011149	0.011149
4	1	28	1	P95	15	-0.013353	-0.013353	0.007289	0.007289
4	1	28	1	P99	15	0.008316	0.008316	0.029409	0.029409
4	1	28	1	P999	15	0.008316	0.008316	0.029409	0.029409
4	2	48	2	P1	1	-0.010274	-0.010274	0.005445	0.005445
4	2	48	2	P50	13	0.029112	0.023533	0.042635	0.036988
4	2	48	2	P75	73	-0.008569	-0.012481	0.002700	-0.001252
4	2	48	2	P90	78	-0.001711	-0.001711	0.009559	0.009559
4	2	48	2	P95	81	0.026118	0.026118	0.015335	0.015335
4	2	48	2	P99	95	-0.003170	-0.003170	0.007879	0.007879
4	2	48	2	P999	95	-0.003170	-0.003170	0.007879	0.007879
4	3	56	3	P1	1	-0.012960	-0.012960	0.002719	0.002719
4	3	56	3	P50	13	0.006975	0.001516	0.020230	0.014705
4	3	56	3	P75	73	-0.016377	-0.020258	-0.005189	-0.009110
4	3	56	3	P90	75	0.015888	0.015888	0.027380	0.027380
4	3	56	3	P95	81	0.026118	0.026118	0.015335	0.015335
4	3	56	3	P99	95	-0.003170	-0.003170	0.007879	0.007879
4	3	56	3	P999	95	-0.003170	-0.003170	0.007879	0.007879
4	4	63	4	P1	1	-0.013777	-0.013777	0.001891	0.001891
4	4	63	4	P50	12	0.021997	0.021997	0.035520	0.035520
4	4	63	4	P75	73	-0.024124	-0.024124	-0.013016	-0.013016
4	4	63	4	P90	75	0.004903	0.004903	0.016282	0.016282
4	4	63	4	P95	79	0.007320	0.007320	0.018669	0.018669
4	4	63	4	P99	95	-0.003170	-0.003170	0.007879	0.007879
4	4	63	4	P999	95	-0.003170	-0.003170	0.007879	0.007879
4	5	71	5	P1	1	-0.014258	-0.014258	0.001402	0.001402
4	5	71	5	P50	12	0.002433	0.002433	0.015717	0.015717
4	5	71	5	P75	72	-0.018363	-0.018363	-0.007181	-0.007181
4	5	71	5	P90	74	0.007469	0.007469	0.018889	0.018889
4	5	71	5	P95	79	0.007320	0.007320	0.018669	0.018669
4	5	71	5	P99	95	-0.003170	-0.003170	0.007879	0.007879
4	5	71	5	P999	95	-0.003170	-0.003170	0.007879	0.007879
4	6	81	6	P1	1	-0.014595	-0.014595	0.001060	0.001060
4	6	81	6	P50	1	0.028115	0.028115	0.044403	0.044403
4	6	81	6	P75	15	0.016196	0.016196	0.029409	0.029409
4	6	81	6	P90	74	-0.003425	-0.003425	0.007882	0.007882
4	6	81	6	P95	78	-0.001711	-0.001711	0.009559	0.009559
4	6	81	6	P99	95	-0.003170	-0.003170	0.007879	0.007879
4	6	81	6	P999	95	-0.003170	-0.003170	0.007879	0.007879
4	7	84	7	P1	1	-0.014666	-0.014666	0.000988	0.000988
4	7	84	7	P50	1	0.027099	0.026084	0.043372	0.042342
4	7	84	7	P75	15	0.016196	-0.005663	0.029409	0.007289
4	7	84	7	P90	74	-0.003425	-0.003425	0.007882	0.007882
4	7	84	7	P95	78	-0.001711	-0.001711	0.009559	0.009559
4	7	84	7	P99	95	-0.003170	-0.003170	0.007879	0.007879
4	7	84	7	P999	95	-0.003170	-0.003170	0.007879	0.007879
5	1	24	1	P1	1	0.000202	0.000202	0.007267	0.007267
5	1	24	1	P50	7	-0.002618	-0.007434	-0.000539	-0.005352
5	1	24	1	P75	8	-0.019805	-0.024537	-0.018053	-0.022781
5	1	24	1	P90	8	-0.005470	-0.005470	-0.003729	-0.003729
5	1	24	1	P95	8	-0.000645	-0.000645	0.001092	0.001092
5	1	24	1	P99	8	0.004203	0.004203	0.005936	0.005936
5	1	24	1	P999	8	0.004203	0.004203	0.005936	0.005936
5	2	43	2	P1	1	0.000202	0.000202	0.007267	0.007267
5	2	43	2	P50	3	0.019286	0.019286	0.023564	0.023564
5	2	43	2	P75	7	0.002220	0.002220	0.004297	0.004297
5	2	43	2	P90	8	-0.015050	-0.015050	-0.013301	-0.013301
5	2	43	2	P95	8	-0.005470	-0.005470	-0.003729	-0.003729
5	2	43	2	P99	8	0.004203	0.004203	0.005936	0.005936
5	2	43	2	P999	8	0.004203	0.004203	0.005936	0.005936
5	3	63	3	P1	1	-0.003093	-0.003093	0.003957	0.003957
5	3	63	3	P50	3	-0.001521	-0.001521	0.002722	0.002722
5	3	63	3	P75	7	-0.021740	-0.021740	-0.019653	-0.019653
5	3	63	3	P90	8	-0.024537	-0.024537	-0.022781	-0.022781
5	3	63	3	P95	8	-0.010271	-0.010271	-0.008527	-0.008527
5	3	63	3	P99	8	0.004203	0.004203	0.005936	0.005936
5	3	63	3	P999	8	0.004203	0.004203	0.005936	0.005936
5	4	84	4	P1	1	-0.013831	-0.013831	0.003957	0.003957
5	4	84	4	P50	3	0.009533	0.007341	0.026971	0.024742
5	4	84	4	P75	53	-0.025486	-0.850643	-0.012765	-0.848161
5	4	84	4	P90	55	0.011737	0.011737	0.018744	0.018744
5	4	84	4	P95	57	0.014877	0.014877	0.030370	0.030370
5	4	84	4	P99	67	0.038618	0.038618	0.009518	0.009518
5	4	84	4	P999	67	0.038618	0.038618	0.009518	0.009518
5	5	103	5	P1	1	-0.009926	-0.009926	0.007930	0.007930
5	5	103	5	P50	3	-0.005472	-0.005472	0.011717	0.011717
5	5	103	5	P75	8	-0.029443	-0.029443	-0.013301	-0.013301
5	5	103	5	P90	54	0.017753	0.017753	0.007988	0.007988
5	5	103	5	P95	57	0.003906	0.003906	0.019239	0.019239
5	5	103	5	P99	64	-0.003243	-0.003243	0.011907	0.011907
5	5	103	5	P999	67	0.038618	0.038618	0.009518	0.009518
5	6	116	6	P1	1	-0.014156	-0.014156	0.003627	0.003627
5	6	116	6	P50	3	-0.015034	-0.016618	0.001996	0.000385
5	6	116	6	P75	8	-0.043407	-0.048016	-0.027487	-0.032170
5	6	116	6	P90	54	0.011452	0.011452	0.004015	0.004015
5	6	116	6	P95	57	0.003906	0.003906	0.019239	0.019239
5	6	116	6	P99	64	-0.003243	-0.003243	0.011907	0.011907
5	6	116	6	P999	67	0.038618	0.038618	0.009518	0.009518
5	7	118	7	P1	1	-0.014430	-0.014430	0.003348	0.003348
5	7	118	7	P50	3	-0.016618	-0.018200	0.000385	-0.001223
5	7	118	7	P75	8	-0.048016	-0.048016	-0.032170	-0.032170
5	7	118	7	P90	54	0.011452	0.011452	0.004015	0.004015
5	7	118	7	P95	57	0.003906	0.003906	0.019239	0.019239
5	7	118	7	P99	64	-0.003243	-0.003243	0.011907	0.011907
5	7	118	7	P999	67	0.038618	0.038618	0.009518	0.009518
6	1	337	0	P1	1	-0.020981	-0.020981	0.000519	0.000519
6	1	337	0	P50	1	0.000195	0.000195	0.022159	0.022159
6	1	337	0	P75	1	0.011150	0.011150	0.033355	0.033355
6	1	337	0	P90	1	0.017860	0.017860	0.040212	0.040212
6	1	337	0	P95	1	0.020106	0.020106	0.042508	0.042508
6	1	337	0	P99	1	0.021828	0.021828	0.044267	0.044267
6	1	337	0	P999	46	0.016374	0.016374	0.038694	0.038694
6	2	339	1	P1	1	-0.003581	-0.003581	0.000519	0.000519
6	2	339	1	P50	1	0.018170	0.018170	0.022292	0.022292
6	2	339	1	P75	1	0.029490	0.029490	0.033623	0.033623
6	2	339	1	P90	1	0.036343	0.036343	0.040482	0.040482
6	2	339	1	P95	1	0.038637	0.038637	0.042778	0.042778
6	2	339	1	P99	3	0.030784	0.030784	0.031442	0.031442
6	2	339	1	P999	46	0.002156	0.002156	0.038694	0.038694
6	3	341	2	P1	1	-0.003581	-0.003581	0.000519	0.000519
6	3	341	2	P50	1	0.018302	0.018302	0.022424	0.022424
6	3	341	2	P75	1	0.029624	0.029624	0.033757	0.033757
6	3	341	2	P90	1	0.036478	0.036478	0.040617	0.040617
6	3	341	2	P95	1	0.038772	0.038772	0.042914	0.042914
6	3	341	2	P99	4	-0.017526	-0.017526	-0.017620	-0.017620
6	3	341	2	P999	46	0.002156	0.002156	0.038694	0.038694
6	4	343	3	P1	1	-0.003581	-0.003581	0.000519	0.000519
6	4	343	3	P50	1	0.018435	0.018435	0.022557	0.022557
6	4	343	3	P75	1	0.029892	0.029892	0.034025	0.034025
6	4	343	3	P90	1	0.036747	0.036747	0.040887	0.040887
6	4	343	3	P95	1	0.039043	0.039043	0.043184	0.043184
6	4	343	3	P99	4	-0.010364	-0.010364	-0.010481	-0.010481
6	4	343	3	P999	46	0.002156	0.002156	0.038694	0.038694
6	5	345	4	P1	1	-0.003581	-0.003581	0.000519	0.000519
6	5	345	4	P50	1	0.018567	0.018567	0.022689	0.022689
6	5	345	4	P75	1	0.030026	0.030026	0.034159	0.034159
6	5	345	4	P90	1	0.037017	0.037017	0.041157	0.041157
6	5	345	4	P95	1	0.039313	0.039313	0.043455	0.043455
6	5	345	4	P99	4	-0.006764	-0.006764	-0.006892	-0.006892
6	5	345	4	P999	46	0.002156	0.002156	0.038694	0.038694
6	6	347	5	P1	1	-0.003581	-0.003581	0.000519	0.000519
6	6	347	5	P50	1	0.018700	0.018700	0.022822	0.022822
6	6	347	5	P75	1	0.030294	0.030294	0.034428	0.034428
6	6	347	5	P90	1	0.037287	0.037287	0.041427	0.041427
6	6	347	5	P95	1	0.039583	0.039583	0.043726	0.043726
6	6	347	5	P99	4	-0.004597	-0.004597	-0.004732	-0.004732
6	6	347	5	P999	46	0.002156	0.002156	0.038694	0.038694
6	7	350	6	P1	1	-0.003581	-0.003581	0.000519	0.000519
6	7	350	6	P50	1	0.018965	0.018832	0.023087	0.022955
6	7	350	6	P75	1	0.030562	0.030562	0.034696	0.034696
6	7	350	6	P90	1	0.037692	0.037557	0.041832	0.041697
6	7	350	6	P95	1	0.039989	0.039989	0.044132	0.044132
6	7	350	6	P99	4	-0.003150	-0.003150	-0.003290	-0.003290
6	7	350	6	P999	46	0.002156	0.002156	0.038694	0.038694
7	1	38	0	P1	3	-0.033627	-0.033627	-0.008501	-0.008501
7	1	38	0	P50	4	-0.006662	-0.008320	-0.024164	-0.025793
7	1	38	0	P75	4	0.008390	0.008390	-0.009378	-0.009378
7	1	38	0	P90	4	0.018551	0.018551	0.000604	0.000604
7	1	38	0	P95	4	0.021960	0.021960	0.003953	0.003953
7	1	38	0	P99	5	0.015930	0.015930	0.042344	0.042344
7	1	38	0	P999	5	0.015930	0.015930	0.042344	0.042344
7	2	554	0	P1	3	-0.035603	-0.035603	-0.010529	-0.010529
7	2	554	0	P50	4	-0.006273	-0.006381	-0.023782	-0.023889
7	2	554	0	P75	4	0.008848	0.008848	-0.008927	-0.008927
7	2	554	0	P90	4	0.018053	0.018053	0.000116	0.000116
7	2	554	0	P95	4	0.021178	0.021178	0.003185	0.003185
7	2	554	0	P99	5	0.008600	0.008600	0.034824	0.034824
7	2	554	0	P999	45	0.034869	0.034869	0.016635	0.016635
7	3	559	1	P1	3	-0.048964	-0.048964	-0.010542	-0.010542
7	3	559	1	P50	4	-0.019217	-0.019217	-0.023826	-0.023826
7	3	559	1	P75	4	-0.004040	-0.004040	-0.008907	-0.008907
7	3	559	1	P90	4	0.005178	0.005178	0.000154	0.000154
7	3	559	1	P95	4	0.008270	0.008270	0.003192	0.003192
7	3	559	1	P99	5	-0.004104	-0.004104	0.034824	0.034824
7	3	559	1	P999	45	0.027059	0.027059	0.016635	0.016635
7	4	1075	2	P1	3	-0.047451	-0.047451	-0.010797	-0.010797
7	4	1075	2	P50	4	-0.008074	-0.008074	-0.025136	-0.025136
7	4	1075	2	P75	4	0.022937	0.022937	-0.009989	-0.009989
7	4	1075	2	P90	4	0.042997	0.042997	-0.000811	-0.000811
7	4	1075	2	P95	4	0.049813	0.049813	0.002286	0.002286
7	4	1075	2	P99	5	-0.006510	-0.006510	0.027358	0.027358
7	4	1075	2	P999	43	0.029030	0.029030	0.018688	0.018688
7	5	1378	3	P1	3	-0.047011	-0.047011	-0.010470	-0.010470
7	5	1378	3	P50	4	-0.009321	-0.009388	-0.022840	-0.022882
7	5	1378	3	P75	4	0.018136	0.018136	-0.008230	-0.008230
7	5	1378	3	P90	4	0.043878	0.043878	0.000667	0.000667
7	5	1378	3	P95	4	0.052602	0.052602	0.003650	0.003650
7	5	1378	3	P99	5	-0.002394	-0.002394	0.034566	0.034566
7	5	1378	3	P999	43	0.029030	0.029030	0.018688	0.018688
7	6	1893	4	P1	3	-0.048026	-0.048026	-0.010564	-0.010564
7	6	1893	4	P50	4	-0.013226	-0.013226	-0.023279	-0.023279
7	6	1893	4	P75	4	0.007002	0.007002	-0.008583	-0.008583
7	6	1893	4	P90	4	0.039104	0.039104	0.000346	0.000346
7	6	1893	4	P95	4	0.051080	0.051080	0.003351	0.003351
7	6	1893	4	P99	5	-0.003891	-0.003891	0.033453	0.033453
7	6	1893	4	P999	43	0.029030	0.029030	0.018688	0.018688
7	7	2407	5	P1	3	-0.047932	-0.047932	-0.010345	-0.010345
7	7	2407	5	P50	4	-0.013581	-0.013581	-0.022352	-0.022352
7	7	2407	5	P75	4	0.005090	0.005090	-0.007707	-0.007707
7	7	2407	5	P90	4	0.039355	0.039355	0.001180	0.001180
7	7	2407	5	P95	5	-0.036802	-0.036802	0.000853	0.000853
7	7	2407	5	P99	5	-0.002657	-0.002657	0.035372	0.035372
7	7	2407	5	P999	32	0.019455	0.019455	0.009913	0.009913
8	1	305	0	P1	3	-0.033712	-0.033712	-0.008588	-0.008588
8	1	305	0	P50	4	-0.002799	-0.002799	-0.020369	-0.020369
8	1	305	0	P75	4	0.010566	0.010566	-0.007240	-0.007240
8	1	305	0	P90	4	0.018743	0.018743	0.000793	0.000793
8	1	305	0	P95	4	0.021423	0.021423	0.003426	0.003426
8	1	305	0	P99	5	0.004955	0.004955	0.031084	0.031084
8	1	305	0	P999	5	0.015930	0.015930	0.042344	0.042344
8	2	307	0	P1	3	-0.033712	-0.033712	-0.008588	-0.008588
8	2	307	0	P50	4	-0.002777	-0.002777	-0.020347	-0.020347
8	2	307	0	P75	4	0.010657	0.010657	-0.007151	-0.007151
8	2	307	0	P90	4	0.018768	0.018768	0.000818	0.000818
8	2	307	0	P95	4	0.021428	0.021428	0.003430	0.003430
8	2	307	0	P99	5	0.004955	0.004955	0.031084	0.031084
8	2	307	0	P999	5	0.015930	0.015930	0.042344	0.042344
8	3	310	0	P1	3	-0.033793	-0.033793	-0.008672	-0.008672
8	3	310	0	P50	4	-0.002755	-0.002927	-0.020326	-0.020495
8	3	310	0	P75	4	0.010572	0.010572	-0.007234	-0.007234
8	3	310	0	P90	4	0.018794	0.018618	0.000843	0.000670
8	3	310	0	P95	4	0.021432	0.021432	0.003434	0.003434
8	3	310	0	P99	5	0.004955	0.004955	0.031084	0.031084
8	3	310	0	P999	5	0.015930	0.015930	0.042344	0.042344
8	4	312	0	P1	3	-0.033793	-0.033793	-0.008672	-0.008672
8	4	312	0	P50	4	-0.002733	-0.002904	-0.020305	-0.020472
8	4	312	0	P75	4	0.010661	0.010488	-0.007146	-0.007316
8	4	312	0	P90	4	0.018644	0.018644	0.000696	0.000696
8	4	312	0	P95	4	0.021436	0.021436	0.003438	0.003438
8	4	312	0	P99	5	0.004955	0.004955	0.031084	0.031084
8	4	312	0	P999	5	0.015930	0.015930	0.042344	0.042344
8	5	584	1	P1	3	-0.022164	-0.022164	-0.008037	-0.008037
8	5	584	1	P50	4	0.029386	0.029209	-0.000697	-0.000863
8	5	584	1	P75	42	-0.027542	-0.027886	0.005584	0.005172
8	5	584	1	P90	43	0.007570	0.007570	0.017853	0.017853
8	5	584	1	P95	45	-0.000068	-0.000068	0.008636	0.008636
8	5	584	1	P99	51	-0.015610	-0.015610	0.004301	0.004301
8	5	584	1	P999	60	0.025227	0.025227	0.033479	0.033479
8	6	588	2	P1	3	-0.021352	-0.021352	-0.010954	-0.010954
8	6	588	2	P50	4	0.032773	0.032596	-0.001028	-0.001194
8	6	588	2	P75	42	-0.025355	-0.025699	0.005172	0.004760
8	6	588	2	P90	43	0.010167	0.010167	0.017853	0.017853
8	6	588	2	P95	45	0.002492	0.002492	0.008636	0.008636
8	6	588	2	P99	51	-0.013138	-0.013138	0.004301	0.004301
8	6	588	2	P999	60	0.027708	0.027708	0.033479	0.033479
8	7	1113	3	P1	3	-0.017012	-0.017012	-0.006575	-0.006575
8	7	1113	3	P50	9	0.039570	0.039570	0.004048	0.004048
8	7	1113	3	P75	11	0.021442	0.021442	0.030036	0.030036
8	7	1113	3	P90	42	-0.012862	-0.012862	0.020113	0.020113
8	7	1113	3	P95	44	-0.007973	-0.007973	-0.001840	-0.001840
8	7	1113	3	P99	47	0.007350	0.007350	0.013444	0.013444
8	7	1113	3	P999	56	0.009335	0.009335	0.015147	0.015147
9	1	597	1	P1	7	-0.030118	-0.030118	-0.032424	-0.032424
9	1	597	1	P50	8	-0.014375	-0.014375	-0.016978	-0.016978
9	1	597	1	P75	8	0.003441	0.003441	0.000758	0.000758
9	1	597	1	P90	9	0.000344	0.000344	-0.002533	-0.002533
9	1	597	1	P95	9	0.014800	0.014800	0.011856	0.011856
9	1	597	1	P99	10	-0.011372	-0.011372	0.029387	0.029387
9	1	597	1	P999	10	0.003075	0.003075	0.044403	0.044403
9	2	1130	2	P1	7	-0.023989	-0.023989	-0.030586	-0.030586
9	2	1130	2	P50	8	0.003331	0.003252	-0.003841	-0.003919
9	2	1130	2	P75	9	0.005629	0.005629	-0.001851	-0.001851
9	2	1130	2	P90	10	-0.024870	-0.025194	0.010669	0.010334
9	2	1130	2	P95	10	-0.006546	-0.006546	0.029614	0.029614
9	2	1130	2	P99	11	-0.031094	-0.031094	0.004001	0.004001
