key_ordinal	n	quantile	oracle	T_int	T_int_err	T_ceil	T_ceil_err	G_int	G_int_err	G_ceil	G_ceil_err
39	623	P95	4	4.062727	0.015682	4.062727	0.015682	3.991143	-0.002214	3.991143	-0.002214
39	623	P99	5	5.079648	0.015930	5.079648	0.015930	5.211721	0.042344	5.211721	0.042344
39	623	P999	123	126.491106	0.028383	126.491106	0.028383	124.262367	0.010263	124.262367	0.010263
40	623	P1	1	1.024859	0.024859	1.024859	0.024859	1.034368	0.034368	1.034368	0.034368
40	623	P50	2	2.063211	0.031605	2.063211	0.031605	1.993822	-0.003089	1.993822	-0.003089
40	623	P75	3	3.002631	0.000877	3.002631	0.000877	3.030490	0.010163	3.030490	0.010163
40	623	P90	3	3.057530	0.019177	3.057530	0.019177	3.085898	0.028633	3.085898	0.028633
40	623	P95	4	4.047829	0.011957	4.047829	0.011957	3.911696	-0.022076	3.911696	-0.022076
40	623	P99	4	4.151374	0.037844	4.151374	0.037844	4.011759	0.002940	4.011759	0.002940
40	623	P999	73	73.099382	0.001361	73.099382	0.001361	73.777601	0.010652	73.777601	0.010652
41	623	P1	1	1.012423	0.012423	1.012423	0.012423	1.038746	0.038746	1.038746	0.038746
41	623	P50	3	2.954853	-0.015049	2.954853	-0.015049	3.031680	0.010560	3.031680	0.010560
41	623	P75	4	3.925979	-0.018505	3.925979	-0.018505	3.856804	-0.035799	3.856804	-0.035799
41	623	P90	4	4.028325	0.007081	4.028325	0.007081	3.957347	-0.010663	3.957347	-0.010663
41	623	P95	4	4.063030	0.015758	4.063030	0.015758	3.991441	-0.002140	3.991441	-0.002140
41	623	P99	60	60.437331	0.007289	60.437331	0.007289	62.008729	0.033479	62.008729	0.033479
41	623	P999	162	164.160074	0.013334	164.160074	0.013334	168.428311	0.039681	168.428311	0.039681
42	623	P1	1	1.014422	0.014422	1.014422	0.014422	1.038746	0.038746	1.038746	0.038746
42	623	P50	3	2.947448	-0.017517	2.947448	-0.017517	3.018123	0.006041	3.018123	0.006041
42	623	P75	3	3.018632	0.006211	3.018632	0.006211	3.091014	0.030338	3.091014	0.030338
42	623	P90	4	4.026335	0.006584	4.026335	0.006584	3.947596	-0.013101	3.947596	-0.013101
42	623	P95	4	4.064704	0.016176	4.064704	0.016176	3.985215	-0.003696	3.985215	-0.003696
42	623	P99	4	4.095913	0.023978	4.095913	0.023978	4.015814	0.003953	4.015814	0.003953
42	623	P999	75	75.249166	0.003322	75.249166	0.003322	77.053515	0.027380	77.053515	0.027380
43	623	P1	1	1.004755	0.004755	1.004755	0.004755	1.030879	0.030879	1.030879	0.030879
43	623	P50	3	2.967997	-0.010668	2.967997	-0.010668	3.045167	0.015056	3.045167	0.015056
43	623	P75	4	3.960391	-0.009902	3.960391	-0.009902	3.890610	-0.027348	3.890610	-0.027348
43	623	P90	4	4.040005	0.010001	4.040005	0.010001	3.968822	-0.007795	3.968822	-0.007795
43	623	P95	4	4.066898	0.016724	4.066898	0.016724	3.995240	-0.001190	3.995240	-0.001190
43	623	P99	5	5.079648	0.015930	5.079648	0.015930	5.211721	0.042344	5.211721	0.042344
43	623	P999	79	81.918265	0.036940	81.918265	0.036940	80.474887	0.018669	80.474887	0.018669
44	623	P1	1	1.019946	0.019946	1.019946	0.019946	1.044403	0.044403	1.044403	0.044403
44	623	P50	2	2.042771	0.021386	2.042771	0.021386	2.002823	0.001411	2.002823	0.001411
44	623	P75	3	2.962443	-0.012519	2.962443	-0.012519	3.033477	0.011159	3.033477	0.011159
44	623	P90	3	3.005500	0.001833	3.005500	0.001833	3.077567	0.025856	3.077567	0.025856
44	623	P95	3	3.019992	0.006664	3.019992	0.006664	3.092406	0.030802	3.092406	0.030802
44	623	P99	4	4.087833	0.021958	4.087833	0.021958	4.007891	0.001973	4.007891	0.001973
44	623	P999	175	179.415593	0.025232	179.415593	0.025232	175.906958	0.005183	175.906958	0.005183
45	623	P1	1	0.999698	-0.000302	0.999698	-0.000302	1.023669	0.023669	1.023669	0.023669
45	623	P50	2	2.028929	0.014465	2.028929	0.014465	1.989252	-0.005374	1.989252	-0.005374
45	623	P75	3	2.947198	-0.017601	2.947198	-0.017601	3.017867	0.005956	3.017867	0.005956
45	623	P90	3	3.000841	0.000280	3.000841	0.000280	3.072796	0.024265	3.072796	0.024265
45	623	P95	3	3.018937	0.006312	3.018937	0.006312	3.091327	0.030442	3.091327	0.030442
45	623	P99	4	4.095913	0.023978	4.095913	0.023978	4.015814	0.003953	4.015814	0.003953
45	623	P999	176	179.415593	0.019407	179.415593	0.019407	183.717676	0.043850	183.717676	0.043850
46	623	P1	2	1.975857	-0.012072	1.975857	-0.012072	1.929589	-0.035206	1.929589	-0.035206
46	623	P50	4	4.104249	0.026062	4.104249	0.026062	4.008140	0.002035	4.008140	0.002035
46	623	P75	5	5.001105	0.000221	5.001105	0.000221	5.100857	0.020171	5.100857	0.020171
46	623	P90	5	5.070072	0.014014	5.070072	0.014014	5.171200	0.034240	5.171200	0.034240
46	623	P95	5	5.093272	0.018654	5.093272	0.018654	5.194862	0.038972	5.194862	0.038972
46	623	P99	6	6.079609	0.013268	6.079609	0.013268	6.200873	0.033479	6.200873	0.033479
46	623	P999	148	151.391705	0.022917	151.391705	0.022917	154.411359	0.043320	154.411359	0.043320
47	623	P1	1	1.006739	0.006739	1.006739	0.006739	1.030879	0.030879	1.030879	0.030879
47	623	P50	3	2.948671	-0.017110	2.948671	-0.017110	3.019375	0.006458	3.019375	0.006458
47	623	P75	4	3.929479	-0.017630	3.929479	-0.017630	3.852634	-0.036841	3.852634	-0.036841
47	623	P90	4	4.033255	0.008314	4.033255	0.008314	3.954381	-0.011405	3.954381	-0.011405
47	623	P95	4	4.068453	0.017113	4.068453	0.017113	3.988890	-0.002777	3.988890	-0.002777
47	623	P99	5	4.980310	-0.003938	4.980310	-0.003938	5.099730	0.019946	5.099730	0.019946
47	623	P999	76	78.590422	0.034084	78.590422	0.034084	77.053515	0.013862	77.053515	0.013862
48	623	P1	1	0.999675	-0.000325	0.999675	-0.000325	1.025667	0.025667	1.025667	0.025667
48	623	P50	3	2.962804	-0.012399	2.962804	-0.012399	3.039839	0.013280	3.039839	0.013280
48	623	P75	4	3.954575	-0.011356	3.954575	-0.011356	3.884897	-0.028776	3.884897	-0.028776
48	623	P90	4	4.037800	0.009450	4.037800	0.009450	3.966655	-0.008336	3.966655	-0.008336
48	623	P95	4	4.065929	0.016482	4.065929	0.016482	3.994288	-0.001428	3.994288	-0.001428
48	623	P99	66	67.371325	0.020778	67.371325	0.020778	66.184260	0.002792	66.184260	0.002792
48	623	P999	122	126.491106	0.036812	126.491106	0.036812	124.262367	0.018544	124.262367	0.018544
49	623	P1	1	1.034802	0.034802	1.034802	0.034802	1.044403	0.044403	1.044403	0.044403
49	623	P50	3	2.963339	-0.012220	2.963339	-0.012220	2.990833	-0.003056	2.990833	-0.003056
49	623	P75	3	3.027173	0.009058	3.027173	0.009058	3.055259	0.018420	3.055259	0.018420
49	623	P90	3	3.065880	0.021960	3.065880	0.021960	3.094326	0.031442	3.094326	0.031442
49	623	P95	4	4.070769	0.017692	4.070769	0.017692	3.933864	-0.016534	3.933864	-0.016534
49	623	P99	4	4.146401	0.036600	4.146401	0.036600	4.006953	0.001738	4.006953	0.001738
49	623	P999	145	146.487477	0.010258	146.487477	0.010258	147.846593	0.019632	147.846593	0.019632
50	623	P1	1	1.011100	0.011100	1.011100	0.011100	1.020481	0.020481	1.020481	0.020481
50	623	P50	3	3.016399	0.005466	3.016399	0.005466	3.044386	0.014795	3.044386	0.014795
50	623	P75	4	4.028961	0.007240	4.028961	0.007240	3.893462	-0.026634	3.893462	-0.026634
50	623	P90	4	4.109156	0.027289	4.109156	0.027289	3.970960	-0.007260	3.970960	-0.007260
50	623	P95	4	4.136241	0.034060	4.136241	0.034060	3.997134	-0.000716	3.997134	-0.000716
50	623	P99	5	5.108029	0.021606	5.108029	0.021606	5.155421	0.031084	5.155421	0.031084
50	623	P999	79	79.735102	0.009305	79.735102	0.009305	80.474887	0.018669	80.474887	0.018669
51	623	P1	1	0.997728	-0.002272	0.997728	-0.002272	1.023669	0.023669	1.023669	0.023669
51	623	P50	3	2.924435	-0.025188	2.924435	-0.025188	3.000472	0.000157	3.000472	0.000157
51	623	P75	3	2.999334	-0.000222	2.999334	-0.000222	3.077318	0.025773	3.077318	0.025773
51	623	P90	4	4.003050	0.000762	4.003050	0.000762	3.932517	-0.016871	3.932517	-0.016871
51	623	P95	4	4.050622	0.012656	4.050622	0.012656	3.979252	-0.005187	3.979252	-0.005187
51	623	P99	5	4.970495	-0.005901	4.970495	-0.005901	5.099730	0.019946	5.099730	0.019946
51	623	P999	165	171.449200	0.039086	171.449200	0.039086	168.428311	0.020778	168.428311	0.020778
52	623	P1	1	1.011100	0.011100	1.011100	0.011100	1.020481	0.020481	1.020481	0.020481
52	623	P50	3	2.995930	-0.001357	2.995930	-0.001357	3.023726	0.007909	3.023726	0.007909
52	623	P75	4	3.999530	-0.000118	3.999530	-0.000118	3.865021	-0.033745	3.865021	-0.033745
52	623	P90	4	4.096884	0.024221	4.096884	0.024221	3.959101	-0.010225	3.959101	-0.010225
52	623	P95	4	4.129859	0.032465	4.129859	0.032465	3.990967	-0.002258	3.990967	-0.002258
52	623	P99	7	7.309938	0.044277	7.309938	0.044277	7.064096	0.009157	7.064096	0.009157
52	623	P999	177	182.028807	0.028411	182.028807	0.028411	183.717676	0.037953	183.717676	0.037953
53	623	P1	1	1.016238	0.016238	1.016238	0.016238	1.025667	0.025667	1.025667	0.025667
53	623	P50	3	2.943152	-0.018949	2.943152	-0.018949	2.970459	-0.009847	2.970459	-0.009847
53	623	P75	3	3.013981	0.004660	3.013981	0.004660	3.041944	0.013981	3.041944	0.013981
53	623	P90	3	3.057013	0.019004	3.057013	0.019004	3.085377	0.028459	3.085377	0.028459
53	623	P95	4	4.031096	0.007774	4.031096	0.007774	3.895525	-0.026119	3.895525	-0.026119
53	623	P99	4	4.142052	0.035513	4.142052	0.035513	4.002750	0.000688	4.002750	0.000688
53	623	P999	145	146.487477	0.010258	146.487477	0.010258	147.846593	0.019632	147.846593	0.019632
54	623	P1	1	0.999675	-0.000325	0.999675	-0.000325	1.025667	0.025667	1.025667	0.025667
54	623	P50	3	2.962036	-0.012655	2.962036	-0.012655	3.039050	0.013017	3.039050	0.013017
54	623	P75	4	3.951909	-0.012023	3.951909	-0.012023	3.882278	-0.029431	3.882278	-0.029431
54	623	P90	4	4.043682	0.010920	4.043682	0.010920	3.972433	-0.006892	3.972433	-0.006892
54	623	P95	4	4.074744	0.018686	4.074744	0.018686	4.002948	0.000737	4.002948	0.000737
54	623	P99	71	71.907961	0.012788	71.907961	0.012788	73.777601	0.039121	73.777601	0.039121
54	623	P999	173	179.061982	0.035040	179.061982	0.035040	175.906958	0.016803	175.906958	0.016803
55	623	P1	2	1.977248	-0.011376	1.977248	-0.011376	1.930947	-0.034526	1.930947	-0.034526
55	623	P50	4	4.040566	0.010141	4.040566	0.010141	3.945949	-0.013513	3.945949	-0.013513
55	623	P75	5	4.977782	-0.004444	4.977782	-0.004444	5.077068	0.015414	5.077068	0.015414
55	623	P90	5	5.062648	0.012530	5.062648	0.012530	5.163628	0.032726	5.163628	0.032726
55	623	P95	5	5.091257	0.018251	5.091257	0.018251	5.192808	0.038562	5.192808	0.038562
55	623	P99	7	7.078046	0.011149	7.078046	0.011149	6.912301	-0.012528	6.912301	-0.012528
55	623	P999	146	151.391705	0.036929	151.391705	0.036929	147.846593	0.012648	147.846593	0.012648
56	623	P1	1	1.010146	0.010146	1.010146	0.010146	1.034368	0.034368	1.034368	0.034368
56	623	P50	3	2.945669	-0.018110	2.945669	-0.018110	3.016302	0.005434	3.016302	0.005434
56	623	P75	3	3.013894	0.004631	3.013894	0.004631	3.086162	0.028721	3.086162	0.028721
56	623	P90	4	4.020546	0.005137	4.020546	0.005137	3.941921	-0.014520	3.941921	-0.014520
56	623	P95	4	4.062094	0.015524	4.062094	0.015524	3.982656	-0.004336	3.982656	-0.004336
56	623	P99	4	4.095913	0.023978	4.095913	0.023978	4.015814	0.003953	4.015814	0.003953
56	623	P999	121	121.352538	0.002914	121.352538	0.002914	124.262367	0.026962	124.262367	0.026962
57	623	P1	2	1.957364	-0.021318	1.957364	-0.021318	1.919086	-0.040457	1.919086	-0.040457
57	623	P50	3	2.919582	-0.026806	2.919582	-0.026806	2.989589	-0.003470	2.989589	-0.003470
57	623	P75	3	2.993796	-0.002068	2.993796	-0.002068	3.065582	0.021861	3.065582	0.021861
57	623	P90	4	3.987858	-0.003035	3.987858	-0.003035	3.909872	-0.022532	3.909872	-0.022532
57	623	P95	4	4.047317	0.011829	4.047317	0.011829	3.968168	-0.007958	3.968168	-0.007958
57	623	P99	4	4.095913	0.023978	4.095913	0.023978	4.015814	0.003953	4.015814	0.003953
57	623	P999	177	179.415593	0.013647	179.415593	0.013647	183.717676	0.037953	183.717676	0.037953
58	623	P1	1	1.034802	0.034802	1.034802	0.034802	1.044403	0.044403	1.044403	0.044403
58	623	P50	2	2.064913	0.032457	2.064913	0.032457	1.995467	-0.002266	1.995467	-0.002266
58	623	P75	3	3.000266	0.000089	3.000266	0.000089	3.028103	0.009368	3.028103	0.009368
58	623	P90	3	3.050155	0.016718	3.050155	0.016718	3.078454	0.026151	3.078454	0.026151
58	623	P95	4	3.991723	-0.002069	3.991723	-0.002069	3.857476	-0.035631	3.857476	-0.035631
58	623	P99	4	4.155571	0.038893	4.155571	0.038893	4.015814	0.003953	4.015814	0.003953
58	623	P999	145	146.487477	0.010258	146.487477	0.010258	147.846593	0.019632	147.846593	0.019632
59	623	P1	1	1.034802	0.034802	1.034802	0.034802	1.044403	0.044403	1.044403	0.044403
59	623	P50	2	2.066129	0.033064	2.066129	0.033064	1.996642	-0.001679	1.996642	-0.001679
59	623	P75	3	3.004639	0.001546	3.004639	0.001546	3.032516	0.010839	3.032516	0.010839
59	623	P90	3	3.055865	0.018622	3.055865	0.018622	3.084218	0.028073	3.084218	0.028073
59	623	P95	4	4.035477	0.008869	4.035477	0.008869	3.899759	-0.025060	3.899759	-0.025060
59	623	P99	4	4.146554	0.036638	4.146554	0.036638	4.007100	0.001775	4.007100	0.001775
59	623	P999	73	73.099382	0.001361	73.099382	0.001361	73.777601	0.010652	73.777601	0.010652
60	623	P1	1	1.006739	0.006739	1.006739	0.006739	1.030879	0.030879	1.030879	0.030879
60	623	P50	3	2.945425	-0.018192	2.945425	-0.018192	3.016052	0.005351	3.016052	0.005351
60	623	P75	3	3.019463	0.006488	3.019463	0.006488	3.091865	0.030622	3.091865	0.030622
60	623	P90	4	4.031141	0.007785	4.031141	0.007785	3.952308	-0.011923	3.952308	-0.011923
60	623	P95	4	4.070389	0.017597	4.070389	0.017597	3.990789	-0.002303	3.990789	-0.002303
60	623	P99	5	5.089679	0.017936	5.089679	0.017936	5.211721	0.042344	5.211721	0.042344
60	623	P999	123	126.740900	0.030414	126.740900	0.030414	124.262367	0.010263	124.262367	0.010263
61	623	P1	2	1.985916	-0.007042	1.985916	-0.007042	1.919128	-0.040436	1.919128	-0.040436
61	623	P50	3	2.976396	-0.007868	2.976396	-0.007868	3.004011	0.001337	3.004011	0.001337
61	623	P75	3	3.053796	0.017932	3.053796	0.017932	3.082129	0.027376	3.082129	0.027376
61	623	P90	4	4.077061	0.019265	4.077061	0.019265	3.939945	-0.015014	3.939945	-0.015014
61	623	P95	4	4.121948	0.030487	4.121948	0.030487	3.983322	-0.004169	3.983322	-0.004169
61	623	P99	5	5.163811	0.032762	5.163811	0.032762	5.211721	0.042344	5.211721	0.042344
61	623	P999	176	182.028807	0.034255	182.028807	0.034255	183.717676	0.043850	183.717676	0.043850
62	623	P1	1	0.999675	-0.000325	0.999675	-0.000325	1.025667	0.025667	1.025667	0.025667
62	623	P50	3	2.913390	-0.028870	2.913390	-0.028870	2.989139	-0.003620	2.989139	-0.003620
62	623	P75	3	2.979071	-0.006976	2.979071	-0.006976	3.056528	0.018843	3.056528	0.018843
62	623	P90	4	3.932402	-0.016899	3.932402	-0.016899	3.863115	-0.034221	3.863115	-0.034221
62	623	P95	4	4.014732	0.003683	4.014732	0.003683	3.943993	-0.014002	3.943993	-0.014002
62	623	P99	4	4.082380	0.020595	4.082380	0.020595	4.010449	0.002612	4.010449	0.002612
62	623	P999	148	150.498333	0.016881	150.498333	0.016881	154.411359	0.043320	154.411359	0.043320
63	623	P1	2	1.957863	-0.021069	1.957863	-0.021069	1.919575	-0.040213	1.919575	-0.040213
63	623	P50	3	2.895283	-0.034906	2.895283	-0.034906	2.964707	-0.011764	2.964707	-0.011764
63	623	P75	3	2.970000	-0.010000	2.970000	-0.010000	3.041216	0.013739	3.041216	0.013739
63	623	P90	3	3.015457	0.005152	3.015457	0.005152	3.087763	0.029254	3.087763	0.029254
63	623	P95	4	3.993751	-0.001562	3.993751	-0.001562	3.915650	-0.021088	3.915650	-0.021088
63	623	P99	4	4.095913	0.023978	4.095913	0.023978	4.015814	0.003953	4.015814	0.003953
63	623	P999	176	179.415593	0.019407	179.415593	0.019407	183.717676	0.043850	183.717676	0.043850
64	623	P1	1	1.006739	0.006739	1.006739	0.006739	1.030879	0.030879	1.030879	0.030879
64	623	P50	3	2.956932	-0.014356	2.956932	-0.014356	3.027834	0.009278	3.027834	0.009278
64	623	P75	4	3.935558	-0.016110	3.935558	-0.016110	3.858595	-0.035351	3.858595	-0.035351
64	623	P90	4	4.035573	0.008893	4.035573	0.008893	3.956654	-0.010837	3.956654	-0.010837
64	623	P95	4	4.069473	0.017368	4.069473	0.017368	3.989890	-0.002527	3.989890	-0.002527
64	623	P99	6	6.055668	0.009278	6.055668	0.009278	6.200873	0.033479	6.200873	0.033479
64	623	P999	122	126.740900	0.038860	126.740900	0.038860	124.262367	0.018544	124.262367	0.018544
65	623	P1	1	1.024859	0.024859	1.024859	0.024859	1.034368	0.034368	1.034368	0.034368
65	623	P50	3	2.973338	-0.008887	2.973338	-0.008887	3.000925	0.000308	3.000925	0.000308
65	623	P75	3	3.043157	0.014386	3.043157	0.014386	3.071392	0.023797	3.071392	0.023797
65	623	P90	4	4.053178	0.013294	4.053178	0.013294	3.916864	-0.020784	3.916864	-0.020784
65	623	P95	4	4.107587	0.026897	4.107587	0.026897	3.969444	-0.007639	3.969444	-0.007639
65	623	P99	4	4.151997	0.037999	4.151997	0.037999	4.012361	0.003090	4.012361	0.003090
65	623	P999	73	73.099382	0.001361	73.099382	0.001361	73.777601	0.010652	73.777601	0.010652
66	623	P1	1	1.021402	0.021402	1.021402	0.021402	1.030879	0.030879	1.030879	0.030879
66	623	P50	3	2.985406	-0.004865	2.985406	-0.004865	3.013105	0.004368	3.013105	0.004368
66	623	P75	4	3.985865	-0.003534	3.985865	-0.003534	3.851815	-0.037046	3.851815	-0.037046
66	623	P90	4	4.095427	0.023857	4.095427	0.023857	3.957693	-0.010577	3.957693	-0.010577
66	623	P95	4	4.132613	0.033153	4.132613	0.033153	3.993628	-0.001593	3.993628	-0.001593
66	623	P99	5	5.131861	0.026372	5.131861	0.026372	5.179475	0.035895	5.179475	0.035895
66	623	P999	80	83.275545	0.040944	83.275545	0.040944	80.474887	0.005936	80.474887	0.005936
67	623	P1	1	1.001649	0.001649	1.001649	0.001649	1.025667	0.025667	1.025667	0.025667
67	623	P50	2	2.040236	0.020118	2.040236	0.020118	2.000337	0.000168	2.000337	0.000168
67	623	P75	3	2.959020	-0.013660	2.959020	-0.013660	3.029972	0.009991	3.029972	0.009991
67	623	P90	3	3.002497	0.000832	3.002497	0.000832	3.074492	0.024831	3.074492	0.024831
67	623	P95	3	3.017131	0.005710	3.017131	0.005710	3.089476	0.029825	3.089476	0.029825
67	623	P99	4	4.095913	0.023978	4.095913	0.023978	4.015814	0.003953	4.015814	0.003953
67	623	P999	175	179.415593	0.025232	179.415593	0.025232	175.906958	0.005183	175.906958	0.005183
68	623	P1	1	1.010146	0.010146	1.010146	0.010146	1.034368	0.034368	1.034368	0.034368
68	623	P50	3	2.948801	-0.017066	2.948801	-0.017066	3.019508	0.006503	3.019508	0.006503
68	623	P75	3	3.020018	0.006673	3.020018	0.006673	3.092433	0.030811	3.092433	0.030811
68	623	P90	4	4.027762	0.006941	4.027762	0.006941	3.948996	-0.012751	3.948996	-0.012751
68	623	P95	4	4.065347	0.016337	4.065347	0.016337	3.985846	-0.003539	3.985846	-0.003539
68	623	P99	4	4.095913	0.023978	4.095913	0.023978	4.015814	0.003953	4.015814	0.003953
68	623	P999	122	126.740900	0.038860	126.740900	0.038860	124.262367	0.018544	124.262367	0.018544
69	623	P1	1	1.024859	0.024859	1.024859	0.024859	1.034368	0.034368	1.034368	0.034368
69	623	P50	3	2.980343	-0.006552	2.980343	-0.006552	3.007995	0.002665	3.007995	0.002665
69	623	P75	3	3.047533	0.015844	3.047533	0.015844	3.075808	0.025269	3.075808	0.025269
69	623	P90	4	4.062149	0.015537	4.062149	0.015537	3.925534	-0.018616	3.925534	-0.018616
69	623	P95	4	4.113602	0.028401	4.113602	0.028401	3.975257	-0.006186	3.975257	-0.006186
69	623	P99	4	4.155571	0.038893	4.155571	0.038893	4.015814	0.003953	4.015814	0.003953
69	623	P999	74	76.345182	0.031692	76.345182	0.031692	77.053515	0.041264	77.053515	0.041264
70	623	P1	2	1.986107	-0.006947	1.986107	-0.006947	1.919312	-0.040344	1.919312	-0.040344
70	623	P50	3	2.939712	-0.020096	2.939712	-0.020096	2.966987	-0.011004	2.966987	-0.011004
70	623	P75	3	3.013062	0.004354	3.013062	0.004354	3.041017	0.013672	3.041017	0.013672
70	623	P90	3	3.057657	0.019219	3.057657	0.019219	3.086027	0.028676	3.086027	0.028676
70	623	P95	4	4.043096	0.010774	4.043096	0.010774	3.907122	-0.023219	3.907122	-0.023219
70	623	P99	6	6.143870	0.023978	6.143870	0.023978	6.200873	0.033479	6.200873	0.033479
70	623	P999	176	182.028807	0.034255	182.028807	0.034255	183.717676	0.043850	183.717676	0.043850
71	623	P1	1	1.029197	0.029197	1.029197	0.029197	1.038746	0.038746	1.038746	0.038746
71	623	P50	2	2.061883	0.030942	2.061883	0.030942	1.992540	-0.003730	1.992540	-0.003730
71	623	P75	3	2.994082	-0.001973	2.994082	-0.001973	3.021861	0.007287	3.021861	0.007287
71	623	P90	3	3.044490	0.014830	3.044490	0.014830	3.072737	0.024246	3.072737	0.024246
71	623	P95	3	3.061480	0.020493	3.061480	0.020493	3.089885	0.029962	3.089885	0.029962
71	623	P99	4	4.145553	0.036388	4.145553	0.036388	4.006133	0.001533	4.006133	0.001533
71	623	P999	145	146.487477	0.010258	146.487477	0.010258	147.846593	0.019632	147.846593	0.019632
72	623	P1	1	1.034802	0.034802	1.034802	0.034802	1.044403	0.044403	1.044403	0.044403
72	623	P50	2	2.070283	0.035141	2.070283	0.035141	2.000657	0.000328	2.000657	0.000328
72	623	P75	3	3.013390	0.004463	3.013390	0.004463	3.041349	0.013783	3.041349	0.013783
72	623	P90	3	3.064766	0.021589	3.064766	0.021589	3.093201	0.031067	3.093201	0.031067
72	623	P95	4	4.071096	0.017774	4.071096	0.017774	3.934180	-0.016455	3.934180	-0.016455
72	623	P99	4	4.152290	0.038072	4.152290	0.038072	4.012643	0.003161	4.012643	0.003161
72	623	P999	74	76.345182	0.031692	76.345182	0.031692	77.053515	0.041264	77.053515	0.041264
73	623	P1	1	1.016238	0.016238	1.016238	0.016238	1.025667	0.025667	1.025667	0.025667
73	623	P50	2	2.064060	0.032030	2.064060	0.032030	1.994643	-0.002678	1.994643	-0.002678
73	623	P75	3	2.997145	-0.000952	2.997145	-0.000952	3.024953	0.008318	3.024953	0.008318
73	623	P90	3	3.045781	0.015260	3.045781	0.015260	3.074040	0.024680	3.074040	0.024680
73	623	P95	3	3.062168	0.020723	3.062168	0.020723	3.090579	0.030193	3.090579	0.030193
73	623	P99	4	4.137556	0.034389	4.137556	0.034389	3.998405	-0.000399	3.998405	-0.000399
73	623	P999	146	146.487477	0.003339	146.487477	0.003339	147.846593	0.012648	147.846593	0.012648
74	623	P1	1	1.018582	0.018582	1.018582	0.018582	1.028033	0.028033	1.028033	0.028033
74	623	P50	2	2.056761	0.028381	2.056761	0.028381	1.987590	-0.006205	1.987590	-0.006205
74	623	P75	3	2.988485	-0.003838	2.988485	-0.003838	3.016213	0.005404	3.016213	0.005404
74	623	P90	3	3.046821	0.015607	3.046821	0.015607	3.075089	0.025030	3.075089	0.025030
74	623	P95	4	3.985076	-0.003731	3.985076	-0.003731	3.851053	-0.037237	3.851053	-0.037237
74	623	P99	4	4.142695	0.035674	4.142695	0.035674	4.003371	0.000843	4.003371	0.000843
74	623	P999	73	73.099382	0.001361	73.099382	0.001361	73.777601	0.010652	73.777601	0.010652
75	623	P1	1	1.018582	0.018582	1.018582	0.018582	1.028033	0.028033	1.028033	0.028033
75	623	P50	3	2.988494	-0.003835	2.988494	-0.003835	3.016222	0.005407	3.016222	0.005407
75	623	P75	3	3.062516	0.020839	3.062516	0.020839	3.090930	0.030310	3.090930	0.030310
75	623	P90	4	4.085741	0.021435	4.085741	0.021435	3.948333	-0.012917	3.948333	-0.012917
75	623	P95	4	4.124954	0.031239	4.124954	0.031239	3.986227	-0.003443	3.986227	-0.003443
75	623	P99	5	5.163811	0.032762	5.163811	0.032762	5.211721	0.042344	5.211721	0.042344
75	623	P999	122	123.120055	0.009181	123.120055	0.009181	124.262367	0.018544	124.262367	0.018544
76	623	P1	1	1.029197	0.029197	1.029197	0.029197	1.038746	0.038746	1.038746	0.038746
76	623	P50	3	2.963201	-0.012266	2.963201	-0.012266	2.990693	-0.003102	2.990693	-0.003102
76	623	P75	3	3.040257	0.013419	3.040257	0.013419	3.068464	0.022821	3.068464	0.022821
76	623	P90	4	4.055249	0.013812	4.055249	0.013812	3.918866	-0.020284	3.918866	-0.020284
76	623	P95	4	4.112541	0.028135	4.112541	0.028135	3.974231	-0.006442	3.974231	-0.006442
76	623	P99	5	5.163811	0.032762	5.163811	0.032762	5.211721	0.042344	5.211721	0.042344
76	623	P999	177	182.028807	0.028411	182.028807	0.028411	183.717676	0.037953	183.717676	0.037953
77	623	P1	1	1.003959	0.003959	1.003959	0.003959	1.028033	0.028033	1.028033	0.028033
77	623	P50	2	2.038137	0.019069	2.038137	0.019069	1.998280	-0.000860	1.998280	-0.000860
77	623	P75	3	2.958642	-0.013786	2.958642	-0.013786	3.029585	0.009862	3.029585	0.009862
77	623	P90	3	3.004446	0.001482	3.004446	0.001482	3.076487	0.025496	3.076487	0.025496
77	623	P95	3	3.019870	0.006623	3.019870	0.006623	3.092282	0.030761	3.092282	0.030761
77	623	P99	4	4.080469	0.020117	4.080469	0.020117	4.000672	0.000168	4.000672	0.000168
77	623	P999	145	150.795536	0.039969	150.795536	0.039969	147.846593	0.019632	147.846593	0.019632
78	623	P1	2	1.986361	-0.006819	1.986361	-0.006819	1.919558	-0.040221	1.919558	-0.040221
78	623	P50	3	2.982975	-0.005675	2.982975	-0.005675	3.010651	0.003550	3.010651	0.003550
78	623	P75	3	3.058517	0.019506	3.058517	0.019506	3.086894	0.028965	3.086894	0.028965
78	623	P90	4	4.081579	0.020395	4.081579	0.020395	3.944310	-0.013922	3.944310	-0.013922
78	623	P95	4	4.123120	0.030780	4.123120	0.030780	3.984454	-0.003886	3.984454	-0.003886
78	623	P99	5	5.163811	0.032762	5.163811	0.032762	5.211721	0.042344	5.211721	0.042344
78	623	P999	176	182.028807	0.034255	182.028807	0.034255	183.717676	0.043850	183.717676	0.043850
79	623	P1	1	1.017936	0.017936	1.017936	0.017936	1.044403	0.044403	1.044403	0.044403
79	623	P50	3	2.984900	-0.005033	2.984900	-0.005033	3.062508	0.020836	3.062508	0.020836
